when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2021-01-13 06,57.75,201.0,977.9,991.8,13.9,20.4,910.0,0.49,2.246,21.7,24.8,23.0,30.7,56.75,193.5,464.0
2021-01-13 06,49.0,235.75,989.9,1008.5,18.7,17.9,400.0,1.0,4.476,35.1,55.4,36.6,65.6,46.25,235.5,306.0
2021-01-13 12,41.5,201.0,965.3,1001.3,36.1,36.6,450.0,3.47,8.123,58.0,114.4,47.1,73.2,40.5,199.75,153.0
2021-01-13 12,43.5,160.5,970.3,1008.9,38.6,37.2,320.0,3.31,11.618,64.2,157.5,51.5,78.5,43.5,159.75,60.0
2021-01-13 12,58.0,201.5,983.9,995.4,11.6,15.0,780.0,0.56,1.925,18.6,21.2,21.3,26.3,55.25,195.5,477.0
2021-01-13 18,42.5,204.25,964.5,1000.5,36.1,39.2,580.0,2.22,6.762,55.0,93.4,49.0,72.9,41.75,201.25,261.0
2021-01-13 18,43.0,165.75,971.9,1006.9,35.1,35.7,480.0,1.6,7.447,55.3,101.9,51.8,79.7,41.25,166.0,196.0
2021-01-13 18,49.0,144.5,994.3,1013.2,18.9,18.1,290.0,1.49,6.241,40.3,77.2,31.6,43.3,49.25,147.5,220.0
2021-01-14 00,45.75,203.0,962.5,998.9,36.4,38.1,530.0,2.6,7.186,54.5,93.6,48.2,71.1,41.75,203.5,447.0
2021-01-14 00,44.5,171.5,965.6,1004.3,38.7,40.0,500.0,1.77,8.007,58.3,106.6,49.6,72.2,41.75,169.0,367.0
2021-01-14 00,49.75,145.5,994.0,1014.5,20.5,20.0,370.0,1.76,5.401,39.1,66.0,31.8,42.5,50.5,149.5,297.0
2021-01-14 06,49.0,206.25,961.0,998.4,37.4,40.4,590.0,2.65,6.845,53.1,84.6,42.3,63.4,50.0,205.5,124.0
2021-01-14 06,43.75,176.25,963.6,1001.6,38.0,40.8,570.0,1.09,7.166,56.4,96.7,51.4,86.7,40.0,174.0,457.0
2021-01-14 06,50.75,146.25,993.4,1014.4,21.0,20.7,410.0,1.96,5.048,38.1,60.8,37.4,47.5,51.75,143.75,206.0
2021-01-14 06,45.5,144.0,996.8,1015.7,18.8,19.3,510.0,1.84,3.791,33.9,49.6,34.5,52.1,41.25,143.25,476.0
2021-01-14 12,47.75,206.75,961.3,996.0,34.7,37.4,580.0,2.14,6.445,51.0,81.3,42.6,59.7,44.75,211.5,494.0
2021-01-14 12,44.0,181.5,964.8,999.5,34.7,38.6,640.0,0.66,6.029,51.4,81.0,49.3,76.5,40.25,178.25,496.0
2021-01-14 12,46.25,150.5,991.1,1015.7,24.7,24.8,500.0,1.91,4.958,40.9,64.1,42.8,63.3,44.5,147.0,336.0
2021-01-14 18,42.5,185.25,963.7,997.4,33.7,39.1,690.0,0.46,5.661,50.7,78.2,49.6,79.8,38.5,183.0,484.0
2021-01-14 18,51.25,208.5,965.7,994.3,28.7,38.3,830.0,0.51,4.613,41.8,55.2,36.9,54.8,47.25,210.75,474.0
2021-01-14 18,46.0,152.5,989.2,1014.7,25.5,25.9,500.0,1.84,5.189,42.4,67.3,46.5,66.2,43.5,153.0,281.0
2021-01-15 00,42.5,188.75,965.3,995.8,30.4,37.1,750.0,0.26,4.951,46.8,68.4,46.0,68.9,39.25,184.75,494.0
2021-01-15 00,52.25,210.0,969.5,992.5,23.0,34.6,930.0,0.4,3.723,35.4,43.9,39.6,53.6,49.5,215.5,492.0
2021-01-15 00,45.75,161.25,990.4,1011.3,20.8,21.6,520.0,1.17,4.146,36.3,54.0,43.8,64.9,44.75,156.0,426.0
2021-01-15 06,42.75,192.25,967.0,995.9,28.9,36.9,800.0,0.16,4.609,44.9,63.4,40.6,59.7,38.5,193.0,477.0
2021-01-15 06,46.5,160.75,985.9,1010.7,24.7,25.3,470.0,1.53,5.391,42.7,69.4,43.6,64.3,44.5,156.0,432.0
2021-01-15 12,43.5,195.75,969.3,996.5,27.2,37.5,880.0,0.13,4.266,42.8,57.8,39.2,54.2,40.5,191.25,499.0
2021-01-15 12,44.75,162.0,992.1,1012.4,20.2,20.3,450.0,1.09,4.518,37.6,59.9,42.9,64.9,42.5,161.0,263.0
2021-01-15 12,51.0,150.0,1006.8,1015.2,8.4,8.7,250.0,0.21,3.465,25.2,41.6,29.0,41.1,49.0,150.5,225.0
2021-01-15 18,45.0,198.0,970.8,996.5,25.8,35.8,880.0,0.23,4.063,40.5,53.6,38.1,56.4,41.0,195.25,498.0
2021-01-15 18,45.0,172.5,992.5,1009.0,16.5,18.1,640.0,0.68,2.825,28.4,37.3,35.5,53.4,41.75,168.25,498.0
2021-01-15 18,51.5,151.0,1006.1,1015.8,9.7,9.7,240.0,0.48,4.024,27.7,48.0,31.8,42.6,51.25,150.0,75.0
2021-01-16 00,46.25,201.0,972.0,996.8,24.8,36.6,930.0,0.24,3.933,39.3,50.8,37.6,53.4,47.75,196.25,397.0
2021-01-16 00,42.5,180.0,995.5,1007.7,12.2,13.6,650.0,0.72,2.087,22.9,28.8,36.3,53.6,38.5,178.75,457.0
2021-01-16 00,44.5,172.5,995.9,1011.9,15.9,16.4,520.0,0.79,3.147,29.8,41.9,42.2,65.3,40.25,172.0,474.0
2021-01-16 00,52.5,152.0,1004.8,1016.6,11.8,11.7,300.0,0.48,3.895,28.6,45.8,29.2,42.5,51.75,151.75,85.0
2021-01-16 06,47.75,203.25,973.8,997.6,23.9,37.6,990.0,0.16,3.798,38.0,47.9,36.9,53.8,47.0,197.25,459.0
2021-01-16 06,41.25,185.5,994.4,1007.2,12.8,13.3,560.0,0.57,2.381,25.2,33.7,33.1,47.3,38.5,187.0,331.0
2021-01-16 06,45.75,146.25,995.3,1015.7,20.4,20.8,420.0,1.19,4.952,39.1,64.5,36.0,56.4,46.0,143.75,196.0
2021-01-16 06,53.5,153.25,1002.3,1016.3,14.0,13.8,340.0,0.73,4.063,30.4,47.2,27.9,37.4,54.25,154.75,129.0
2021-01-16 12,54.5,204.0,972.7,997.4,24.7,32.4,790.0,1.4,4.101,36.6,47.0,36.7,49.1,57.75,205.5,373.0
2021-01-16 12,41.5,192.0,992.9,1005.3,12.4,12.6,410.0,0.91,3.085,28.5,43.5,36.0,48.2,38.75,194.5,372.0
2021-01-16 12,46.0,147.75,994.5,1015.4,20.9,21.1,450.0,1.71,4.695,38.3,60.9,33.6,47.5,46.25,147.0,64.0
2021-01-16 12,55.25,153.75,1000.4,1017.3,16.9,16.8,360.0,1.21,4.671,33.8,53.1,29.8,40.8,57.5,155.0,262.0
2021-01-16 18,54.75,202.0,971.9,998.6,26.7,32.9,730.0,1.63,4.509,38.9,51.5,35.7,51.5,58.25,206.5,477.0
2021-01-16 18,47.75,151.0,991.1,1012.7,21.5,23.1,520.0,1.39,4.439,37.6,56.0,34.0,51.6,46.25,149.25,213.0
2021-01-16 18,42.25,195.5,995.0,1006.3,11.3,11.6,450.0,1.13,2.574,25.2,35.7,33.9,46.1,41.75,195.5,56.0
2021-01-16 18,39.25,187.0,998.6,1012.9,14.4,15.9,640.0,0.6,2.486,27.4,36.7,35.0,49.3,35.25,184.5,497.0
2021-01-16 18,56.25,154.5,998.8,1015.7,16.9,16.6,340.0,1.66,4.882,34.2,54.8,32.4,43.8,57.75,154.0,170.0
2021-01-17 00,55.0,201.25,973.7,1000.5,26.8,31.3,670.0,1.83,4.672,39.2,53.2,33.2,47.8,55.75,197.25,266.0
2021-01-17 00,49.75,155.0,988.4,1012.5,24.1,28.8,700.0,0.88,4.107,37.3,50.2,35.4,54.4,46.0,151.5,492.0
2021-01-17 00,38.75,194.5,998.1,1011.4,13.2,16.3,750.0,0.24,2.169,25.5,32.3,34.9,49.0,39.25,188.75,500.0
2021-01-17 00,57.25,154.0,998.6,1015.1,16.5,16.3,340.0,1.71,4.796,33.6,53.2,35.1,50.5,58.75,154.25,167.0
2021-01-17 06,55.0,201.5,977.7,1003.1,25.4,28.6,610.0,2.15,4.684,38.5,53.4,33.5,48.2,56.0,196.25,349.0
2021-01-17 06,49.25,160.5,980.3,1011.0,30.7,36.0,680.0,0.89,5.292,45.3,65.2,39.5,65.6,49.25,163.75,236.0
2021-01-17 06,39.5,199.0,996.5,1012.7,16.2,18.5,660.0,0.86,2.798,30.2,41.1,38.1,56.7,39.75,199.75,70.0
2021-01-17 12,51.75,161.0,974.4,1010.5,36.1,41.9,670.0,1.86,6.251,50.3,74.3,41.3,58.3,49.75,167.25,493.0
2021-01-17 12,55.5,202.5,983.6,1006.0,22.3,24.6,580.0,1.87,4.243,35.2,48.0,31.6,44.4,54.25,204.0,169.0
2021-01-17 12,39.75,199.25,993.6,1013.1,19.5,23.7,740.0,0.63,3.2,34.3,46.7,37.4,54.3,37.25,195.25,445.0
2021-01-17 12,31.5,150.75,1007.6,1016.3,8.6,8.8,530.0,0.59,1.666,21.5,29.8,26.1,36.8,30.5,148.5,242.0
2021-01-17 18,53.0,160.75,970.4,1009.1,38.6,44.0,660.0,2.51,6.667,52.2,77.9,39.1,60.6,53.25,168.0,484.0
2021-01-17 18,43.5,203.25,988.0,1012.5,24.5,27.3,630.0,1.31,4.329,40.1,58.7,46.0,53.8,39.75,206.0,475.0
2021-01-17 18,56.5,203.5,989.7,1007.6,17.8,19.4,550.0,1.35,3.529,29.8,39.5,30.6,43.1,55.25,205.5,187.0
2021-01-17 18,34.0,155.5,1000.8,1014.5,13.8,13.8,450.0,0.75,3.062,31.5,51.1,35.8,50.2,33.5,155.0,72.0
2021-01-18 00,53.25,161.5,968.6,1007.6,39.0,44.2,650.0,2.85,6.8,52.7,79.2,40.2,59.8,51.5,161.25,195.0
2021-01-18 00,45.75,207.0,981.2,1012.8,31.5,34.0,580.0,1.54,5.867,48.4,76.4,46.4,66.6,46.25,208.5,129.0
2021-01-18 00,36.0,161.75,997.1,1014.7,17.6,17.3,400.0,0.92,4.314,37.9,68.5,44.5,67.7,35.5,164.25,232.0
2021-01-18 06,53.5,162.0,968.0,1005.6,37.6,42.2,640.0,2.91,6.598,51.2,76.6,38.8,57.7,51.75,161.5,197.0
2021-01-18 06,50.75,206.25,971.1,1012.2,41.0,42.6,510.0,2.62,8.362,58.1,100.8,43.8,63.6,48.0,208.25,338.0
2021-01-18 06,38.25,169.0,988.1,1012.6,24.5,23.6,310.0,1.72,7.614,49.9,114.8,51.2,65.8,38.0,169.0,28.0
2021-01-18 06,35.0,147.75,1008.4,1013.4,5.0,4.9,250.0,0.21,1.967,19.2,32.0,28.8,40.2,34.25,144.5,309.0
2021-01-18 12,53.25,207.0,965.0,1012.1,47.2,49.0,530.0,2.52,9.242,62.2,107.7,46.7,68.3,52.25,212.0,354.0
2021-01-18 12,53.5,162.5,968.5,1004.5,36.0,39.8,620.0,2.77,6.42,49.8,74.5,40.1,57.5,50.75,162.5,306.0
2021-01-18 12,40.0,174.5,978.4,1010.6,32.2,30.8,260.0,2.56,11.842,61.0,171.9,50.4,78.4,39.75,173.5,90.0
2021-01-18 12,36.0,147.0,1002.2,1013.5,11.3,10.9,310.0,0.95,3.511,30.4,55.7,37.1,50.8,35.5,147.25,60.0
2021-01-18 18,53.25,163.5,968.9,1002.0,33.1,36.0,580.0,2.78,6.203,47.8,72.3,41.0,57.6,51.75,163.25,168.0
2021-01-18 18,56.75,210.25,969.4,1011.0,41.6,45.5,610.0,1.3,7.461,54.4,83.3,48.2,74.3,59.75,215.5,453.0
2021-01-18 18,41.25,180.25,975.2,1010.2,35.0,33.8,280.0,2.45,12.076,63.2,170.9,51.3,79.5,40.5,182.0,169.0
2021-01-18 18,37.25,150.75,996.5,1010.6,14.1,14.2,430.0,1.43,3.311,31.7,51.0,43.6,63.4,35.75,149.25,214.0
2021-01-18 18,41.5,144.75,1000.4,1013.2,12.8,14.6,710.0,1.0,2.059,23.3,29.0,42.0,40.9,39.5,139.5,496.0
2021-01-19 00,53.25,165.25,971.5,1000.8,29.3,31.7,550.0,2.34,5.756,44.6,67.0,39.8,58.6,52.5,165.0,85.0
2021-01-19 00,42.75,185.5,977.2,1010.7,33.4,32.4,310.0,2.33,10.454,59.6,143.7,52.1,77.9,41.25,187.0,208.0
2021-01-19 00,56.0,151.25,983.9,1008.4,24.5,25.0,450.0,1.74,5.549,40.5,62.5,41.9,62.4,58.0,152.0,227.0
2021-01-19 00,39.0,158.75,993.7,1009.4,15.7,15.4,400.0,0.85,3.859,34.1,57.2,38.6,63.8,36.5,154.5,466.0
2021-01-19 00,42.25,147.0,998.8,1012.7,13.9,14.2,530.0,1.06,2.687,27.1,37.3,41.9,63.8,38.25,144.75,484.0
2021-01-19 06,53.75,167.5,972.1,1000.1,28.0,29.6,540.0,1.79,5.479,42.6,63.4,39.6,56.7,52.5,167.25,140.0
2021-01-19 06,44.75,190.5,981.0,1012.1,31.1,30.3,330.0,1.91,9.173,55.5,121.6,47.7,75.7,43.75,192.0,163.0
2021-01-19 06,56.0,149.0,984.8,1009.4,24.6,24.4,370.0,1.55,6.585,43.4,74.1,39.9,59.4,58.0,152.5,307.0
2021-01-19 06,41.0,164.75,985.2,1005.2,20.0,19.6,350.0,0.81,5.592,41.7,79.5,39.3,63.2,39.75,167.25,253.0
2021-01-19 06,42.25,150.0,993.5,1009.6,16.1,16.0,390.0,0.89,4.093,34.4,56.8,37.0,57.9,38.5,146.75,500.0
2021-01-19 12,54.25,168.75,973.1,1000.2,27.1,28.7,560.0,1.36,5.118,40.7,58.9,38.2,54.9,58.5,170.25,481.0
2021-01-19 12,42.5,168.5,976.6,1002.2,25.6,25.1,280.0,1.36,8.949,52.1,123.6,46.7,67.7,41.75,167.0,149.0
2021-01-19 12,48.0,194.75,980.5,1012.2,31.7,30.5,330.0,1.99,9.236,54.8,116.0,45.7,68.6,47.5,197.25,195.0
2021-01-19 12,55.25,146.75,986.9,1012.3,25.4,24.3,320.0,1.87,7.594,46.0,86.3,36.3,52.6,55.0,144.75,130.0
2021-01-19 12,42.75,153.25,987.9,1009.0,21.1,20.4,320.0,1.24,6.385,43.8,87.8,43.7,66.0,41.0,152.25,211.0
2021-01-19 18,54.75,169.25,972.9,999.7,26.9,28.7,570.0,1.15,5.028,40.2,57.5,38.1,54.8,59.0,171.75,496.0
2021-01-19 18,43.0,172.75,974.2,1000.7,26.5,26.1,330.0,1.23,7.904,50.8,108.2,56.1,78.3,43.0,171.75,81.0
2021-01-19 18,51.25,198.0,981.7,1013.0,31.3,30.1,380.0,1.94,7.912,51.0,94.7,46.8,64.7,50.5,196.75,121.0
2021-01-19 18,42.5,156.5,982.4,1007.3,24.9,24.0,320.0,1.24,7.491,48.7,103.5,49.5,77.3,42.25,155.25,106.0
2021-01-19 18,54.0,146.0,991.2,1012.9,21.7,20.5,300.0,1.65,6.834,42.2,78.8,40.9,53.9,53.75,144.5,102.0
2021-01-19 18,37.5,191.25,1012.7,1017.8,5.0,4.8,300.0,0.88,1.593,16.8,24.4,30.7,41.7,35.25,190.25,266.0
2021-01-19 18,39.75,214.75,1020.8,1027.9,7.1,6.9,230.0,1.12,3.001,24.1,43.8,26.6,34.7,41.25,214.5,168.0
2021-01-20 00,46.25,178.5,973.0,999.3,26.3,26.0,390.0,0.93,6.666,47.0,86.1,49.0,68.6,44.0,176.5,295.0
2021-01-20 00,54.75,169.25,973.1,999.3,26.2,28.0,550.0,1.46,5.086,40.2,58.1,36.9,51.6,52.0,165.0,416.0
2021-01-20 00,43.25,160.75,978.4,1004.6,26.2,25.7,320.0,0.89,8.036,50.8,109.5,54.1,81.3,42.0,158.75,215.0
2021-01-20 00,53.5,201.25,986.0,1014.2,28.2,27.2,380.0,1.7,7.145,47.0,83.0,43.1,59.8,52.75,202.5,118.0
2021-01-20 00,52.25,146.25,999.6,1014.0,14.4,13.2,290.0,1.27,4.558,31.8,53.8,39.0,54.5,52.25,145.0,85.0
2021-01-20 00,42.25,216.0,1018.5,1026.0,7.6,7.6,200.0,1.22,3.78,26.5,52.5,34.2,48.8,41.75,215.0,100.0
2021-01-20 06,48.5,181.5,971.1,997.9,26.8,26.9,430.0,0.91,6.265,45.7,78.1,45.6,65.4,48.0,180.0,124.0
2021-01-20 06,43.25,163.5,973.9,1002.5,28.6,28.2,330.0,0.98,8.549,53.4,116.4,60.3,88.3,42.25,162.25,151.0
2021-01-20 06,54.5,170.0,975.3,997.0,21.7,24.1,570.0,1.47,4.225,35.2,48.4,33.3,46.8,52.0,165.5,408.0
2021-01-20 06,55.75,204.5,992.2,1015.4,23.2,22.3,360.0,1.36,6.194,41.3,69.9,41.8,58.6,55.25,206.25,123.0
2021-01-20 06,43.25,217.5,1017.2,1026.2,9.1,9.0,220.0,1.02,4.078,28.6,55.5,31.4,45.6,43.25,216.75,61.0
2021-01-20 12,50.75,183.25,970.0,997.3,27.3,28.1,470.0,1.16,5.986,44.7,72.1,45.2,62.1,47.5,185.5,397.0
2021-01-20 12,43.75,167.0,970.3,1000.7,30.4,30.4,360.0,0.9,8.438,54.5,113.9,55.2,85.9,42.75,164.5,231.0
2021-01-20 12,55.0,171.5,978.3,997.1,18.8,21.3,610.0,1.53,3.49,30.5,39.8,32.3,45.5,51.5,167.0,491.0
2021-01-20 12,51.25,156.75,991.8,1003.4,11.6,11.9,320.0,1.3,3.714,28.4,44.4,33.3,47.1,50.75,155.5,104.0
2021-01-20 12,57.0,206.5,1001.9,1015.5,13.6,13.2,300.0,0.59,4.395,30.5,48.9,28.6,40.0,57.25,209.25,168.0
2021-01-20 12,43.0,219.25,1018.0,1025.8,7.8,7.5,260.0,0.87,2.9,23.8,39.7,30.2,42.2,42.5,217.75,135.0
2021-01-20 18,43.75,169.0,969.1,1000.1,31.0,31.0,380.0,1.2,8.165,54.3,110.2,53.6,82.9,42.25,167.75,195.0
2021-01-20 18,52.5,185.25,969.6,998.1,28.5,29.8,520.0,1.11,5.736,44.0,67.5,42.2,58.5,50.75,186.75,220.0
2021-01-20 18,55.5,171.75,981.1,996.7,15.6,18.3,650.0,1.3,2.815,25.7,31.9,29.7,41.5,56.5,165.0,434.0
2021-01-20 18,50.5,158.5,991.8,1002.1,10.4,10.9,300.0,1.09,3.648,27.7,44.1,34.9,49.8,48.25,155.5,331.0
2021-01-20 18,58.0,209.0,1009.9,1015.4,5.5,6.0,180.0,0.81,3.358,21.6,37.0,25.0,34.9,56.75,208.5,142.0
2021-01-20 18,43.25,222.75,1019.5,1025.7,6.2,6.3,350.0,0.61,1.791,17.8,24.4,28.0,38.0,43.0,219.0,306.0
2021-01-21 00,55.75,186.75,970.6,1001.5,30.9,33.1,570.0,1.01,5.812,44.6,65.6,41.1,61.0,53.75,191.25,364.0
2021-01-21 00,44.5,172.25,970.8,999.9,29.1,29.7,440.0,0.92,6.75,49.8,89.9,51.4,80.7,42.0,169.75,344.0
2021-01-21 00,55.25,172.5,985.0,996.1,11.1,14.8,740.0,1.13,2.005,19.6,22.8,29.1,38.9,59.5,174.0,481.0
2021-01-21 00,43.5,185.25,989.4,997.9,8.4,8.9,290.0,0.96,3.082,25.5,41.8,30.8,45.7,42.5,182.5,250.0
2021-01-21 00,50.0,159.5,994.9,1003.3,8.3,8.7,270.0,0.64,3.214,24.6,39.2,33.0,48.4,46.0,158.5,451.0
2021-01-21 00,43.25,225.75,1018.1,1024.0,5.9,6.0,450.0,0.11,1.328,14.6,18.1,23.6,32.4,45.0,222.0,357.0
2021-01-21 06,44.75,174.0,971.3,1000.4,29.1,30.3,490.0,0.99,6.175,48.2,81.9,47.6,71.8,41.5,173.25,366.0
2021-01-21 06,45.75,188.5,991.0,999.0,8.0,8.6,330.0,1.26,2.598,22.8,33.8,30.0,44.7,45.0,188.75,86.0
2021-01-21 06,49.75,160.75,995.7,1002.8,7.1,7.2,250.0,0.51,2.89,22.3,35.3,29.9,42.9,45.5,160.5,473.0
2021-01-21 06,47.5,144.0,1009.3,1016.2,6.9,7.2,520.0,0.38,1.381,14.7,17.5,28.6,37.7,45.25,141.0,340.0
2021-01-21 06,45.5,229.25,1018.2,1025.2,7.0,7.2,580.0,0.39,1.238,13.9,16.2,24.9,32.2,44.25,223.75,455.0
2021-01-21 12,45.0,176.25,974.5,1001.5,27.0,28.6,540.0,0.87,5.298,44.3,69.9,44.6,64.5,42.25,175.25,316.0
2021-01-21 12,56.25,173.75,989.9,997.1,7.2,13.0,1000.0,0.86,1.298,13.5,14.6,26.0,36.2,58.5,167.25,463.0
2021-01-21 12,49.0,192.0,992.6,1001.2,8.6,9.4,470.0,1.33,1.99,19.3,24.6,27.4,36.2,47.25,192.0,195.0
2021-01-21 12,45.5,229.75,1015.7,1025.8,10.1,10.0,510.0,0.75,1.964,20.1,25.7,26.7,38.6,45.5,228.5,97.0
2021-01-21 18,46.0,179.0,977.4,1002.1,24.7,26.9,600.0,0.67,4.475,39.8,58.1,40.3,57.7,42.5,180.0,397.0
2021-01-21 18,44.75,231.5,1013.3,1026.2,12.8,12.7,500.0,0.95,2.543,24.9,33.7,30.1,43.8,44.5,230.25,103.0
2021-01-22 00,47.25,181.5,981.4,1003.3,22.0,24.5,630.0,0.71,3.892,35.7,49.5,36.2,50.8,46.0,185.75,353.0
2021-01-22 00,50.25,188.75,984.7,1001.7,17.0,18.5,540.0,2.62,3.421,30.4,41.5,40.8,57.6,49.5,189.75,110.0
2021-01-22 00,43.75,233.0,1010.2,1023.6,13.4,13.4,470.0,1.01,2.852,27.2,38.5,32.9,46.9,43.25,231.5,133.0
2021-01-22 06,49.0,183.75,983.9,1004.7,20.8,23.7,660.0,0.69,3.584,33.3,44.3,35.3,52.0,44.75,182.0,491.0
2021-01-22 06,51.5,162.0,993.6,1003.8,10.2,12.0,640.0,1.37,1.877,18.8,22.4,25.4,33.0,50.5,162.0,111.0
2021-01-22 06,57.75,168.5,994.0,1002.1,8.1,8.4,500.0,0.97,1.679,15.6,18.5,22.1,31.2,56.5,164.0,305.0
2021-01-22 06,42.0,234.0,1010.4,1023.2,12.8,13.3,500.0,1.07,2.669,26.6,37.2,31.6,45.3,41.75,230.75,271.0
2021-01-22 12,50.75,185.5,985.6,1006.1,20.5,23.4,670.0,0.62,3.496,32.2,42.1,33.4,46.3,46.5,187.5,495.0
2021-01-22 12,51.25,162.5,993.1,1004.6,11.5,14.0,670.0,1.2,2.089,20.8,25.0,25.7,36.1,50.75,162.5,56.0
2021-01-22 18,56.25,189.0,987.4,1005.6,18.3,21.3,680.0,1.14,3.125,28.1,35.1,30.9,40.5,56.25,196.0,432.0
2021-01-22 18,51.5,163.5,991.6,1004.5,12.9,16.1,690.0,1.28,2.335,23.0,27.8,24.9,35.3,53.25,162.5,206.0
2021-01-23 00,56.5,188.25,986.4,1007.3,20.9,22.6,590.0,1.54,3.837,32.3,42.9,32.0,44.4,53.5,194.0,495.0
2021-01-23 00,51.25,163.75,992.6,1006.7,14.1,18.3,750.0,1.25,2.441,24.2,29.2,27.7,38.7,52.5,161.0,234.0
2021-01-23 00,44.0,164.25,994.3,1011.3,16.9,16.5,360.0,2.47,4.592,35.9,61.7,37.5,52.0,43.25,163.5,103.0
2021-01-23 06,46.0,167.25,984.1,1010.1,26.0,24.9,320.0,3.52,7.786,49.0,101.0,42.6,60.2,45.25,167.0,86.0
2021-01-23 06,56.0,189.0,989.5,1009.3,19.8,21.0,560.0,1.23,3.747,31.5,42.2,30.7,41.6,52.25,193.0,492.0
2021-01-23 06,51.5,164.5,992.4,1007.6,15.2,21.1,840.0,1.19,2.509,25.1,29.9,28.9,39.8,53.25,162.5,237.0
2021-01-23 12,47.75,170.0,979.3,1010.9,31.5,30.9,370.0,3.56,8.349,53.4,105.3,42.2,61.1,47.0,169.25,101.0
2021-01-23 18,49.5,171.25,977.0,1011.5,34.5,34.8,440.0,3.32,7.914,53.9,97.1,46.5,65.8,48.75,170.75,91.0
2021-01-24 00,51.0,171.75,975.2,1012.6,37.5,38.5,480.0,2.92,8.017,55.3,96.3,42.9,62.6,50.0,172.5,123.0
2021-01-24 00,31.25,148.0,1003.4,1018.5,15.1,16.0,590.0,0.42,2.716,32.1,48.9,36.4,50.8,34.0,148.25,307.0
2021-01-24 00,52.75,235.25,1011.6,1019.3,7.7,6.5,150.0,1.5,4.346,25.0,51.0,25.5,34.8,53.75,229.0,430.0
2021-01-24 06,52.0,171.75,974.7,1013.1,38.4,40.2,520.0,2.37,7.727,54.9,91.5,39.9,54.8,49.75,173.25,271.0
2021-01-24 06,31.5,150.25,997.9,1015.8,17.9,19.0,570.0,0.75,3.325,36.8,59.4,39.2,53.1,34.0,147.75,363.0
2021-01-24 06,56.75,151.5,1010.4,1020.2,9.8,9.4,400.0,0.69,2.362,20.2,26.4,26.2,35.5,57.75,151.5,111.0
2021-01-24 12,52.25,172.75,976.2,1013.0,36.8,39.3,560.0,2.0,7.014,52.1,82.8,39.8,55.7,51.25,168.25,329.0
2021-01-24 12,31.75,152.5,996.5,1015.3,18.7,20.5,610.0,0.81,3.36,37.6,59.6,38.9,54.5,33.5,155.5,342.0
2021-01-24 12,49.25,233.25,1004.9,1017.3,12.3,13.4,520.0,1.45,2.579,24.3,31.8,33.9,46.7,49.25,232.5,54.0
2021-01-24 12,57.25,149.5,1010.0,1024.0,14.0,13.5,380.0,0.99,3.54,27.5,39.3,29.1,39.9,57.5,150.0,41.0
2021-01-24 12,30.25,188.5,1010.3,1018.0,7.7,7.7,450.0,0.54,1.717,21.6,31.8,27.7,40.6,30.0,188.75,37.0
2021-01-24 18,53.5,174.25,976.6,1012.1,35.5,38.9,610.0,1.68,6.384,49.3,74.1,39.1,58.4,50.5,172.0,367.0
2021-01-24 18,33.0,157.75,990.3,1013.7,23.4,24.2,520.0,1.18,4.645,44.6,79.6,40.5,61.3,34.25,159.5,213.0
2021-01-24 18,48.5,235.0,1004.0,1016.9,12.9,14.7,620.0,1.41,2.378,23.6,29.6,31.9,43.3,44.25,235.0,473.0
2021-01-24 18,50.25,153.75,1006.4,1017.6,11.2,11.0,330.0,1.03,3.333,26.6,40.5,28.1,41.3,50.25,152.0,124.0
2021-01-24 18,31.5,188.0,1008.0,1018.1,10.1,9.8,350.0,0.58,2.797,28.2,50.0,26.9,37.2,32.25,190.25,228.0
2021-01-25 00,55.25,174.0,978.6,1012.2,33.6,37.8,650.0,1.28,5.816,46.2,66.1,40.2,56.6,51.5,173.75,417.0
2021-01-25 00,33.75,160.25,987.4,1013.6,26.2,26.7,490.0,1.51,5.445,48.4,91.5,44.3,66.3,34.25,159.25,108.0
2021-01-25 00,48.5,235.5,1003.2,1015.9,12.7,15.3,700.0,1.25,2.191,22.5,27.3,29.3,41.4,47.25,229.25,486.0
2021-01-25 00,56.75,219.25,1004.8,1019.6,14.8,15.9,600.0,0.96,2.65,23.9,29.6,35.9,48.0,53.5,217.25,383.0
2021-01-25 00,31.5,187.5,1008.8,1018.4,9.6,9.4,410.0,0.34,2.301,25.7,41.1,28.6,38.9,32.25,186.25,145.0
2021-01-25 06,34.5,162.25,981.5,1011.5,30.0,30.6,490.0,1.63,6.252,52.8,103.0,47.8,78.0,35.25,162.0,86.0
2021-01-25 06,56.0,172.75,981.6,1011.8,30.2,34.9,660.0,1.25,5.289,42.8,59.5,39.8,56.2,60.25,171.25,481.0
2021-01-25 06,50.75,159.25,996.9,1013.9,16.9,18.7,580.0,2.01,3.23,29.4,38.9,31.3,47.1,48.5,153.25,499.0
2021-01-25 06,55.5,193.5,999.9,1012.6,12.7,16.1,760.0,0.7,2.114,20.6,23.9,30.0,40.5,52.25,194.75,371.0
2021-01-25 06,31.0,186.75,1009.3,1018.0,8.7,8.6,440.0,0.33,1.946,23.3,35.3,30.3,40.4,33.75,185.25,337.0
