id,season,onset,lead_h,when,lat,lon,p_centre,depth,scale_km,grad_hpa_per_100km,vg_kt,gust_kt,step_km,identifiable
2021202233,2021,2022-02-01 12,24,2022-01-31 12,37.25,172.25,994.0,9.0,640.0,1.532,19.0,58.5,310.0,1
2021202233,2021,2022-02-01 12,30,2022-01-31 06,39.0,167.5,987.8,13.5,310.0,4.199,33.5,50.5,459.0,1
2021202233,2021,2022-02-01 12,36,2022-01-31 00,43.25,161.5,995.8,5.1,1200.0,0.782,10.0,46.8,690.0,0
2021202233,2021,2022-02-01 12,42,2022-01-30 18,47.25,159.25,988.5,12.0,790.0,1.976,21.2,49.8,478.0,1
2021202233,2021,2022-02-01 12,48,2022-01-30 12,52.25,161.0,989.1,14.4,1130.0,2.379,24.7,40.1,570.0,0
2021202233,2021,2022-02-01 12,54,2022-01-30 06,56.0,166.0,978.3,31.1,490.0,6.43,46.2,64.6,529.0,0
2021202233,2021,2022-02-01 12,60,2022-01-30 00,57.25,170.0,988.9,22.2,560.0,4.187,34.1,62.4,281.0,1
2021202233,2021,2022-02-01 12,66,2022-01-29 18,56.0,172.75,984.1,26.0,500.0,5.313,40.3,59.9,218.0,1
2021202233,2021,2022-02-01 12,72,2022-01-29 12,53.25,175.0,973.9,35.0,400.0,8.622,54.4,60.6,338.0,1
2021202233,2021,2022-02-01 12,78,2022-01-29 06,51.75,176.75,971.4,36.6,360.0,9.946,58.3,60.4,205.0,1
2021202233,2021,2022-02-01 12,84,2022-01-29 00,50.25,177.5,969.6,38.2,340.0,11.037,61.6,63.7,175.0,1
2021202233,2021,2022-02-01 12,90,2022-01-28 18,48.0,178.25,966.6,39.3,300.0,12.795,65.3,64.7,256.0,1
2021202233,2021,2022-02-01 12,96,2022-01-28 12,45.75,177.75,964.6,40.4,270.0,14.558,68.5,76.8,253.0,1
2021202239,2021,2022-02-20 00,0,2022-02-20 00,43.25,183.75,991.4,20.8,470.0,4.51,38.5,64.7,0.0,1
2021202239,2021,2022-02-20 00,6,2022-02-19 18,42.0,182.0,999.5,12.9,550.0,2.473,25.6,53.2,200.0,1
2021202239,2021,2022-02-20 00,12,2022-02-19 12,39.75,177.25,1006.9,5.9,980.0,0.937,12.4,41.2,471.0,1
2021202239,2021,2022-02-20 00,18,2022-02-19 06,40.0,172.5,1008.2,-0.2,1200.0,0.116,1.7,35.9,406.0,0
2021202239,2021,2022-02-20 00,24,2022-02-19 00,42.75,169.0,1000.1,5.6,1200.0,1.066,13.5,43.6,423.0,1
2021202239,2021,2022-02-20 00,30,2022-02-18 18,47.75,166.5,981.6,25.0,700.0,4.259,39.0,44.5,589.0,0
2021202239,2021,2022-02-20 00,36,2022-02-18 12,50.25,165.5,996.3,10.2,1200.0,1.749,19.2,47.9,287.0,1
2021202239,2021,2022-02-20 00,42,2022-02-18 06,50.25,165.5,997.0,8.5,1170.0,1.476,16.4,45.0,0.0,1
2021202239,2021,2022-02-20 00,48,2022-02-18 00,49.75,166.0,997.3,8.3,860.0,1.439,15.7,40.3,66.0,1
2021202239,2021,2022-02-20 00,54,2022-02-17 18,49.75,166.0,994.5,10.0,690.0,1.824,18.9,44.5,0.0,1
2021202239,2021,2022-02-20 00,60,2022-02-17 12,49.5,165.5,992.2,11.9,660.0,2.198,22.1,45.0,45.0,1
2021202239,2021,2022-02-20 00,66,2022-02-17 06,49.5,165.0,989.9,13.1,580.0,2.633,25.2,47.1,36.0,1
2021202239,2021,2022-02-20 00,72,2022-02-17 00,49.5,165.0,988.4,13.7,490.0,3.169,28.2,49.4,0.0,1
2021202239,2021,2022-02-20 00,78,2022-02-16 18,49.5,165.0,985.7,15.2,470.0,3.537,30.5,53.5,0.0,1
2021202239,2021,2022-02-20 00,84,2022-02-16 12,49.75,164.75,982.2,18.6,500.0,4.082,34.4,57.3,33.0,1
2021202239,2021,2022-02-20 00,90,2022-02-16 06,50.75,165.5,977.4,22.5,570.0,4.537,38.2,66.0,123.0,1
2021202239,2021,2022-02-20 00,96,2022-02-16 00,51.25,167.75,974.0,25.8,650.0,4.806,41.0,66.1,167.0,1
2022202301,2022,2022-06-12 18,0,2022-06-12 18,38.0,150.0,972.5,42.0,370.0,11.14,67.9,67.2,0.0,1
2022202301,2022,2022-06-12 18,6,2022-06-12 12,37.0,148.0,979.1,36.4,370.0,9.624,62.3,67.7,209.0,1
2022202301,2022,2022-06-12 18,12,2022-06-12 06,36.25,146.25,987.6,26.5,410.0,6.397,49.8,59.5,177.0,1
2022202301,2022,2022-06-12 18,18,2022-06-12 00,34.75,144.5,995.7,19.2,450.0,4.318,39.8,63.3,230.0,1
2022202301,2022,2022-06-12 18,24,2022-06-11 18,32.75,140.0,999.5,13.6,500.0,2.779,30.6,58.8,472.0,1
2022202301,2022,2022-06-12 18,30,2022-06-11 12,32.25,136.5,1002.3,11.7,440.0,2.648,28.8,50.6,333.0,1
2022202301,2022,2022-06-12 18,36,2022-06-11 06,31.25,134.25,1000.9,12.2,340.0,3.443,32.3,60.8,240.0,1
2022202301,2022,2022-06-12 18,42,2022-06-11 00,30.25,130.0,1002.7,11.0,370.0,2.897,29.8,56.4,421.0,1
2022202301,2022,2022-06-12 18,48,2022-06-10 18,29.5,127.5,1002.2,9.4,350.0,2.628,27.7,44.1,255.0,1
2022202301,2022,2022-06-12 18,54,2022-06-10 12,28.5,123.25,1004.7,5.9,360.0,1.639,20.2,43.7,428.0,1
2022202301,2022,2022-06-12 18,60,2022-06-10 06,28.25,116.25,1003.3,4.5,640.0,0.785,12.8,28.4,685.0,0
2022202301,2022,2022-06-12 18,66,2022-06-10 00,29.0,112.0,1004.5,3.8,590.0,0.684,11.0,21.7,423.0,1
2022202301,2022,2022-06-12 18,72,2022-06-09 18,29.25,110.75,1005.1,2.2,790.0,0.409,7.2,15.0,125.0,0
2022202301,2022,2022-06-12 18,78,2022-06-09 12,29.0,112.25,1003.4,4.5,450.0,0.926,13.6,14.4,148.0,1
2022202301,2022,2022-06-12 18,84,2022-06-09 06,26.75,112.75,1002.1,5.1,500.0,1.064,16.2,21.4,255.0,1
2022202301,2022,2022-06-12 18,90,2022-06-09 00,23.25,112.75,1004.1,4.7,640.0,0.821,15.0,24.8,389.0,1
2022202301,2022,2022-06-12 18,96,2022-06-08 18,21.75,111.75,1003.7,3.9,850.0,0.585,12.3,25.8,196.0,1
2022202307,2022,2022-11-16 12,0,2022-11-16 12,39.75,157.0,984.8,29.4,340.0,8.284,54.0,77.3,0.0,1
2022202307,2022,2022-11-16 12,6,2022-11-16 06,39.0,153.75,983.7,29.5,260.0,10.667,57.5,69.3,292.0,1
2022202307,2022,2022-11-16 12,12,2022-11-16 00,37.25,150.5,994.6,19.3,370.0,5.054,40.8,53.5,344.0,1
2022202307,2022,2022-11-16 12,18,2022-11-15 18,35.75,147.25,998.7,13.6,420.0,3.196,31.2,43.3,335.0,1
2022202307,2022,2022-11-16 12,24,2022-11-15 12,34.5,144.5,1003.0,10.1,380.0,2.594,26.5,35.3,286.0,1
2022202307,2022,2022-11-16 12,30,2022-11-15 06,34.0,142.5,1003.9,7.6,330.0,2.232,23.0,36.9,192.0,1
2022202307,2022,2022-11-16 12,36,2022-11-15 00,33.25,141.75,1008.3,4.7,340.0,1.37,16.2,36.7,109.0,1
2022202307,2022,2022-11-16 12,42,2022-11-14 18,33.75,139.25,1007.9,4.4,230.0,1.841,18.1,29.8,238.0,1
2022202307,2022,2022-11-16 12,48,2022-11-14 12,33.5,138.5,1010.6,2.5,190.0,1.337,13.7,28.5,75.0,0
2022202307,2022,2022-11-16 12,54,2022-11-14 06,31.5,140.0,1009.2,2.0,560.0,0.377,6.1,34.5,263.0,0
2022202307,2022,2022-11-16 12,60,2022-11-14 00,31.5,143.5,1008.1,4.6,810.0,0.703,11.1,54.6,332.0,1
2022202307,2022,2022-11-16 12,66,2022-11-13 18,33.75,145.25,1004.8,6.3,740.0,1.027,14.7,48.8,299.0,1
2022202307,2022,2022-11-16 12,72,2022-11-13 12,38.0,144.75,1004.9,8.1,1200.0,1.361,18.4,44.0,475.0,1
2022202307,2022,2022-11-16 12,78,2022-11-13 06,44.0,143.25,992.4,23.9,490.0,4.938,41.3,57.8,679.0,0
2022202307,2022,2022-11-16 12,84,2022-11-13 00,47.5,142.0,1014.1,3.0,1200.0,0.449,5.5,52.4,401.0,0
2022202307,2022,2022-11-16 12,90,2022-11-12 18,48.5,142.0,1018.4,-1.8,400.0,-0.461,,45.2,111.0,0
2022202307,2022,2022-11-16 12,96,2022-11-12 12,47.25,144.0,1016.2,1.5,1200.0,0.233,2.9,36.2,204.0,0
2022202313,2022,2022-11-30 06,0,2022-11-30 06,57.25,147.5,959.0,50.9,460.0,11.316,67.3,60.0,0.0,1
2022202313,2022,2022-11-30 06,6,2022-11-30 00,55.25,146.5,959.0,53.9,460.0,11.862,70.0,67.4,231.0,1
2022202313,2022,2022-11-30 06,12,2022-11-29 18,53.5,144.5,963.4,50.3,420.0,11.969,68.9,65.1,234.0,1
2022202313,2022,2022-11-30 06,18,2022-11-29 12,51.5,144.25,981.2,33.5,510.0,6.86,50.2,54.7,223.0,1
2022202313,2022,2022-11-30 06,24,2022-11-29 06,48.0,141.5,990.7,23.9,580.0,4.473,38.8,45.5,436.0,1
2022202313,2022,2022-11-30 06,30,2022-11-29 00,45.5,139.25,998.2,19.9,540.0,3.873,34.9,45.6,327.0,1
2022202313,2022,2022-11-30 06,36,2022-11-28 18,42.0,134.75,1005.7,13.8,680.0,2.362,25.7,39.8,531.0,0
2022202313,2022,2022-11-30 06,42,2022-11-28 12,38.5,129.75,1010.4,9.6,820.0,1.595,20.0,40.6,576.0,0
2022202313,2022,2022-11-30 06,48,2022-11-28 06,33.25,122.5,1008.7,6.9,900.0,1.152,16.8,33.0,876.0,0
2022202313,2022,2022-11-30 06,54,2022-11-28 00,27.75,112.25,1006.0,7.8,730.0,1.321,20.4,35.3,1156.0,0
2022202313,2022,2022-11-30 06,60,2022-11-27 18,22.0,104.75,1007.4,2.5,150.0,1.556,16.0,31.2,990.0,0
2022202313,2022,2022-11-30 06,66,2022-11-27 12,15.75,94.5,1007.8,1.0,770.0,0.176,5.4,15.5,1282.0,0
2022202313,2022,2022-11-30 06,72,2022-11-27 06,8.0,86.5,1009.1,0.6,1070.0,0.096,5.4,13.3,1224.0,0
2022202313,2022,2022-11-30 06,78,2022-11-27 00,1.5,76.25,1008.3,0.2,280.0,0.108,6.8,16.7,1346.0,0
2022202313,2022,2022-11-30 06,84,2022-11-26 18,-4.0,63.5,1010.8,0.4,1200.0,0.076,7.2,14.7,1543.0,0
2022202313,2022,2022-11-30 06,90,2022-11-26 12,-8.0,53.0,1009.3,1.0,970.0,0.165,8.5,28.0,1243.0,0
2022202313,2022,2022-11-30 06,96,2022-11-26 06,-9.5,43.5,1014.0,0.9,600.0,0.124,5.5,29.2,1057.0,0
2022202319,2022,2022-12-18 18,0,2022-12-18 18,48.25,154.25,961.3,38.2,480.0,8.108,56.7,83.4,0.0,1
2022202319,2022,2022-12-18 18,6,2022-12-18 12,47.0,153.5,969.0,31.9,520.0,6.491,50.0,76.0,150.0,1
2022202319,2022,2022-12-18 18,12,2022-12-18 06,44.0,152.25,975.6,28.6,600.0,5.187,45.2,70.5,348.0,1
2022202319,2022,2022-12-18 18,18,2022-12-18 00,41.5,148.25,987.2,21.3,700.0,3.568,36.2,57.1,429.0,1
2022202319,2022,2022-12-18 18,24,2022-12-17 18,39.5,145.75,995.6,15.6,660.0,2.687,29.3,54.1,307.0,1
2022202319,2022,2022-12-18 18,30,2022-12-17 12,37.75,144.0,1004.3,10.7,510.0,2.199,24.2,48.1,247.0,1
2022202319,2022,2022-12-18 18,36,2022-12-17 06,36.25,142.25,1010.8,5.5,190.0,2.57,21.0,45.2,228.0,1
2022202319,2022,2022-12-18 18,42,2022-12-17 00,34.75,141.0,1017.6,2.2,150.0,1.609,14.3,27.3,202.0,0
2022202319,2022,2022-12-18 18,48,2022-12-16 18,34.5,141.5,1018.8,0.7,150.0,0.914,9.6,38.7,54.0,0
2022202319,2022,2022-12-18 18,54,2022-12-16 12,34.75,141.0,1019.3,1.1,150.0,1.287,12.3,40.8,54.0,0
2022202319,2022,2022-12-18 18,60,2022-12-16 06,35.75,143.5,1016.2,1.1,210.0,0.573,7.1,52.6,253.0,0
2022202319,2022,2022-12-18 18,66,2022-12-16 00,39.25,147.25,1013.2,-0.6,360.0,-0.082,,51.7,511.0,0
2022202319,2022,2022-12-18 18,72,2022-12-15 18,45.25,150.0,999.1,4.8,1200.0,0.87,10.8,50.7,704.0,0
2022202319,2022,2022-12-18 18,78,2022-12-15 12,53.75,151.5,966.6,40.2,830.0,6.345,52.7,67.1,951.0,0
2022202319,2022,2022-12-18 18,84,2022-12-15 06,59.75,155.0,996.6,13.8,1200.0,2.256,22.0,69.5,700.0,0
2022202319,2022,2022-12-18 18,90,2022-12-15 00,63.25,157.25,1023.9,-10.4,1040.0,-1.485,,56.7,407.0,0
2022202319,2022,2022-12-18 18,96,2022-12-14 18,64.5,163.0,1026.7,-10.4,1200.0,-1.662,,52.7,314.0,0
2022202325,2022,2023-01-11 00,0,2023-01-11 00,43.0,160.5,969.2,35.7,620.0,6.422,53.8,78.3,0.0,1
2022202325,2022,2023-01-11 00,6,2023-01-10 18,42.75,157.25,974.9,31.3,570.0,5.887,49.4,76.4,266.0,1
2022202325,2022,2023-01-11 00,12,2023-01-10 12,43.75,154.5,980.8,26.8,460.0,5.909,46.2,56.1,249.0,1
2022202325,2022,2023-01-11 00,18,2023-01-10 06,42.5,153.75,989.9,19.4,630.0,3.48,34.3,48.8,152.0,1
2022202325,2022,2023-01-11 00,24,2023-01-10 00,39.25,154.75,998.5,14.4,590.0,2.636,28.2,52.6,371.0,1
2022202325,2022,2023-01-11 00,30,2023-01-09 18,37.0,152.75,1008.1,5.8,700.0,0.979,13.1,48.9,305.0,1
2022202325,2022,2023-01-11 00,36,2023-01-09 12,36.0,148.0,1011.8,5.1,600.0,0.927,12.5,37.9,439.0,1
2022202325,2022,2023-01-11 00,42,2023-01-09 06,37.25,141.5,1013.9,4.5,950.0,0.717,10.2,43.0,596.0,0
2022202325,2022,2023-01-11 00,48,2023-01-09 00,40.75,136.75,1016.9,5.3,840.0,0.827,10.8,36.8,565.0,0
2022202325,2022,2023-01-11 00,54,2023-01-08 18,44.25,135.75,1017.2,4.4,860.0,0.649,8.1,31.7,398.0,1
2022202325,2022,2023-01-11 00,60,2023-01-08 12,50.25,134.5,1015.6,4.7,150.0,2.761,18.6,19.7,674.0,0
2022202325,2022,2023-01-11 00,66,2023-01-08 06,56.25,138.0,1013.8,3.7,370.0,0.961,9.4,23.6,706.0,0
2022202325,2022,2023-01-11 00,72,2023-01-08 00,60.0,144.0,1009.8,6.3,240.0,2.567,19.0,22.2,545.0,0
2022202325,2022,2023-01-11 00,78,2023-01-07 18,64.0,147.0,1012.2,1.7,150.0,2.26,15.1,16.8,471.0,0
2022202325,2022,2023-01-11 00,84,2023-01-07 12,66.5,145.25,1013.8,1.4,150.0,2.226,14.8,11.4,290.0,0
2022202325,2022,2023-01-11 00,90,2023-01-07 06,66.5,144.75,1012.6,2.4,150.0,2.627,16.7,12.4,22.0,0
2022202325,2022,2023-01-11 00,96,2023-01-07 00,65.0,145.75,1010.4,3.7,150.0,3.339,19.9,15.0,173.0,1
2022202331,2022,2023-01-25 12,0,2023-01-25 12,50.0,163.75,962.0,32.0,740.0,5.459,47.0,73.8,0.0,1
2022202331,2022,2023-01-25 12,6,2023-01-25 06,49.25,159.0,966.6,29.1,950.0,4.644,43.9,85.2,352.0,1
2022202331,2022,2023-01-25 12,12,2023-01-25 00,47.0,154.75,944.7,53.4,460.0,11.916,73.0,82.6,403.0,1
2022202331,2022,2023-01-25 12,18,2023-01-24 18,44.75,153.75,960.8,39.6,590.0,7.451,58.2,74.8,262.0,1
2022202331,2022,2023-01-25 12,24,2023-01-24 12,42.25,153.0,975.1,29.5,650.0,5.222,47.1,70.7,284.0,1
2022202331,2022,2023-01-25 12,30,2023-01-24 06,38.5,149.25,986.6,19.3,860.0,3.17,35.7,56.2,524.0,0
2022202331,2022,2023-01-25 12,36,2023-01-24 00,34.0,145.5,997.9,12.6,670.0,2.244,27.4,51.4,603.0,0
2022202331,2022,2023-01-25 12,42,2023-01-23 18,32.0,142.25,1003.1,9.2,510.0,1.952,23.9,43.3,376.0,1
2022202331,2022,2023-01-25 12,48,2023-01-23 12,30.75,136.25,1008.0,7.9,450.0,1.817,22.3,34.4,586.0,0
2022202331,2022,2023-01-25 12,54,2023-01-23 06,30.0,133.25,1009.0,7.0,450.0,1.605,20.6,42.1,300.0,1
2022202331,2022,2023-01-25 12,60,2023-01-23 00,30.5,133.0,1012.4,6.9,390.0,1.835,21.8,49.2,61.0,1
2022202331,2022,2023-01-25 12,66,2023-01-22 18,30.25,129.75,1009.9,10.0,300.0,3.32,30.6,39.9,313.0,1
2022202331,2022,2023-01-25 12,72,2023-01-22 12,29.75,128.25,1011.1,9.7,300.0,3.168,29.8,43.5,155.0,1
2022202331,2022,2023-01-25 12,78,2023-01-22 06,29.0,125.75,1011.8,7.9,330.0,2.316,25.0,41.6,256.0,1
2022202331,2022,2023-01-25 12,84,2023-01-22 00,28.0,123.0,1016.7,5.3,290.0,1.712,19.7,34.1,291.0,1
2022202331,2022,2023-01-25 12,90,2023-01-21 18,26.5,122.25,1016.6,4.1,180.0,2.208,20.4,31.9,183.0,1
2022202331,2022,2023-01-25 12,96,2023-01-21 12,25.0,121.0,1016.4,3.3,150.0,2.309,19.9,34.7,209.0,1
2022202337,2022,2023-02-11 06,0,2023-02-11 06,37.75,150.25,986.1,33.8,270.0,12.015,63.1,80.8,0.0,1
2022202337,2022,2023-02-11 06,6,2023-02-11 00,37.5,146.75,992.3,29.5,320.0,8.944,56.2,70.1,309.0,1
2022202337,2022,2023-02-11 06,12,2023-02-10 18,35.25,142.75,1001.0,20.0,470.0,4.254,39.7,57.6,437.0,1
2022202337,2022,2023-02-11 06,18,2023-02-10 12,33.5,138.0,1007.1,14.1,500.0,2.866,31.0,52.2,477.0,1
2022202337,2022,2023-02-11 06,24,2023-02-10 06,32.25,133.75,1006.9,12.8,460.0,2.798,30.3,48.4,420.0,1
2022202337,2022,2023-02-11 06,30,2023-02-10 00,32.5,129.5,1010.6,11.2,430.0,2.564,27.8,48.2,400.0,1
2022202337,2022,2023-02-11 06,36,2023-02-09 18,32.0,127.25,1008.9,12.6,370.0,3.348,32.3,46.6,219.0,1
2022202337,2022,2023-02-11 06,42,2023-02-09 12,29.25,123.75,1013.6,7.6,480.0,1.602,21.1,39.0,453.0,1
2022202337,2022,2023-02-11 06,48,2023-02-09 06,28.25,122.5,1014.1,6.1,480.0,1.241,17.6,28.5,165.0,1
2022202337,2022,2023-02-11 06,54,2023-02-09 00,26.0,122.25,1017.4,3.4,210.0,1.467,16.5,32.5,251.0,1
2022202337,2022,2023-02-11 06,60,2023-02-08 18,21.5,120.5,1015.6,0.9,330.0,0.277,5.7,34.4,531.0,0
2022202337,2022,2023-02-11 06,66,2023-02-08 12,14.5,117.75,1012.4,1.0,710.0,0.128,4.3,27.4,831.0,0
2022202337,2022,2023-02-11 06,72,2023-02-08 06,5.25,115.5,1007.9,1.8,150.0,1.035,15.7,20.1,1058.0,0
2022202337,2022,2023-02-11 06,78,2023-02-08 00,-4.0,113.5,1009.1,0.1,150.0,0.186,6.3,23.3,1052.0,0
2022202337,2022,2023-02-11 06,84,2023-02-07 18,-14.25,114.0,1003.3,4.3,560.0,0.797,18.2,43.4,1141.0,0
2022202337,2022,2023-02-11 06,90,2023-02-07 12,-23.5,117.0,1004.0,4.2,560.0,0.888,15.5,28.2,1076.0,0
2022202337,2022,2023-02-11 06,96,2023-02-07 06,-30.75,122.0,1003.7,7.4,800.0,1.16,17.5,29.5,946.0,0
2023202402,2023,2023-09-16 12,0,2023-09-16 12,53.75,196.5,973.6,29.3,470.0,6.341,45.8,67.5,0.0,1
2023202402,2023,2023-09-16 12,6,2023-09-16 06,53.25,192.25,982.5,21.0,560.0,3.991,33.8,57.2,286.0,1
2023202402,2023,2023-09-16 12,12,2023-09-16 00,52.0,184.0,986.0,20.4,520.0,4.051,33.9,59.6,574.0,0
2023202402,2023,2023-09-16 12,18,2023-09-15 18,50.5,175.5,987.9,20.1,470.0,4.373,35.5,61.1,614.0,0
2023202402,2023,2023-09-16 12,24,2023-09-15 12,49.0,169.0,992.2,18.4,410.0,4.374,34.7,59.6,496.0,1
2023202402,2023,2023-09-16 12,30,2023-09-15 06,46.25,161.25,997.4,14.6,370.0,3.855,31.4,49.5,656.0,0
2023202402,2023,2023-09-16 12,36,2023-09-15 00,44.75,154.5,1005.7,8.0,460.0,1.743,18.1,49.5,552.0,0
2023202402,2023,2023-09-16 12,42,2023-09-14 18,43.5,148.0,1006.3,7.5,290.0,2.416,21.4,39.4,537.0,0
2023202402,2023,2023-09-16 12,48,2023-09-14 12,42.5,144.5,1008.9,5.9,280.0,2.055,18.9,36.0,306.0,1
2023202402,2023,2023-09-16 12,54,2023-09-14 06,40.0,138.25,1009.8,3.8,280.0,1.323,13.9,39.6,592.0,0
2023202402,2023,2023-09-16 12,60,2023-09-14 00,39.0,134.75,1009.9,4.0,260.0,1.575,15.8,40.2,320.0,1
2023202402,2023,2023-09-16 12,66,2023-09-13 18,35.5,130.25,1006.6,5.9,270.0,2.052,20.1,33.7,557.0,0
2023202402,2023,2023-09-16 12,72,2023-09-13 12,31.5,122.75,1007.2,4.3,400.0,1.031,13.8,30.5,825.0,0
2023202402,2023,2023-09-16 12,78,2023-09-13 06,25.75,114.75,1006.0,2.6,150.0,1.656,16.0,22.0,1009.0,0
2023202402,2023,2023-09-16 12,84,2023-09-13 00,21.0,107.75,1004.0,6.6,460.0,1.459,22.6,30.3,888.0,0
2023202402,2023,2023-09-16 12,90,2023-09-12 18,17.75,102.75,1007.5,1.8,150.0,1.128,13.8,30.2,637.0,0
2023202402,2023,2023-09-16 12,96,2023-09-12 12,16.5,99.5,1006.3,0.2,150.0,0.529,8.6,27.0,372.0,0
2023202408,2023,2023-11-19 06,0,2023-11-19 06,49.25,159.75,954.1,36.8,670.0,6.535,53.0,79.9,0.0,1
2023202408,2023,2023-11-19 06,6,2023-11-19 00,46.75,157.0,967.0,27.7,690.0,4.915,43.9,67.2,345.0,1
2023202408,2023,2023-11-19 06,12,2023-11-18 18,43.5,153.75,978.8,18.6,700.0,3.335,33.6,54.0,442.0,1
2023202408,2023,2023-11-19 06,18,2023-11-18 12,42.25,148.25,991.2,7.6,1200.0,1.453,18.1,48.1,469.0,1
2023202408,2023,2023-11-19 06,24,2023-11-18 06,43.5,144.0,989.9,9.6,1200.0,1.732,20.9,49.5,373.0,1
2023202408,2023,2023-11-19 06,30,2023-11-18 00,46.75,142.25,981.6,25.0,700.0,4.259,39.4,56.8,387.0,1
2023202408,2023,2023-11-19 06,36,2023-11-17 18,47.5,142.0,993.2,17.1,890.0,2.661,27.8,65.0,86.0,1
2023202408,2023,2023-11-19 06,42,2023-11-17 12,45.75,140.5,997.4,17.1,820.0,2.72,28.5,57.8,226.0,1
2023202408,2023,2023-11-19 06,48,2023-11-17 06,42.5,137.5,995.9,19.6,750.0,3.207,33.4,51.4,433.0,1
2023202408,2023,2023-11-19 06,54,2023-11-17 00,40.25,136.5,1003.1,15.2,760.0,2.498,28.1,48.6,264.0,1
2023202408,2023,2023-11-19 06,60,2023-11-16 18,40.5,134.25,1006.6,12.3,650.0,2.208,24.6,46.1,193.0,1
2023202408,2023,2023-11-19 06,66,2023-11-16 12,41.25,130.0,1011.2,10.4,770.0,1.692,20.0,37.4,367.0,1
2023202408,2023,2023-11-19 06,72,2023-11-16 06,42.0,128.75,1013.2,8.6,850.0,1.385,16.8,30.8,133.0,1
2023202408,2023,2023-11-19 06,78,2023-11-16 00,45.25,126.25,1015.7,9.9,760.0,1.657,18.6,28.7,414.0,1
2023202408,2023,2023-11-19 06,84,2023-11-15 18,46.25,122.75,1017.2,9.8,760.0,1.618,18.0,32.6,293.0,1
2023202408,2023,2023-11-19 06,90,2023-11-15 12,46.75,121.25,1019.8,7.7,920.0,1.242,14.4,25.5,128.0,1
2023202408,2023,2023-11-19 06,96,2023-11-15 06,47.25,120.75,1019.7,5.6,880.0,0.932,10.9,24.1,67.0,1
2023202414,2023,2023-12-06 12,0,2023-12-06 12,37.5,152.75,987.8,27.5,310.0,8.511,53.8,62.6,0.0,1
2023202414,2023,2023-12-06 12,6,2023-12-06 06,35.75,149.75,991.4,23.0,350.0,6.342,47.1,58.5,331.0,1
2023202414,2023,2023-12-06 12,12,2023-12-06 00,34.0,147.25,998.7,17.7,450.0,3.932,37.6,57.5,300.0,1
2023202414,2023,2023-12-06 12,18,2023-12-05 18,31.5,142.5,1000.5,14.3,450.0,3.202,33.4,59.0,524.0,0
2023202414,2023,2023-12-06 12,24,2023-12-05 12,29.75,138.0,1003.4,12.5,420.0,2.987,31.9,62.6,472.0,1
2023202414,2023,2023-12-06 12,30,2023-12-05 06,29.0,134.25,1003.7,10.9,410.0,2.63,29.2,59.4,373.0,1
2023202414,2023,2023-12-06 12,36,2023-12-05 00,27.75,132.0,1009.3,8.0,490.0,1.668,22.4,48.0,260.0,1
2023202414,2023,2023-12-06 12,42,2023-12-04 18,28.0,127.75,1008.4,8.0,340.0,2.259,25.1,41.2,419.0,1
2023202414,2023,2023-12-06 12,48,2023-12-04 12,27.75,125.75,1012.4,5.2,250.0,1.99,21.0,39.0,199.0,1
2023202414,2023,2023-12-06 12,54,2023-12-04 06,25.0,124.75,1012.9,3.0,380.0,0.776,12.4,34.4,322.0,1
2023202414,2023,2023-12-06 12,60,2023-12-04 00,19.75,122.75,1015.1,1.4,1200.0,0.235,6.0,27.1,619.0,0
2023202414,2023,2023-12-06 12,66,2023-12-03 18,12.25,119.5,1009.7,1.9,1120.0,0.346,12.1,28.5,903.0,0
2023202414,2023,2023-12-06 12,72,2023-12-03 12,5.25,115.25,1009.7,1.8,150.0,0.948,15.0,24.0,908.0,0
2023202414,2023,2023-12-06 12,78,2023-12-03 06,-1.0,113.0,1007.4,2.0,400.0,0.509,18.8,16.2,739.0,0
2023202414,2023,2023-12-06 12,84,2023-12-03 00,-5.5,110.25,1010.1,1.1,680.0,0.189,10.3,18.2,586.0,0
2023202414,2023,2023-12-06 12,90,2023-12-02 18,-7.75,106.75,1009.5,0.9,950.0,0.141,7.5,20.4,460.0,0
2023202414,2023,2023-12-06 12,96,2023-12-02 12,-7.5,104.0,1010.0,0.5,1200.0,0.085,5.2,23.1,304.0,0
2023202420,2023,2023-12-26 00,0,2023-12-26 00,43.5,201.25,978.2,21.2,550.0,4.151,37.6,81.0,0.0,1
2023202420,2023,2023-12-26 00,6,2023-12-25 18,43.0,197.5,983.2,18.2,560.0,3.566,33.8,72.2,309.0,1
2023202420,2023,2023-12-26 00,12,2023-12-25 12,42.75,193.5,986.2,16.4,480.0,3.658,33.3,65.7,327.0,1
2023202420,2023,2023-12-26 00,18,2023-12-25 06,42.75,189.0,991.2,12.8,510.0,2.747,27.1,56.3,367.0,1
2023202420,2023,2023-12-26 00,24,2023-12-25 00,42.25,186.0,995.6,9.6,500.0,2.095,21.9,55.3,252.0,1
2023202420,2023,2023-12-26 00,30,2023-12-24 18,43.0,180.0,999.2,6.5,560.0,1.361,15.5,59.6,498.0,1
2023202420,2023,2023-12-26 00,36,2023-12-24 12,44.0,173.25,1000.4,7.5,380.0,2.013,19.7,55.6,556.0,0
2023202420,2023,2023-12-26 00,42,2023-12-24 06,45.5,166.0,1001.6,8.2,440.0,1.946,19.4,56.5,596.0,0
