when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2025-01-02 12,45.5,170.75,965.7,991.1,25.4,43.6,1070.0,0.29,4.079,41.9,53.4,38.5,59.8,41.25,170.25,474.0
2025-01-02 12,49.25,214.5,992.0,1010.8,18.7,20.9,600.0,1.42,3.482,31.8,42.9,28.7,38.1,52.25,219.75,497.0
2025-01-02 18,46.5,175.25,964.5,986.9,22.4,45.3,1200.0,0.2,3.775,39.6,48.6,36.6,50.1,50.75,177.25,495.0
2025-01-02 18,49.25,215.5,993.9,1010.8,17.0,19.1,600.0,1.17,3.181,29.6,39.2,30.4,42.9,52.75,217.5,414.0
2025-01-03 00,46.25,179.0,963.2,986.0,22.7,38.1,1030.0,0.51,3.702,38.1,47.8,38.8,55.6,42.0,177.0,499.0
2025-01-03 00,50.0,216.25,995.6,1009.5,13.9,15.8,580.0,1.11,2.722,25.7,33.2,28.7,38.0,46.0,215.0,454.0
2025-01-03 00,44.0,222.75,998.8,1011.9,13.1,15.2,630.0,1.09,2.412,25.2,32.4,34.3,47.0,41.25,221.5,322.0
2025-01-03 06,48.25,174.5,963.3,986.6,23.4,39.4,1040.0,0.32,3.786,38.0,47.4,37.9,52.0,44.0,176.0,486.0
2025-01-03 06,44.75,224.0,998.0,1013.0,15.0,16.7,570.0,1.21,2.922,28.6,38.7,34.3,43.7,42.25,224.75,284.0
2025-01-03 06,50.5,216.0,999.7,1008.2,8.5,9.7,490.0,0.88,1.98,19.1,24.0,24.0,30.9,46.25,216.0,473.0
2025-01-03 12,48.25,179.5,963.1,985.4,22.3,39.2,1070.0,0.67,3.667,37.2,45.9,37.4,50.6,44.75,175.75,483.0
2025-01-03 12,46.0,227.0,996.7,1013.8,17.2,18.5,630.0,0.63,2.933,28.9,38.0,35.7,48.1,43.25,226.0,316.0
2025-01-03 12,51.0,215.25,999.7,1004.8,5.1,6.5,410.0,1.24,1.576,15.3,18.9,19.6,25.6,53.0,208.75,497.0
2025-01-03 18,48.5,179.25,963.4,985.5,22.1,37.5,1040.0,0.69,3.606,36.4,44.9,36.7,52.7,44.5,176.5,492.0
2025-01-03 18,46.5,229.0,997.3,1013.4,16.1,17.5,590.0,0.41,2.962,28.6,38.1,35.7,47.0,43.5,226.5,387.0
2025-01-03 18,34.25,147.25,1007.6,1013.6,6.0,5.7,320.0,0.34,1.786,19.3,29.6,27.3,39.9,34.75,152.0,439.0
2025-01-04 00,49.0,178.0,965.2,986.8,21.6,37.9,1080.0,0.53,3.51,35.6,43.4,34.7,49.4,45.5,174.0,492.0
2025-01-04 00,50.0,202.0,982.1,993.2,11.1,15.2,830.0,0.66,1.837,19.4,22.4,28.3,39.7,54.0,198.75,497.0
2025-01-04 00,46.25,229.5,1000.5,1010.6,10.0,10.7,490.0,0.56,2.184,21.6,28.2,31.8,42.6,42.0,229.25,473.0
2025-01-04 00,34.25,149.5,1008.3,1014.3,6.1,5.5,240.0,0.52,2.297,21.3,38.1,31.3,43.7,34.75,148.75,88.0
2025-01-04 06,49.0,176.25,967.8,988.2,20.5,38.7,1150.0,0.39,3.362,34.7,41.6,37.6,49.0,45.75,171.75,495.0
2025-01-04 06,50.5,203.25,982.6,993.3,10.7,14.7,800.0,0.92,1.838,19.2,22.2,28.6,36.7,54.25,199.25,497.0
2025-01-04 06,49.0,230.5,1004.6,1011.7,7.1,13.5,1050.0,1.02,1.29,14.6,16.0,21.6,29.7,46.5,235.5,466.0
2025-01-04 12,47.0,172.75,969.5,990.1,20.6,28.2,830.0,1.18,3.397,33.9,43.3,42.6,58.0,45.25,168.75,364.0
2025-01-04 12,48.75,183.25,971.7,986.7,15.1,28.4,1130.0,0.51,2.51,26.9,31.2,26.1,35.3,53.0,183.5,473.0
2025-01-04 12,45.25,198.0,976.1,991.7,15.6,16.3,470.0,1.74,3.462,31.1,45.5,37.1,49.9,41.0,197.5,474.0
2025-01-04 12,51.25,205.75,983.1,993.6,10.5,16.3,900.0,1.17,1.812,19.1,21.7,25.5,33.2,55.5,206.0,473.0
2025-01-04 18,46.75,174.75,970.3,989.3,19.0,26.7,850.0,1.17,3.141,32.0,40.2,40.5,55.4,44.75,169.5,464.0
2025-01-04 18,47.25,198.75,971.6,990.7,19.1,20.4,520.0,2.29,3.931,34.5,50.0,31.6,44.4,44.5,203.75,493.0
2025-01-04 18,48.75,183.25,972.5,986.5,13.9,28.4,1200.0,0.51,2.367,25.7,29.4,23.8,32.1,53.0,181.0,498.0
2025-01-05 00,48.75,200.0,968.9,990.0,21.1,22.7,520.0,2.5,4.362,36.8,54.1,34.2,46.3,47.75,200.5,117.0
2025-01-05 00,46.75,176.25,971.7,989.8,18.0,25.4,860.0,0.94,2.949,30.4,37.8,36.8,49.6,44.25,172.5,403.0
2025-01-05 00,48.75,184.0,973.6,986.1,12.5,25.8,1200.0,0.5,2.148,23.6,26.7,34.5,42.5,53.0,181.75,498.0
2025-01-05 06,50.5,201.25,970.7,990.9,20.2,22.9,600.0,2.13,3.821,33.9,46.2,34.1,44.8,49.75,202.5,122.0
2025-01-05 06,46.5,177.5,971.9,989.5,17.6,26.3,920.0,0.72,2.858,30.0,36.8,31.6,44.5,43.5,176.25,348.0
2025-01-05 06,55.0,144.75,1003.1,1018.8,15.7,16.5,590.0,0.37,2.802,25.3,31.9,35.9,47.1,55.75,138.25,419.0
2025-01-05 06,41.5,220.0,1008.5,1014.6,6.1,6.6,150.0,1.53,4.391,26.5,61.8,33.2,42.2,41.25,220.5,50.0
2025-01-05 12,52.5,201.0,971.7,991.6,19.8,24.4,700.0,1.77,3.479,31.8,40.9,31.9,43.3,56.5,203.25,468.0
2025-01-05 12,46.25,179.0,972.4,989.4,17.1,26.2,950.0,0.59,2.753,29.3,35.6,30.1,42.7,42.25,176.25,496.0
2025-01-05 18,52.75,197.5,971.5,989.3,17.8,24.0,800.0,1.31,2.994,28.7,35.1,31.7,43.5,56.5,198.75,425.0
2025-01-05 18,45.75,180.75,971.7,988.2,16.5,25.1,940.0,0.51,2.665,28.6,34.7,29.2,42.8,41.5,180.25,474.0
2025-01-05 18,54.75,150.75,1010.4,1017.4,7.0,7.4,500.0,0.28,1.481,14.4,16.9,29.7,41.5,58.5,152.75,435.0
2025-01-05 18,43.75,225.75,1013.4,1020.2,6.7,7.0,170.0,1.35,4.137,26.4,55.8,27.4,37.9,42.5,225.75,139.0
2025-01-06 00,54.25,197.25,972.0,991.2,19.3,23.3,700.0,1.4,3.332,30.3,38.3,30.7,40.7,57.0,197.5,306.0
2025-01-06 00,45.75,183.0,973.1,987.6,14.4,22.9,970.0,0.5,2.358,25.9,30.7,26.5,37.4,42.5,180.25,423.0
2025-01-06 00,54.75,209.5,979.9,1000.5,20.6,22.1,510.0,2.13,4.338,34.9,49.6,37.1,53.4,55.25,212.0,169.0
2025-01-06 00,40.0,206.25,981.3,998.6,17.2,18.5,570.0,1.35,3.252,32.7,47.2,37.6,55.0,39.5,212.0,495.0
2025-01-06 06,53.5,195.75,972.9,988.8,15.9,18.5,630.0,1.1,2.943,27.0,34.2,31.3,42.4,56.25,193.0,353.0
2025-01-06 06,44.25,209.25,974.2,999.3,25.1,25.8,500.0,1.95,5.163,42.8,69.1,40.6,62.2,45.0,214.5,424.0
2025-01-06 06,45.25,185.25,975.0,987.5,12.5,20.6,980.0,0.66,2.098,23.6,27.6,26.5,36.7,42.25,181.5,449.0
2025-01-06 06,58.0,208.0,980.1,1001.6,21.5,22.8,500.0,2.46,4.56,35.4,50.2,35.5,49.7,60.0,214.75,446.0
2025-01-06 12,49.0,211.0,968.2,998.1,30.0,30.9,500.0,1.72,6.173,47.1,76.3,44.7,68.5,47.0,211.75,229.0
2025-01-06 12,53.5,194.25,972.8,987.3,14.5,16.7,600.0,1.07,2.778,25.5,32.3,32.1,44.2,56.0,189.5,412.0
2025-01-06 12,45.25,186.75,975.5,987.4,11.9,19.3,950.0,0.85,2.036,22.9,26.8,26.5,35.2,42.25,185.0,362.0
2025-01-06 18,53.25,210.75,962.3,997.1,34.8,36.4,520.0,1.81,6.997,50.7,81.5,46.3,67.6,51.75,212.0,187.0
2025-01-06 18,53.0,194.0,972.2,985.2,13.0,16.0,620.0,1.43,2.575,24.2,30.1,29.1,41.4,55.75,190.0,401.0
2025-01-06 18,45.25,188.25,976.5,987.8,11.3,18.7,970.0,0.87,1.928,21.9,25.3,29.0,38.8,43.25,183.0,473.0
2025-01-07 00,57.25,208.5,960.1,994.4,34.3,37.2,550.0,2.19,6.759,49.1,75.0,49.7,72.3,55.75,212.75,310.0
2025-01-07 00,54.0,195.0,971.7,985.1,13.4,18.6,770.0,1.53,2.421,23.5,27.9,26.9,37.6,55.25,190.75,307.0
2025-01-07 00,45.5,189.25,977.2,988.1,10.9,18.6,990.0,0.8,1.875,21.3,24.5,27.4,36.8,43.5,183.75,489.0
2025-01-07 00,41.0,147.25,984.3,1014.2,29.9,31.3,540.0,1.98,5.789,48.8,82.4,46.0,73.3,37.25,149.0,443.0
2025-01-07 06,54.25,195.75,975.2,987.6,12.4,18.7,840.0,1.46,2.221,22.0,25.5,25.0,34.0,53.0,198.5,228.0
2025-01-07 06,44.5,148.5,975.4,1011.4,36.0,36.8,490.0,2.3,7.502,55.4,99.9,45.5,67.3,44.5,151.5,238.0
2025-01-07 06,45.5,190.0,980.6,991.2,10.5,17.0,950.0,0.73,1.794,20.4,23.5,25.0,32.5,42.25,186.25,470.0
2025-01-07 06,51.25,222.5,1002.7,1012.0,9.2,8.4,370.0,0.82,2.281,20.2,27.3,38.1,54.8,53.75,226.25,376.0
2025-01-07 12,46.5,148.5,970.7,1010.6,39.9,40.9,480.0,2.54,8.511,59.2,109.5,43.1,72.1,48.25,149.75,216.0
2025-01-07 12,55.25,196.0,980.1,992.2,12.1,19.0,900.0,1.08,2.11,21.0,24.0,24.4,34.4,54.25,200.0,280.0
2025-01-07 12,46.25,192.0,984.7,993.5,8.8,14.9,990.0,0.55,1.502,17.3,19.4,24.3,30.8,44.0,197.5,499.0
2025-01-07 12,55.0,225.0,1003.0,1009.5,6.5,7.5,250.0,1.02,2.993,22.2,34.1,39.2,57.1,53.75,229.0,294.0
2025-01-07 18,47.75,147.5,965.8,1009.1,43.3,44.1,460.0,2.96,9.595,62.9,121.0,46.7,66.7,49.25,149.0,200.0
2025-01-07 18,56.75,197.5,985.3,996.7,11.4,21.1,1050.0,1.02,2.006,20.1,22.4,24.8,32.1,55.5,201.5,284.0
2025-01-07 18,47.5,194.5,990.4,996.7,6.3,9.5,860.0,0.64,1.101,12.7,13.9,20.2,26.4,45.25,199.5,458.0
2025-01-07 18,37.5,193.75,994.3,1000.3,6.0,13.3,1200.0,0.54,1.105,15.3,16.9,25.0,36.3,34.0,190.5,487.0
2025-01-08 00,48.0,147.0,965.0,1008.9,43.8,44.7,450.0,3.25,9.94,63.9,124.8,42.3,61.0,50.5,148.0,287.0
2025-01-08 00,34.25,202.5,987.1,1005.5,18.4,22.7,750.0,0.82,3.023,35.4,50.1,41.2,62.2,33.0,204.5,232.0
2025-01-08 00,56.5,187.5,990.0,1004.2,14.2,18.5,790.0,0.83,2.336,22.4,26.1,25.6,35.1,59.0,180.5,499.0
2025-01-08 00,57.5,198.0,991.1,1000.9,9.8,21.7,1200.0,0.9,1.812,18.4,20.1,22.3,29.6,56.0,202.0,295.0
2025-01-08 06,48.25,146.5,964.4,1007.9,43.5,44.3,450.0,3.23,9.836,63.4,123.0,42.8,63.0,46.25,146.25,223.0
2025-01-08 06,39.0,202.5,979.7,1005.4,25.6,29.9,680.0,1.17,4.391,43.3,65.1,47.0,69.3,39.75,207.25,417.0
2025-01-08 06,45.75,163.0,989.9,1003.7,13.8,13.9,480.0,1.06,2.895,27.1,37.7,33.1,46.6,42.25,166.75,491.0
2025-01-08 06,40.5,158.75,991.5,1002.8,11.4,14.9,800.0,1.25,1.868,22.1,26.8,32.9,50.0,36.25,158.75,473.0
2025-01-08 06,56.5,186.25,992.5,1007.6,15.1,17.3,650.0,0.98,2.654,24.3,29.7,24.8,35.4,60.75,183.5,499.0
2025-01-08 12,47.75,145.5,969.6,1008.9,39.4,39.8,440.0,3.18,9.056,59.7,114.2,41.3,61.4,47.75,141.25,318.0
2025-01-08 12,43.5,204.75,970.2,1005.2,35.1,37.8,560.0,2.06,6.756,53.9,91.6,40.5,58.3,39.75,203.25,435.0
2025-01-08 12,43.75,168.0,986.1,1005.4,19.3,19.8,510.0,1.41,3.889,35.1,52.5,35.2,55.2,42.25,171.25,312.0
2025-01-08 12,56.0,185.25,993.7,1008.9,15.3,16.1,560.0,0.9,2.868,25.4,32.3,24.9,34.1,57.75,185.5,195.0
2025-01-08 18,44.25,204.75,963.9,1005.8,41.9,44.4,530.0,3.17,8.369,61.3,111.9,43.5,69.8,41.5,206.25,329.0
2025-01-08 18,47.0,145.0,974.2,1008.5,34.3,34.9,440.0,2.91,7.935,54.8,101.3,39.4,59.1,45.25,144.75,196.0
2025-01-08 18,45.25,169.5,980.5,1003.4,22.9,24.3,550.0,1.21,4.422,38.8,58.1,37.4,48.0,41.5,167.75,440.0
2025-01-08 18,56.25,185.75,993.9,1008.7,14.8,14.9,510.0,0.67,2.913,25.2,32.7,24.8,34.8,59.75,180.5,497.0
2025-01-09 00,45.75,207.25,964.4,1005.4,41.0,43.3,510.0,3.16,8.484,60.5,110.5,48.2,67.3,45.25,205.25,165.0
2025-01-09 00,46.5,170.5,972.7,1002.0,29.2,29.9,470.0,2.29,6.359,48.0,81.8,38.9,55.3,45.5,168.25,206.0
2025-01-09 00,46.5,145.25,981.0,1009.4,28.4,28.9,430.0,2.57,6.715,48.6,86.4,36.6,56.1,47.0,140.25,385.0
2025-01-09 00,56.5,184.5,992.3,1006.4,14.1,13.8,460.0,0.48,2.999,25.3,33.6,27.5,34.9,58.25,183.0,214.0
2025-01-09 06,47.0,172.5,967.7,999.7,32.0,32.5,450.0,2.76,7.225,51.7,92.2,44.9,67.1,45.25,172.25,196.0
2025-01-09 06,49.0,210.5,969.9,1006.7,36.7,41.8,640.0,2.03,6.537,52.4,80.8,46.2,63.9,47.75,213.75,277.0
2025-01-09 06,46.0,145.0,985.1,1009.4,24.3,24.6,430.0,2.25,5.713,43.5,74.1,37.4,55.2,48.25,140.5,422.0
2025-01-09 06,47.5,163.25,986.7,999.4,12.7,13.1,470.0,1.73,2.796,25.8,35.4,37.1,51.0,45.75,169.25,498.0
2025-01-09 06,57.0,183.5,990.3,1002.0,11.7,11.9,430.0,0.31,2.778,23.4,30.9,26.3,36.8,59.75,176.75,498.0
2025-01-09 12,48.0,177.5,962.2,997.5,35.2,36.8,490.0,1.84,7.506,54.1,94.3,52.1,81.6,46.5,178.0,171.0
2025-01-09 12,55.25,207.75,972.5,1001.4,28.9,36.3,770.0,1.58,4.71,40.5,53.5,37.4,55.6,59.0,210.0,438.0
2025-01-09 12,47.0,163.5,988.3,999.1,10.8,11.2,370.0,1.18,3.015,26.0,38.5,35.1,47.8,46.25,162.75,101.0
2025-01-09 12,45.5,144.5,992.4,1011.4,19.0,19.4,420.0,2.05,4.625,37.3,60.5,39.8,52.9,48.25,140.75,418.0
2025-01-09 18,49.0,181.25,959.4,995.5,36.0,37.9,510.0,1.76,7.437,54.1,92.0,48.0,79.7,46.75,181.5,251.0
2025-01-09 18,55.5,216.0,975.5,1005.6,30.1,37.1,750.0,0.82,4.951,41.9,56.1,36.8,50.7,54.0,218.75,243.0
2025-01-09 18,46.25,165.0,988.0,998.7,10.7,10.6,330.0,0.74,3.204,26.6,41.4,34.0,52.3,45.25,164.25,126.0
2025-01-09 18,38.25,149.75,997.8,1007.9,10.1,12.4,680.0,0.7,1.826,21.9,27.5,35.9,54.8,36.0,154.25,471.0
2025-01-10 00,50.5,184.0,959.7,993.9,34.2,37.2,560.0,1.92,6.634,50.6,80.2,46.6,70.2,48.0,184.25,279.0
2025-01-10 00,58.0,218.0,979.0,1004.4,25.4,31.6,770.0,0.85,4.104,35.5,45.2,35.8,47.9,57.5,222.5,273.0
2025-01-10 00,39.25,152.25,993.3,1008.6,15.4,16.5,560.0,1.51,2.943,30.4,43.4,36.1,51.1,35.25,150.0,487.0
2025-01-10 06,52.25,187.0,962.0,993.5,31.5,35.3,610.0,1.69,5.792,46.2,68.4,42.5,60.6,49.75,189.25,319.0
2025-01-10 06,40.0,155.5,987.2,1006.3,19.0,19.4,480.0,1.81,4.051,36.9,58.8,36.9,54.4,36.0,156.25,450.0
2025-01-10 06,41.75,186.5,989.0,1002.7,13.7,13.2,240.0,1.73,5.493,36.2,77.0,50.5,72.6,41.25,185.75,84.0
2025-01-10 12,54.75,189.75,965.9,993.2,27.3,31.4,640.0,1.35,4.902,40.4,56.0,39.5,64.6,53.25,193.5,296.0
2025-01-10 12,44.5,191.25,981.7,1002.3,20.6,20.6,410.0,2.28,5.023,39.6,66.9,47.3,65.4,43.25,190.75,145.0
2025-01-10 12,40.0,158.75,985.2,1005.2,20.0,20.4,450.0,2.09,4.526,39.2,65.7,42.1,64.5,39.75,157.5,110.0
2025-01-10 18,57.25,191.0,969.0,993.5,24.4,27.9,630.0,1.2,4.426,36.5,49.1,34.8,52.9,56.5,194.0,200.0
2025-01-10 18,46.5,194.75,973.7,1003.5,29.7,29.0,380.0,2.85,7.643,51.1,98.3,49.1,77.0,45.75,194.0,101.0
2025-01-10 18,41.25,166.75,981.2,1001.0,19.8,21.9,610.0,1.05,3.588,35.3,50.8,43.7,64.8,38.5,164.0,385.0
2025-01-11 00,49.25,198.75,968.0,1004.7,36.6,35.9,380.0,2.65,9.453,58.1,116.5,55.1,77.4,48.0,197.5,167.0
2025-01-11 00,42.5,174.25,976.1,999.8,23.7,26.1,620.0,1.21,4.206,39.5,58.1,44.9,66.2,38.75,171.0,499.0
2025-01-11 06,44.25,179.25,967.9,997.4,29.5,31.6,570.0,2.0,5.545,46.7,74.2,41.5,60.1,40.75,178.0,402.0
2025-01-11 06,52.5,202.5,970.5,1005.9,35.4,35.5,440.0,2.09,8.076,53.7,95.0,55.7,81.4,50.25,204.25,278.0
2025-01-11 06,57.25,187.0,977.3,991.5,14.1,17.9,720.0,1.13,2.484,23.2,27.6,26.1,33.6,58.0,184.5,171.0
2025-01-11 06,53.75,173.25,986.6,993.1,6.5,6.9,440.0,0.94,1.57,15.0,18.2,24.4,35.0,57.0,172.0,370.0
2025-01-11 06,51.25,160.5,996.2,1003.3,7.1,8.6,630.0,0.83,1.358,14.2,16.3,31.2,45.2,53.25,155.25,421.0
2025-01-11 12,44.5,182.25,962.7,996.3,33.6,36.0,560.0,2.35,6.433,51.7,85.7,46.0,69.3,40.5,184.5,481.0
2025-01-11 12,55.5,205.5,976.9,1005.6,28.7,29.0,450.0,1.48,6.444,45.3,73.0,49.9,75.1,53.5,206.0,225.0
2025-01-11 12,57.25,187.0,977.6,989.6,12.0,13.7,520.0,1.63,2.628,23.1,29.2,27.4,36.0,57.5,185.0,123.0
2025-01-11 12,54.25,172.5,985.9,994.0,8.0,8.5,440.0,0.96,1.933,17.8,22.2,29.9,38.1,56.75,168.75,365.0
2025-01-11 12,50.75,162.25,995.1,1002.9,7.7,9.6,690.0,0.81,1.397,14.8,16.8,30.7,43.5,52.25,155.5,496.0
2025-01-11 18,48.75,188.75,961.4,992.9,31.6,38.6,740.0,0.65,5.217,45.9,64.8,42.2,60.1,44.5,190.0,482.0
2025-01-11 18,57.25,188.0,978.5,987.9,9.4,12.7,720.0,1.71,1.766,17.2,19.6,24.8,33.9,57.0,186.25,109.0
2025-01-11 18,54.5,172.75,985.6,994.0,8.4,8.8,480.0,0.95,1.839,17.3,21.1,34.5,46.4,58.0,168.25,478.0
2025-01-11 18,58.0,210.0,987.0,1007.4,20.4,19.7,360.0,0.86,5.486,37.5,60.4,44.8,63.3,56.25,211.75,221.0
2025-01-11 18,50.5,163.75,992.9,1002.4,9.5,11.2,650.0,0.87,1.72,17.7,20.8,31.3,45.9,50.0,157.0,483.0
2025-01-12 00,50.5,190.75,954.9,991.8,36.9,44.4,720.0,1.52,6.17,51.1,74.6,40.9,59.7,46.75,194.5,500.0
2025-01-12 00,57.0,166.5,981.7,1003.0,21.2,20.1,230.0,1.71,8.757,45.0,97.4,44.5,62.8,57.5,165.5,82.0
2025-01-12 00,50.25,165.0,992.3,1003.8,11.5,12.8,600.0,0.97,2.134,21.1,25.9,31.9,43.7,48.75,158.5,498.0
2025-01-12 00,39.0,174.75,999.1,1007.3,8.2,7.8,240.0,0.42,3.267,26.0,48.4,37.7,53.2,37.75,173.75,164.0
2025-01-12 06,52.75,192.5,953.2,990.6,37.4,45.9,740.0,1.46,6.207,50.9,72.8,43.6,62.5,50.5,191.75,255.0
2025-01-12 06,56.25,167.0,981.9,1002.8,21.0,20.1,260.0,1.57,7.724,43.3,86.7,43.4,63.7,56.5,165.5,96.0
2025-01-12 06,50.0,167.5,991.2,1003.8,12.6,13.8,630.0,1.0,2.189,21.8,26.7,33.8,46.9,47.75,162.75,428.0
2025-01-12 06,39.25,179.75,997.9,1007.4,9.5,9.0,290.0,0.56,3.113,26.6,45.9,39.9,52.7,37.5,179.75,195.0
2025-01-12 12,55.5,193.5,954.7,989.5,34.9,45.4,800.0,1.0,5.672,47.3,64.2,44.6,61.2,51.5,196.25,480.0
2025-01-12 12,55.75,168.0,982.9,1002.7,19.8,19.1,280.0,1.4,6.838,41.0,77.2,43.1,62.4,55.5,166.0,129.0
2025-01-12 12,49.5,170.5,992.2,1003.5,11.4,13.2,710.0,0.89,1.865,19.4,22.9,33.8,49.1,48.5,166.75,295.0
2025-01-12 12,39.0,188.0,997.3,1009.6,12.3,12.1,420.0,0.58,2.87,27.9,42.6,41.9,58.4,37.5,184.25,367.0
2025-01-12 18,57.5,194.0,956.2,989.3,33.2,43.2,810.0,1.08,5.338,44.6,59.1,38.3,58.9,56.75,191.5,172.0
2025-01-12 18,55.0,169.25,984.6,1002.3,17.7,17.4,290.0,1.19,6.017,38.1,68.5,42.2,60.6,55.5,166.5,183.0
2025-01-12 18,40.5,191.5,992.1,1009.4,17.3,16.7,360.0,1.05,4.65,37.2,66.8,42.9,58.5,38.25,187.5,425.0
2025-01-12 18,37.25,145.25,1006.3,1019.6,13.3,13.8,510.0,0.75,2.708,28.6,41.8,32.3,46.4,35.25,147.0,272.0
2025-01-13 00,54.5,170.75,987.1,1003.0,15.9,15.6,290.0,1.08,5.383,35.3,61.7,38.2,55.2,55.5,168.0,208.0
2025-01-13 00,41.5,194.75,991.5,1010.0,18.4,18.0,380.0,1.54,4.727,38.0,66.6,41.6,55.0,40.75,193.75,118.0
2025-01-13 00,38.0,148.0,999.7,1019.5,19.8,20.0,460.0,0.96,4.351,39.1,66.0,37.6,53.3,35.0,150.0,378.0
2025-01-13 06,45.25,202.5,988.3,1011.3,23.0,22.4,390.0,1.98,5.755,42.7,75.6,39.3,51.5,44.75,202.5,56.0
2025-01-13 06,39.0,148.5,988.6,1016.1,27.5,27.1,390.0,2.15,6.942,50.7,103.0,46.6,72.4,37.25,146.0,293.0
2025-01-13 06,54.25,173.0,989.7,1003.4,13.6,13.2,290.0,0.83,4.551,31.4,52.3,34.8,50.9,54.25,169.75,211.0
2025-01-13 12,37.75,150.0,986.7,1015.9,29.2,28.9,410.0,2.25,7.053,52.6,107.5,56.0,85.1,37.5,149.25,72.0
2025-01-13 12,49.5,207.5,991.4,1010.8,19.3,19.3,440.0,1.4,4.386,35.3,53.8,38.4,54.1,49.5,208.25,54.0
2025-01-13 12,54.25,175.25,992.1,1004.2,12.0,11.6,300.0,0.76,3.878,28.2,44.6,32.3,44.7,52.75,172.25,259.0
2025-01-13 12,48.75,187.5,994.1,1005.4,11.3,11.6,490.0,0.73,2.37,22.5,29.4,29.8,41.3,44.5,186.25,482.0
2025-01-13 12,57.0,145.5,1012.8,1018.1,5.2,5.4,360.0,0.28,1.513,13.7,16.8,22.1,31.8,57.75,141.0,282.0
2025-01-13 18,40.25,154.75,981.2,1013.0,31.8,32.7,500.0,1.93,6.531,52.2,94.3,47.4,70.0,36.0,156.0,485.0
2025-01-13 18,52.25,210.25,991.4,1011.7,20.3,20.1,480.0,1.38,4.188,34.1,49.4,32.9,46.8,48.0,211.0,476.0
2025-01-13 18,54.5,177.75,993.9,1004.5,10.6,10.4,290.0,0.73,3.594,26.4,41.2,32.9,44.8,54.5,176.25,97.0
2025-01-13 18,49.25,189.5,994.9,1007.8,12.9,13.3,490.0,0.86,2.716,25.0,33.5,27.6,38.4,48.5,187.5,168.0
2025-01-13 18,56.75,145.5,1012.2,1017.8,5.6,5.6,390.0,0.38,1.447,13.4,16.1,21.4,29.1,57.75,141.0,293.0
2025-01-14 00,41.5,158.0,979.5,1011.4,31.9,33.0,520.0,1.95,6.35,51.3,89.4,45.6,69.8,38.5,155.5,396.0
2025-01-14 00,57.0,214.5,988.5,1008.9,20.4,20.0,450.0,1.45,4.439,34.1,49.4,35.7,51.9,58.5,220.5,393.0
2025-01-14 00,51.0,193.0,997.2,1008.5,11.3,11.4,460.0,0.71,2.483,22.7,29.8,31.3,43.2,48.0,190.25,388.0
2025-01-14 00,57.0,144.5,1011.7,1017.9,6.2,6.3,360.0,0.4,1.741,15.4,19.4,20.4,27.5,58.0,141.5,211.0
2025-01-14 06,40.5,163.25,976.9,1009.7,32.8,37.5,690.0,0.45,5.436,50.1,78.1,47.4,71.1,37.0,162.0,404.0
2025-01-14 06,52.5,195.25,998.8,1010.2,11.4,11.4,450.0,0.6,2.529,22.6,29.8,29.9,41.0,48.25,193.75,484.0
2025-01-14 12,42.25,166.0,973.9,1007.8,33.9,38.4,670.0,0.45,5.729,50.9,79.5,46.8,71.7,38.25,163.5,493.0
2025-01-14 12,54.25,197.75,999.3,1012.1,12.8,12.5,400.0,0.53,3.129,25.8,36.0,30.2,40.3,50.0,196.75,477.0
2025-01-14 12,36.0,210.0,1018.1,1024.4,6.3,6.1,380.0,0.34,1.612,18.2,25.6,27.5,37.6,33.5,208.0,333.0
2025-01-14 18,43.75,165.0,971.9,1003.8,31.9,33.9,550.0,1.78,6.161,50.2,83.1,44.9,73.1,39.75,163.5,462.0
2025-01-14 18,55.0,198.75,1000.0,1014.2,14.2,13.9,400.0,0.51,3.475,27.8,39.6,29.8,42.3,54.75,206.5,496.0
2025-01-14 18,39.0,212.5,1016.3,1025.7,9.4,9.1,370.0,0.53,2.451,24.0,36.3,30.6,41.4,37.5,211.5,188.0
2025-01-15 00,43.5,170.0,974.1,1004.1,30.0,36.7,760.0,0.2,4.833,45.7,65.5,45.2,75.3,40.5,167.75,382.0
2025-01-15 00,46.25,145.0,998.1,1012.2,14.1,14.3,440.0,0.82,3.26,29.0,42.1,29.6,41.5,45.25,144.75,113.0
2025-01-15 00,57.0,200.0,1001.5,1015.3,13.9,13.4,350.0,0.56,3.825,28.6,42.6,30.8,43.5,54.0,200.0,334.0
2025-01-15 00,42.25,214.75,1014.8,1024.8,10.0,9.7,390.0,0.49,2.485,23.8,34.5,28.0,37.2,40.75,215.0,168.0
2025-01-15 06,44.25,173.0,974.2,1003.0,28.8,37.9,840.0,0.21,4.513,43.9,60.4,45.2,77.7,40.5,171.5,435.0
2025-01-15 06,46.75,146.0,995.6,1010.2,14.6,14.7,440.0,0.81,3.343,29.4,42.8,30.4,41.6,45.25,146.25,168.0
2025-01-15 06,57.25,201.0,1004.3,1017.2,12.9,12.3,360.0,0.61,3.428,26.5,38.0,29.1,41.2,54.75,202.5,293.0
2025-01-15 06,49.25,219.5,1014.4,1024.4,9.9,9.4,370.0,0.63,2.535,22.3,31.2,28.2,41.3,46.5,218.25,320.0
