when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2022-01-14 12,45.0,149.5,982.7,1001.7,18.9,26.2,880.0,0.5,2.977,31.4,39.3,32.9,48.4,41.25,146.25,493.0
2022-01-14 12,38.75,196.75,986.9,1006.9,20.0,21.8,620.0,1.01,3.511,35.8,52.4,37.4,51.7,34.75,194.25,497.0
2022-01-14 18,51.75,218.25,979.3,1012.3,33.0,32.5,430.0,2.07,7.552,51.1,89.7,40.9,56.5,50.5,220.0,185.0
2022-01-14 18,45.25,169.5,980.5,997.9,17.4,20.9,710.0,1.14,2.947,29.9,38.7,32.2,47.9,44.0,175.5,495.0
2022-01-14 18,48.0,155.5,983.7,998.8,15.1,22.5,900.0,1.0,2.501,26.3,31.4,37.4,51.1,51.25,158.5,421.0
2022-01-14 18,38.5,197.75,988.5,1008.9,20.4,22.6,640.0,0.73,3.529,36.4,52.9,36.6,49.9,34.75,194.75,495.0
2022-01-15 00,45.75,169.25,975.3,997.7,22.4,25.6,650.0,1.47,3.934,36.8,51.3,33.3,46.2,49.75,169.75,446.0
2022-01-15 00,48.0,153.75,984.2,1003.0,18.8,21.4,620.0,1.63,3.455,32.2,43.4,36.2,51.8,51.0,158.5,478.0
2022-01-15 00,54.0,221.75,985.9,1012.1,26.2,26.0,420.0,1.44,6.197,43.6,71.5,39.4,54.9,52.25,223.5,227.0
2022-01-15 00,38.25,202.25,989.7,1011.1,21.4,24.5,690.0,0.59,3.554,37.3,53.6,35.8,48.3,36.75,198.0,410.0
2022-01-15 06,45.75,169.5,971.7,995.7,24.0,28.0,660.0,1.65,4.25,39.2,55.4,38.1,52.9,49.0,170.25,366.0
2022-01-15 06,47.0,152.0,987.3,1005.3,17.9,18.7,500.0,1.42,3.735,32.9,47.7,34.0,46.7,47.25,148.75,247.0
2022-01-15 06,56.25,224.25,991.6,1013.1,21.5,21.8,440.0,1.68,4.962,37.0,55.7,36.4,51.4,53.0,224.75,363.0
2022-01-15 06,40.0,204.5,992.9,1012.8,19.9,22.6,670.0,0.54,3.372,34.9,49.0,33.3,47.7,41.5,201.75,285.0
2022-01-15 12,46.75,173.25,968.1,996.4,28.4,34.2,710.0,1.07,4.82,43.5,61.8,42.2,56.6,49.75,172.75,336.0
2022-01-15 12,41.5,206.25,996.0,1013.7,17.7,19.5,630.0,0.56,3.089,31.6,43.5,31.2,44.3,45.0,206.25,389.0
2022-01-15 18,47.25,173.5,965.0,995.1,30.2,36.7,710.0,1.42,5.165,45.7,65.6,41.8,57.1,49.0,170.75,282.0
2022-01-15 18,42.5,207.75,998.2,1014.8,16.6,17.5,580.0,0.48,3.017,30.1,41.7,29.1,42.2,44.5,205.5,287.0
2022-01-16 00,48.25,174.75,964.2,996.2,32.0,39.6,740.0,1.23,5.347,47.0,66.9,43.2,60.6,52.5,173.25,484.0
2022-01-16 06,48.5,174.0,964.0,996.0,32.0,40.1,750.0,1.28,5.351,47.0,66.7,40.7,59.3,52.75,173.25,476.0
2022-01-16 12,48.5,173.5,965.4,996.3,31.0,40.0,780.0,1.23,5.129,45.9,63.9,38.6,49.1,51.25,168.0,499.0
2022-01-16 18,48.5,173.0,966.6,995.7,29.1,38.3,800.0,1.15,4.79,43.8,59.7,40.0,52.3,52.75,170.75,498.0
2022-01-17 00,48.25,172.75,968.1,995.9,27.8,36.5,800.0,1.17,4.56,42.2,57.0,39.0,51.7,52.0,169.0,495.0
2022-01-17 06,48.0,172.75,968.9,995.3,26.4,35.1,810.0,1.14,4.33,40.7,54.4,35.0,44.1,51.25,168.0,497.0
2022-01-17 12,48.25,172.75,970.0,995.1,25.2,33.5,810.0,1.04,4.131,39.1,51.7,32.0,43.2,52.25,172.25,446.0
2022-01-17 18,48.25,172.0,971.8,995.0,23.1,30.2,800.0,0.91,3.781,36.3,47.3,35.6,43.6,52.5,170.25,489.0
2022-01-18 00,46.0,182.25,972.7,990.6,17.9,18.8,440.0,2.31,4.271,35.5,55.4,32.9,45.5,47.5,181.75,171.0
2022-01-18 00,48.0,171.0,974.2,994.9,20.7,26.3,770.0,0.95,3.419,33.3,42.9,35.6,47.0,52.0,168.0,494.0
2022-01-18 06,47.5,181.25,970.3,990.7,20.5,21.3,420.0,2.6,5.076,39.3,64.3,35.8,46.7,46.75,182.75,141.0
2022-01-18 06,47.75,170.25,975.0,993.5,18.5,24.3,800.0,0.95,3.035,30.4,38.3,32.6,45.0,50.75,165.25,493.0
2022-01-18 12,49.0,179.5,969.4,992.2,22.8,24.3,480.0,2.74,5.054,40.2,62.5,36.3,47.9,49.75,181.0,137.0
2022-01-18 12,47.5,169.25,975.9,993.0,17.1,23.5,850.0,0.88,2.764,28.5,35.0,30.7,37.9,48.75,163.0,484.0
2022-01-18 12,47.75,208.5,989.0,1005.2,16.2,17.0,520.0,1.37,3.271,29.8,41.2,27.2,37.5,48.5,210.0,139.0
2022-01-18 18,50.25,175.75,969.7,993.7,23.9,26.9,590.0,2.4,4.558,38.8,55.3,37.0,52.1,52.5,174.5,265.0
2022-01-18 18,47.0,168.0,974.9,990.8,15.9,24.6,970.0,0.61,2.537,27.2,32.4,33.7,41.0,50.75,171.75,499.0
2022-01-18 18,49.5,208.75,988.1,1004.3,16.2,17.4,540.0,1.53,3.216,29.1,39.5,26.0,35.1,50.75,210.0,165.0
2022-01-19 00,37.25,168.5,970.5,989.8,19.3,19.8,430.0,2.34,4.597,40.1,70.9,43.4,65.9,36.75,167.25,124.0
2022-01-19 00,50.5,171.75,971.5,995.6,24.1,26.6,620.0,1.62,4.289,37.3,51.9,39.9,56.9,54.75,170.75,477.0
2022-01-19 00,51.0,208.25,987.4,1004.1,16.7,18.5,610.0,1.37,3.026,28.1,36.3,23.9,33.0,53.0,213.25,408.0
2022-01-19 06,38.25,172.25,962.7,986.7,24.0,24.5,420.0,2.55,5.841,46.5,88.0,45.7,70.1,37.0,172.75,146.0
2022-01-19 06,50.0,167.5,972.1,995.4,23.2,25.7,600.0,1.13,4.279,37.2,52.1,40.9,57.5,52.5,164.5,348.0
2022-01-19 06,52.25,208.0,987.7,1004.7,17.0,19.3,640.0,1.17,3.008,27.9,35.5,25.5,33.8,55.0,214.0,500.0
2022-01-19 12,39.25,175.75,958.6,985.9,27.2,28.1,450.0,2.02,6.25,49.4,92.2,45.5,69.7,38.0,175.0,154.0
2022-01-19 12,48.5,164.0,974.9,995.9,20.9,23.7,630.0,0.89,3.763,34.4,46.9,43.0,59.5,49.75,159.75,339.0
2022-01-19 12,53.5,208.75,988.1,1005.3,17.2,20.7,700.0,1.0,2.954,27.6,34.3,23.8,33.4,56.5,207.0,352.0
2022-01-19 18,40.25,178.0,954.5,984.7,30.1,31.2,470.0,1.84,6.633,51.8,95.8,45.7,70.2,38.5,177.5,199.0
2022-01-19 18,41.75,192.5,970.3,993.9,23.6,23.6,440.0,2.08,5.37,43.3,75.3,42.4,65.9,41.25,194.75,195.0
2022-01-19 18,46.75,162.5,976.3,995.7,19.4,21.8,620.0,0.88,3.513,33.0,45.0,37.3,52.3,50.25,158.25,499.0
2022-01-19 18,56.25,211.0,988.4,1006.3,17.9,24.1,820.0,0.82,2.936,27.4,33.0,35.4,46.2,59.75,215.25,463.0
2022-01-20 00,40.75,179.25,955.9,985.4,29.6,31.3,520.0,1.55,6.013,49.7,86.0,43.2,68.6,38.5,176.5,344.0
2022-01-20 00,44.5,193.5,964.7,991.8,27.2,27.6,460.0,2.49,6.001,46.5,79.9,40.2,60.9,44.5,198.0,357.0
2022-01-20 00,45.25,162.75,980.2,996.9,16.8,18.7,630.0,0.76,2.969,29.4,39.0,35.4,49.5,43.5,159.25,339.0
2022-01-20 06,41.0,180.75,957.6,985.9,28.3,30.2,540.0,1.37,5.596,47.6,79.6,46.6,71.7,38.0,180.5,334.0
2022-01-20 06,47.5,194.75,965.2,992.1,27.0,28.8,550.0,1.97,5.235,43.3,66.3,40.5,56.1,46.75,195.5,101.0
2022-01-20 06,55.5,225.75,992.2,1010.4,18.3,21.9,670.0,1.96,3.267,29.3,37.0,33.4,57.3,52.25,231.0,499.0
2022-01-20 12,40.75,183.0,961.2,987.0,25.7,28.2,590.0,1.12,4.784,43.7,68.4,45.1,67.4,38.0,180.5,374.0
2022-01-20 12,50.25,194.75,964.8,992.2,27.4,29.9,590.0,1.82,5.067,42.1,61.5,35.0,49.2,50.5,196.25,110.0
2022-01-20 18,40.75,186.25,963.8,987.7,23.9,27.5,650.0,0.97,4.223,40.8,60.4,47.4,73.0,37.75,184.0,386.0
2022-01-20 18,52.0,194.0,964.9,990.2,25.3,28.2,590.0,2.19,4.786,39.7,56.7,38.9,57.4,53.5,191.25,249.0
2022-01-21 00,41.25,190.25,966.5,988.9,22.4,27.3,720.0,0.97,3.793,38.3,53.7,47.5,69.4,37.0,188.5,496.0
2022-01-21 00,52.5,193.5,966.8,988.1,21.4,27.2,730.0,1.94,3.719,33.9,43.8,36.8,53.2,53.5,191.25,187.0
2022-01-21 06,50.25,199.25,967.2,988.1,20.8,35.1,1010.0,1.58,3.473,34.5,42.2,31.2,42.5,49.0,203.0,304.0
2022-01-21 06,42.75,193.5,970.2,990.4,20.3,26.4,790.0,0.8,3.34,34.7,45.9,40.3,53.8,38.5,195.0,489.0
2022-01-21 06,36.5,164.0,983.6,1000.7,17.1,17.2,420.0,1.79,4.099,37.0,64.3,42.2,59.8,35.5,162.25,193.0
2022-01-21 12,52.75,200.25,968.0,989.7,21.7,30.7,840.0,1.84,3.652,34.1,42.8,36.0,49.8,51.75,202.25,176.0
2022-01-21 12,44.25,196.5,973.2,992.5,19.3,24.6,750.0,1.05,3.277,33.3,43.8,35.0,48.9,42.75,200.75,381.0
2022-01-21 12,36.5,167.75,979.2,1000.5,21.4,21.2,400.0,2.02,5.299,43.5,83.1,54.9,74.3,36.0,167.0,87.0
2022-01-21 18,39.25,172.0,971.5,998.2,26.7,27.0,440.0,1.92,6.131,48.4,90.4,50.4,77.2,37.25,171.75,223.0
2022-01-21 18,56.75,201.0,972.2,992.7,20.5,29.5,860.0,1.07,3.431,31.4,38.3,36.9,49.3,55.25,205.25,312.0
2022-01-21 18,46.25,199.0,976.8,995.2,18.4,22.5,710.0,1.09,3.168,31.4,40.9,30.5,40.6,43.75,201.0,319.0
2022-01-22 00,41.0,176.5,968.9,998.9,30.0,30.8,480.0,1.09,6.407,50.6,91.1,47.9,77.1,38.25,176.5,306.0
2022-01-22 00,48.75,200.75,979.9,997.5,17.6,20.5,660.0,1.0,3.11,29.7,38.6,29.8,38.9,46.5,204.0,349.0
2022-01-22 06,42.0,179.25,967.6,998.2,30.6,31.3,480.0,1.3,6.513,50.8,90.8,46.6,76.6,39.75,179.0,251.0
2022-01-22 06,51.5,201.75,982.9,999.5,16.6,17.9,580.0,0.62,3.093,28.2,36.9,30.4,39.7,49.25,206.25,405.0
2022-01-22 12,43.25,183.0,968.8,998.0,29.2,30.1,510.0,1.19,5.911,47.8,80.5,45.7,68.3,40.25,183.5,336.0
2022-01-22 12,53.25,202.5,984.6,1000.9,16.3,16.2,440.0,0.54,3.69,30.1,43.0,32.1,41.7,52.0,205.5,246.0
2022-01-22 18,44.75,186.0,971.8,997.7,26.0,27.6,540.0,1.13,5.105,43.2,67.7,41.8,59.0,42.0,188.0,346.0
2022-01-23 00,46.25,189.0,974.0,998.4,24.3,26.5,580.0,1.17,4.573,40.0,59.1,33.5,45.2,44.5,191.75,290.0
2022-01-23 06,48.0,190.75,976.3,999.3,23.0,25.7,620.0,1.19,4.145,37.1,52.1,32.1,44.6,50.0,190.0,229.0
2022-01-23 12,49.5,192.25,977.4,999.9,22.5,26.4,690.0,1.03,3.822,35.2,46.9,31.0,44.3,53.25,193.5,426.0
2022-01-23 18,50.5,193.25,978.0,1000.6,22.6,26.8,710.0,0.93,3.777,34.7,45.7,29.8,42.5,48.75,191.0,253.0
2022-01-23 18,40.5,174.25,990.0,1005.1,15.0,16.3,600.0,0.72,2.714,28.6,39.0,31.5,43.4,37.75,173.5,313.0
2022-01-24 00,54.75,198.75,979.0,1004.8,25.8,31.6,770.0,0.19,4.103,36.4,46.9,38.1,53.0,54.75,205.25,417.0
2022-01-24 06,57.0,199.0,978.9,1004.7,25.8,31.0,730.0,0.49,4.242,36.4,47.2,38.4,58.9,59.75,203.25,393.0
2022-01-24 06,41.25,179.0,993.3,1008.3,15.0,16.0,580.0,0.39,2.756,28.5,39.0,31.5,42.4,38.5,176.0,399.0
2022-01-24 18,33.5,154.25,992.7,1011.5,18.7,20.0,570.0,1.54,3.501,37.2,59.2,39.0,59.9,37.5,151.75,499.0
2022-01-25 00,35.25,159.5,983.3,1011.7,28.4,29.2,510.0,2.28,5.719,50.0,92.5,45.0,63.2,34.75,160.0,72.0
2022-01-25 06,38.25,164.5,972.1,1009.2,37.1,37.5,470.0,3.0,7.979,59.5,120.3,46.7,70.8,36.75,165.75,200.0
2022-01-25 12,41.25,166.75,960.4,1008.0,47.5,46.6,390.0,4.31,11.954,71.1,169.2,44.9,68.9,41.5,165.25,128.0
2022-01-25 18,42.25,168.25,957.8,1006.3,48.5,49.0,460.0,3.77,10.651,69.6,147.8,55.7,84.4,41.75,167.75,69.0
2022-01-26 00,43.75,170.25,957.0,1005.7,48.7,50.6,520.0,2.75,9.728,67.7,131.3,47.9,76.6,42.5,169.5,152.0
2022-01-26 00,43.75,208.5,997.5,1014.0,16.4,21.3,780.0,1.1,2.736,29.1,36.9,29.5,42.1,42.75,211.75,286.0
2022-01-26 00,48.75,205.5,997.9,1016.0,18.0,20.0,630.0,0.7,3.17,29.9,39.4,28.5,39.8,49.75,210.25,362.0
2022-01-26 06,46.0,171.0,955.2,1004.4,49.2,52.3,560.0,2.05,9.338,66.5,121.2,47.8,69.6,45.75,164.75,485.0
2022-01-26 06,44.75,209.25,995.1,1014.2,19.1,24.0,750.0,1.45,3.204,32.5,42.5,30.5,41.4,46.5,211.5,262.0
2022-01-26 12,47.25,170.0,954.8,1003.5,48.7,52.8,590.0,1.88,8.955,65.1,113.8,47.7,67.3,45.5,165.75,380.0
2022-01-26 12,39.0,183.5,989.0,1004.5,15.5,15.0,370.0,1.41,4.056,34.6,60.2,40.1,59.6,35.5,187.0,497.0
2022-01-26 12,46.0,210.0,991.2,1013.7,22.5,25.9,650.0,2.1,3.982,37.0,51.7,31.5,40.4,45.75,211.75,138.0
2022-01-26 18,47.5,169.5,955.5,1001.6,46.1,50.0,590.0,2.33,8.476,62.5,107.3,46.8,66.5,47.5,165.0,338.0
2022-01-26 18,42.0,186.0,983.7,1003.0,19.3,18.3,200.0,1.8,9.15,46.6,127.6,42.9,63.3,41.25,185.75,86.0
2022-01-26 18,48.25,210.0,989.8,1014.6,24.8,27.9,640.0,1.6,4.356,38.8,54.5,33.1,44.1,48.5,212.5,187.0
2022-01-27 00,48.0,170.5,959.0,1000.2,41.2,45.6,610.0,2.28,7.471,57.5,93.8,45.3,61.3,46.5,166.75,328.0
2022-01-27 00,44.5,186.75,985.2,1001.4,16.2,15.5,220.0,1.34,7.065,40.6,94.1,39.8,60.9,45.0,187.5,81.0
2022-01-27 00,50.75,208.25,987.6,1014.2,26.6,29.0,610.0,0.68,4.752,40.2,57.3,37.1,49.2,53.25,202.5,482.0
2022-01-27 06,49.0,170.75,962.5,999.5,37.0,41.0,610.0,2.19,6.717,52.8,83.1,41.3,55.0,45.5,169.75,396.0
2022-01-27 06,46.5,187.25,986.3,1001.6,15.4,14.8,230.0,1.01,6.442,38.5,82.9,35.1,53.0,47.25,188.75,141.0
2022-01-27 06,52.75,207.5,987.6,1014.3,26.7,29.3,610.0,1.0,4.804,39.9,56.3,34.6,43.8,53.5,202.5,344.0
2022-01-27 12,50.0,170.5,965.6,999.8,34.2,38.0,610.0,2.05,6.226,49.6,75.8,38.6,53.7,48.25,169.0,223.0
2022-01-27 12,53.25,207.5,985.8,1013.0,27.2,29.9,610.0,1.2,4.904,40.4,57.1,35.0,45.2,54.25,203.75,270.0
2022-01-27 12,36.25,164.25,990.4,1006.2,15.8,15.3,330.0,1.0,4.632,37.4,73.1,38.6,56.9,35.0,167.25,305.0
2022-01-27 18,51.5,168.75,967.7,1000.2,32.6,36.6,620.0,1.73,5.897,47.3,70.3,38.5,57.1,52.75,172.25,276.0
2022-01-27 18,38.25,169.75,984.8,1003.4,18.6,18.0,310.0,1.12,5.806,41.9,87.5,43.9,57.5,37.5,168.25,156.0
2022-01-27 18,54.0,208.25,984.9,1012.1,27.2,30.8,660.0,1.15,4.664,39.3,53.8,32.5,44.6,58.0,206.0,466.0
2022-01-28 00,52.75,166.5,970.2,1002.5,32.3,36.6,630.0,1.68,5.813,46.6,68.2,38.6,53.4,55.25,168.25,301.0
2022-01-28 00,40.75,173.0,976.0,1003.6,27.6,26.5,250.0,2.07,10.583,55.9,151.3,42.7,59.4,40.75,172.25,63.0
2022-01-28 00,54.75,210.0,985.9,1011.8,25.9,30.2,720.0,0.82,4.198,36.6,48.0,28.4,41.9,55.75,202.5,488.0
2022-01-28 00,43.25,204.75,991.5,1009.5,18.1,17.7,330.0,1.39,5.349,39.1,72.9,30.7,40.9,43.0,208.5,306.0
2022-01-28 06,42.75,176.0,966.5,1004.0,37.5,36.2,250.0,2.26,14.486,67.0,199.2,56.6,81.7,42.75,174.75,102.0
2022-01-28 06,53.5,163.25,971.4,1003.7,32.3,35.9,620.0,1.61,5.794,46.0,67.3,36.1,53.0,55.5,166.5,306.0
2022-01-28 06,56.0,211.75,986.8,1011.6,24.8,30.9,770.0,0.47,4.01,35.4,45.1,28.2,41.4,53.5,217.0,437.0
2022-01-28 06,44.0,207.0,991.6,1011.3,19.6,19.1,340.0,1.82,5.629,40.7,75.6,37.2,48.0,44.25,206.25,66.0
2022-01-28 12,45.75,177.75,964.6,1004.9,40.4,39.3,270.0,1.96,14.558,68.5,189.7,52.7,76.8,44.25,177.75,167.0
2022-01-28 12,53.25,161.25,973.6,1004.3,30.7,33.5,600.0,1.95,5.586,44.5,65.1,34.8,52.7,50.75,157.0,402.0
2022-01-28 12,57.75,212.5,987.4,1013.0,25.6,32.6,790.0,0.33,4.121,35.9,45.5,37.6,55.7,57.25,204.5,481.0
2022-01-28 12,44.75,210.0,995.4,1011.9,16.5,16.4,430.0,1.33,3.825,32.9,50.7,34.5,47.3,44.0,208.5,145.0
2022-01-28 18,48.0,178.25,966.6,1005.9,39.3,38.4,300.0,1.92,12.795,65.3,160.7,49.1,64.7,46.75,177.25,158.0
2022-01-28 18,53.25,160.25,977.4,1004.1,26.7,28.4,580.0,2.05,4.903,40.0,57.1,32.0,46.4,50.75,157.0,356.0
2022-01-29 00,50.25,177.5,969.6,1007.8,38.2,37.5,340.0,1.9,11.037,61.6,134.0,45.3,63.7,48.75,176.25,190.0
2022-01-29 00,53.0,159.75,987.0,1004.3,17.3,19.1,610.0,1.46,3.125,28.3,36.5,26.6,39.5,50.25,158.75,313.0
2022-01-29 00,56.75,151.5,987.9,1010.0,22.1,23.8,580.0,0.96,4.097,33.9,45.7,39.6,50.6,58.0,151.5,139.0
2022-01-29 06,51.75,176.75,971.4,1008.0,36.6,35.8,360.0,1.76,9.946,58.3,118.2,41.9,60.4,54.25,177.5,282.0
2022-01-29 06,56.75,210.0,988.0,1012.3,24.3,30.5,780.0,1.31,3.91,34.5,43.6,32.4,49.3,57.25,204.5,338.0
2022-01-29 06,30.75,181.5,989.5,1008.9,19.4,18.6,300.0,2.3,6.197,45.6,113.1,41.9,63.4,30.25,185.25,364.0
2022-01-29 06,56.75,147.75,989.9,1010.2,20.4,21.1,470.0,0.91,4.498,34.8,50.2,34.0,45.0,58.0,151.0,239.0
2022-01-29 12,53.25,175.0,973.9,1008.9,35.0,34.5,400.0,1.72,8.622,54.4,100.4,41.9,60.6,56.25,177.0,357.0
2022-01-29 12,33.0,185.75,985.6,1008.9,23.4,23.4,420.0,1.83,5.582,47.2,95.6,44.5,66.8,34.25,188.75,311.0
2022-01-29 12,56.5,144.25,993.9,1013.0,19.0,19.4,390.0,0.94,4.975,35.9,55.7,30.8,41.5,57.75,145.5,158.0
2022-01-29 18,54.5,173.0,974.9,1008.7,33.8,33.6,420.0,1.65,8.003,52.1,91.7,44.2,59.9,56.5,172.0,231.0
2022-01-29 18,37.75,188.0,976.5,1006.4,29.9,30.4,430.0,2.18,7.081,53.6,107.9,46.5,71.9,36.0,190.25,279.0
2022-01-30 00,40.5,189.5,967.1,1005.7,38.6,38.5,400.0,2.88,9.622,62.7,138.3,50.1,74.4,39.5,190.5,140.0
2022-01-30 00,55.5,169.5,977.8,1009.6,31.8,31.9,460.0,1.67,6.941,48.1,78.6,44.5,62.4,57.75,168.5,258.0
2022-01-30 00,38.0,175.5,987.8,1003.2,15.3,15.0,380.0,0.87,3.934,34.4,59.6,36.2,53.8,34.25,172.75,485.0
2022-01-30 00,58.0,213.5,990.5,1014.9,24.4,27.9,650.0,1.26,4.292,35.7,47.2,33.8,49.1,56.5,216.75,257.0
2022-01-30 06,44.0,190.5,964.2,1005.7,41.5,41.5,420.0,2.85,9.872,63.6,132.6,49.3,70.5,43.0,192.75,213.0
2022-01-30 06,56.0,166.0,978.3,1009.4,31.1,31.5,490.0,1.96,6.43,46.2,72.4,43.9,64.6,59.25,167.75,376.0
2022-01-30 06,37.0,176.75,987.1,1004.0,16.9,16.4,340.0,0.7,4.811,38.5,74.6,40.4,60.0,34.75,176.0,259.0
2022-01-30 06,57.5,217.0,994.9,1016.7,21.8,24.2,640.0,1.58,3.785,32.3,41.9,33.2,45.3,56.25,216.0,152.0
2022-01-30 12,46.75,191.25,964.5,1005.5,41.0,41.0,430.0,2.77,9.544,61.7,122.3,48.8,68.9,45.75,192.25,135.0
2022-01-30 12,56.0,163.25,981.9,1008.3,26.5,27.4,530.0,1.74,5.166,40.0,58.2,36.4,51.2,59.75,164.25,421.0
2022-01-30 12,36.0,180.25,990.0,1005.7,15.7,15.3,380.0,0.63,4.03,35.6,64.0,41.0,60.8,34.5,180.0,168.0
2022-01-30 12,57.5,219.5,998.3,1018.7,20.4,21.2,580.0,1.62,3.648,30.7,40.4,29.7,38.5,54.75,217.5,330.0
2022-01-30 18,49.75,190.75,966.0,1005.4,39.4,39.8,440.0,2.36,9.051,59.0,110.7,42.1,61.2,49.5,193.25,182.0
2022-01-30 18,55.0,158.0,986.8,1005.3,18.4,26.9,900.0,0.47,2.984,28.5,34.0,39.2,55.4,59.0,155.0,480.0
2022-01-30 18,56.75,221.0,1002.3,1019.2,16.9,17.5,570.0,1.25,3.076,26.8,34.3,28.0,38.9,56.0,219.25,136.0
2022-01-31 00,51.75,188.75,967.2,1005.9,38.7,39.1,450.0,2.15,8.687,57.1,103.2,38.5,60.0,54.5,190.0,317.0
2022-01-31 00,48.5,161.25,980.8,999.3,18.5,19.9,550.0,1.76,3.612,32.3,45.0,33.8,51.3,48.5,166.0,350.0
2022-01-31 06,53.5,187.5,970.6,1007.2,36.6,37.1,460.0,1.76,8.063,54.1,93.6,38.8,55.6,56.5,186.75,337.0
2022-01-31 06,49.0,161.75,974.2,996.9,22.7,23.7,490.0,2.1,4.837,39.1,59.8,33.8,49.0,50.75,160.0,231.0
2022-01-31 12,49.75,161.25,972.3,995.8,23.5,25.3,530.0,2.2,4.782,39.4,58.5,34.5,48.2,50.5,158.0,246.0
2022-01-31 12,55.5,185.75,975.8,1008.8,33.0,33.2,460.0,1.5,7.211,49.5,81.7,36.3,52.3,57.5,187.5,247.0
2022-01-31 12,41.5,170.75,980.9,998.6,17.7,17.0,270.0,1.73,6.28,41.2,88.5,41.3,58.5,39.5,172.75,279.0
2022-01-31 18,50.0,160.5,969.3,993.7,24.4,27.4,590.0,2.22,4.65,39.5,56.7,34.1,47.7,53.5,160.75,390.0
2022-01-31 18,44.25,172.75,975.0,993.6,18.6,17.9,230.0,1.65,7.787,44.0,104.1,48.2,62.9,44.0,173.25,49.0
2022-01-31 18,57.0,182.5,977.8,1007.3,29.5,29.9,440.0,0.97,6.801,46.5,75.7,38.4,57.1,60.0,185.0,364.0
2022-02-01 00,47.0,173.25,969.0,990.5,21.5,21.2,210.0,1.74,10.113,49.5,129.1,51.4,67.7,47.25,174.5,99.0
2022-02-01 00,49.5,160.0,970.0,992.9,22.8,27.3,650.0,2.2,4.202,37.4,51.6,32.2,44.6,49.75,157.5,182.0
2022-02-01 00,39.75,178.0,976.3,998.3,22.0,21.9,420.0,1.99,5.225,42.6,76.3,42.6,66.7,35.5,179.25,485.0
2022-02-01 06,42.0,179.75,963.5,995.0,31.5,31.0,360.0,2.81,8.604,55.7,120.0,47.9,77.5,41.25,179.25,93.0
2022-02-01 06,50.0,171.25,964.4,988.4,24.0,23.6,280.0,2.55,8.423,48.3,102.6,44.7,62.8,50.75,172.5,122.0
2022-02-01 06,48.5,160.5,970.0,991.4,21.5,27.1,740.0,2.07,3.663,34.8,45.6,34.0,47.1,45.5,157.0,426.0
2022-02-01 06,53.5,194.5,993.0,1008.7,15.7,16.7,570.0,0.83,2.925,26.4,34.0,28.7,40.0,57.75,197.0,498.0
2022-02-01 12,43.0,182.0,954.6,994.8,40.3,39.7,380.0,2.65,10.449,64.0,143.0,56.7,82.1,42.75,180.5,125.0
2022-02-01 12,52.0,167.0,961.8,990.9,29.1,29.1,370.0,3.37,7.861,50.1,93.1,42.4,64.3,53.0,167.75,122.0
2022-02-01 12,55.75,193.0,991.7,1008.1,16.4,18.3,620.0,0.59,2.947,26.5,33.3,30.2,42.8,58.5,197.75,419.0
2022-02-01 18,45.0,183.75,951.2,993.4,42.2,41.8,400.0,2.45,10.442,64.5,137.8,54.5,86.9,43.75,184.25,145.0
2022-02-01 18,53.0,162.5,962.5,994.2,31.7,31.5,400.0,3.93,7.866,51.1,91.9,43.0,67.6,53.75,164.25,143.0
2022-02-01 18,57.25,192.25,991.0,1007.1,16.1,17.3,610.0,0.43,2.833,25.2,31.4,29.4,41.2,58.75,197.75,364.0
2022-02-02 00,47.5,185.5,948.5,992.5,43.9,43.9,410.0,2.67,10.698,65.2,135.4,53.3,82.2,46.5,186.0,117.0
2022-02-02 00,52.75,159.25,970.2,997.9,27.7,29.0,530.0,3.42,5.467,42.6,64.1,37.3,65.4,53.75,160.5,139.0
2022-02-02 00,57.75,209.5,1003.4,1019.3,15.9,19.5,760.0,0.82,2.559,23.8,28.2,34.4,49.8,59.0,209.0,142.0
2022-02-02 06,49.75,184.25,947.1,989.6,42.5,43.5,440.0,2.6,9.889,62.6,120.9,47.5,70.1,48.25,186.25,222.0
2022-02-02 06,53.25,154.25,979.8,1001.8,22.0,24.4,630.0,0.86,3.881,33.9,45.2,34.2,48.5,57.25,151.5,478.0
2022-02-02 12,51.25,183.75,947.9,988.7,40.8,42.5,480.0,2.84,8.858,59.2,106.0,43.7,62.6,50.25,188.75,369.0
2022-02-02 12,53.0,151.25,985.3,1004.9,19.6,21.2,610.0,0.91,3.475,30.9,40.6,33.4,48.0,51.0,147.5,340.0
2022-02-02 18,53.0,182.75,949.3,988.7,39.3,42.1,530.0,2.83,7.935,55.9,92.7,39.8,56.6,55.0,187.0,356.0
2022-02-03 00,54.5,180.0,952.2,990.6,38.4,42.3,600.0,2.17,7.044,52.5,80.8,40.9,56.4,58.0,176.0,461.0
2022-02-03 00,49.75,199.0,977.8,994.5,16.7,18.4,570.0,1.29,3.228,29.5,39.5,31.6,47.1,48.5,205.5,493.0
2022-02-03 00,36.0,174.75,985.1,1001.2,16.0,15.4,340.0,1.3,4.529,37.3,71.9,42.9,62.9,33.75,175.25,254.0
2022-02-03 06,55.25,175.75,954.5,991.5,37.0,40.7,610.0,1.79,6.677,50.5,75.8,46.2,64.5,57.0,170.5,379.0
