when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2024-01-15 06,38.5,204.5,974.7,1005.4,30.7,32.3,510.0,2.43,6.329,52.2,94.9,43.1,60.7,39.0,201.25,287.0
2024-01-15 06,38.0,176.75,981.8,1009.1,27.3,27.0,440.0,2.02,6.144,49.0,93.1,51.8,75.6,37.75,176.0,71.0
2024-01-15 06,57.25,179.5,982.3,1005.1,22.9,24.9,620.0,1.28,4.021,33.7,44.6,37.9,54.6,56.0,182.25,218.0
2024-01-15 06,45.5,146.25,984.3,1007.9,23.6,23.7,420.0,2.22,5.653,43.1,74.0,40.7,61.0,45.75,145.5,65.0
2024-01-15 12,38.75,205.75,975.8,1002.5,26.8,29.4,570.0,2.2,5.16,46.6,76.9,38.2,53.6,39.75,200.75,445.0
2024-01-15 12,36.0,180.25,981.7,1010.4,28.7,28.2,420.0,2.51,6.704,51.9,106.4,50.3,73.5,35.75,179.75,53.0
2024-01-15 12,46.5,152.25,983.1,1005.9,22.8,24.8,570.0,1.76,4.346,38.3,55.9,36.8,52.2,44.75,146.5,487.0
2024-01-15 18,39.5,207.0,977.7,1001.2,23.5,27.4,640.0,2.06,4.282,41.6,62.8,34.1,50.8,36.25,206.25,367.0
2024-01-15 18,36.75,180.25,980.4,1010.4,30.0,29.1,370.0,1.92,7.852,54.8,122.5,48.2,75.7,37.5,181.0,107.0
2024-01-15 18,46.25,153.0,980.9,1004.3,23.4,25.8,570.0,2.14,4.528,39.6,58.5,35.3,50.7,47.25,152.75,113.0
2024-01-16 00,41.0,207.5,980.3,999.8,19.6,25.8,770.0,1.65,3.347,35.3,47.6,31.1,42.8,36.75,209.25,496.0
2024-01-16 00,50.0,157.5,980.6,1006.4,25.7,28.0,590.0,2.03,4.753,40.1,57.9,38.6,55.5,51.0,164.25,490.0
2024-01-16 00,35.75,180.25,985.8,1009.8,24.0,23.1,370.0,1.33,6.256,47.6,99.9,47.9,69.5,35.5,178.25,183.0
2024-01-16 06,51.0,157.75,981.7,1007.3,25.6,28.8,640.0,2.02,4.498,38.9,54.0,29.7,43.8,50.5,159.5,135.0
2024-01-16 06,42.75,206.25,983.1,1001.3,18.2,26.7,890.0,1.24,3.002,32.5,41.3,28.0,37.9,42.0,208.5,203.0
2024-01-16 06,33.75,180.75,991.5,1008.7,17.2,16.6,330.0,0.85,5.022,40.3,84.4,43.0,61.8,32.75,179.25,178.0
2024-01-16 12,52.0,158.25,988.5,1009.3,20.8,26.3,780.0,1.13,3.371,31.7,39.9,27.8,38.7,52.5,154.75,245.0
2024-01-16 18,35.75,206.0,983.7,999.7,16.0,16.2,410.0,1.67,3.958,36.1,63.2,39.0,51.7,35.25,206.25,60.0
2024-01-16 18,33.5,158.75,993.3,1009.8,16.5,18.1,590.0,1.35,3.069,34.1,51.9,41.8,61.1,31.25,156.25,343.0
2024-01-16 18,52.5,158.75,993.8,1010.0,16.2,23.2,890.0,0.82,2.608,25.9,30.7,27.2,37.6,51.75,155.25,253.0
2024-01-16 18,43.75,226.5,999.4,1015.0,15.6,16.6,550.0,1.16,3.022,29.4,40.8,28.6,43.9,42.75,225.75,127.0
2024-01-17 00,39.0,206.75,976.7,999.2,22.5,22.1,310.0,2.4,7.128,47.7,105.7,33.1,44.4,38.5,208.0,122.0
2024-01-17 00,34.5,162.75,986.6,1009.7,23.1,24.8,570.0,1.28,4.349,43.0,71.7,45.3,66.5,32.75,161.0,253.0
2024-01-17 00,44.25,229.25,995.9,1015.3,19.4,20.0,550.0,0.97,3.638,33.8,48.7,32.5,47.5,43.0,229.5,140.0
2024-01-17 06,34.5,165.0,976.0,1006.6,30.7,32.5,550.0,1.81,5.911,52.8,97.4,53.8,76.6,34.25,164.0,96.0
2024-01-17 06,41.0,207.0,979.1,1001.5,22.4,22.3,360.0,2.24,6.186,45.1,88.0,35.9,48.7,40.25,207.0,83.0
2024-01-17 06,45.75,231.75,996.7,1015.0,18.3,20.7,620.0,0.44,3.331,31.9,43.4,32.9,45.2,42.5,229.25,413.0
2024-01-17 12,35.75,167.75,969.0,1004.9,35.9,37.8,540.0,2.09,6.996,58.2,111.8,51.4,83.0,34.5,166.25,195.0
2024-01-17 12,42.75,205.75,981.2,1002.5,21.2,21.7,440.0,1.87,4.94,40.5,67.9,34.8,49.6,44.75,205.75,222.0
2024-01-17 12,47.5,234.75,996.3,1014.9,18.7,19.5,570.0,0.74,3.418,31.5,43.3,26.6,34.9,43.25,233.25,487.0
2024-01-17 18,37.25,168.5,964.1,1002.5,38.4,40.8,550.0,1.79,7.422,60.2,114.4,53.0,86.4,38.75,164.5,388.0
2024-01-17 18,43.5,202.5,981.5,1003.0,21.5,22.0,460.0,1.65,4.785,39.9,64.9,38.1,51.8,44.5,202.75,113.0
2024-01-18 00,37.5,167.75,963.8,1003.0,39.2,41.7,550.0,1.89,7.578,60.9,116.2,52.6,83.7,37.0,164.0,337.0
2024-01-18 00,43.5,198.75,983.4,1003.0,19.7,19.8,440.0,1.38,4.51,37.7,61.1,38.6,50.1,46.75,199.75,370.0
2024-01-18 00,41.5,215.0,985.1,1002.7,17.6,19.4,630.0,0.73,3.084,31.5,43.4,31.4,43.0,42.0,220.0,418.0
2024-01-18 00,55.0,220.25,1003.6,1020.8,17.2,17.8,540.0,0.49,3.302,28.5,37.6,35.6,55.5,58.0,223.0,374.0
2024-01-18 06,36.75,168.0,963.9,1001.1,37.2,39.9,560.0,1.8,7.124,59.1,111.1,50.6,76.2,35.5,164.75,323.0
2024-01-18 06,42.75,215.5,980.7,1001.5,20.9,23.7,640.0,1.28,3.704,36.0,50.9,34.7,45.5,46.0,219.75,495.0
2024-01-18 06,54.0,217.75,1001.1,1018.1,17.0,18.7,620.0,0.77,3.016,27.4,34.8,36.4,52.6,57.75,222.0,494.0
2024-01-18 12,35.25,169.25,969.1,1000.1,31.1,34.3,600.0,1.59,5.715,52.6,92.4,47.7,70.2,34.75,165.25,369.0
2024-01-18 12,44.5,216.75,975.5,999.9,24.3,29.9,710.0,1.57,4.204,40.0,56.0,33.5,44.6,47.5,219.5,395.0
2024-01-18 18,34.25,171.75,969.8,998.0,28.1,31.7,630.0,1.62,5.037,49.3,83.5,45.9,68.7,31.5,169.75,358.0
2024-01-18 18,46.75,217.5,972.9,1001.2,28.2,35.2,730.0,2.13,4.825,43.8,61.8,34.3,52.8,50.5,221.25,500.0
2024-01-19 00,34.25,174.75,971.4,997.1,25.7,29.0,620.0,1.94,4.677,46.6,77.6,41.0,61.9,31.0,173.5,380.0
2024-01-19 00,48.25,216.5,972.4,1001.9,29.4,35.1,690.0,2.0,5.084,44.5,63.6,40.6,57.9,52.5,214.25,499.0
2024-01-19 00,38.5,188.75,983.0,998.2,15.2,16.0,540.0,1.29,2.967,30.6,44.5,35.2,48.7,39.0,190.25,141.0
2024-01-19 06,34.75,177.0,971.5,996.4,24.9,28.6,640.0,1.97,4.461,45.2,73.0,38.5,57.3,32.0,177.0,306.0
2024-01-19 06,50.25,212.25,975.5,1005.2,29.7,32.5,600.0,1.34,5.41,44.4,65.7,46.5,64.7,52.25,210.25,262.0
2024-01-19 12,34.5,179.5,973.1,996.7,23.6,27.3,650.0,1.79,4.196,43.5,69.1,44.6,61.3,32.75,179.5,195.0
2024-01-19 12,49.75,208.0,973.3,1003.1,29.8,30.6,500.0,1.53,6.111,46.5,74.7,45.1,63.3,51.5,206.25,230.0
2024-01-19 12,38.75,197.5,980.0,996.2,16.2,15.9,370.0,1.72,4.304,36.1,64.2,35.4,47.3,38.25,197.5,56.0
2024-01-19 18,48.75,207.25,968.2,999.8,31.5,31.6,430.0,2.3,7.356,51.1,91.3,44.0,59.4,52.75,205.25,466.0
2024-01-19 18,35.25,183.5,973.2,995.7,22.5,26.3,670.0,1.31,3.928,41.4,63.5,42.3,65.3,33.0,183.25,251.0
2024-01-19 18,39.5,201.0,978.5,994.2,15.6,15.2,280.0,1.81,5.434,38.4,79.7,36.1,50.3,38.75,201.25,86.0
2024-01-20 00,49.5,206.25,967.6,997.8,30.2,30.5,430.0,2.09,7.087,49.5,87.0,39.5,54.5,53.25,203.25,466.0
2024-01-20 00,36.75,187.25,971.1,994.5,23.4,26.7,650.0,1.02,4.106,41.7,64.0,40.4,59.5,33.0,187.25,417.0
2024-01-20 00,39.25,229.25,991.5,1006.9,15.3,15.8,520.0,0.59,3.044,30.7,44.9,34.1,50.2,37.25,228.0,248.0
2024-01-20 06,49.5,204.25,969.2,996.6,27.4,27.6,430.0,1.63,6.421,46.2,78.8,38.5,54.4,51.5,204.25,222.0
2024-01-20 06,38.25,190.5,969.9,993.0,23.0,25.1,590.0,1.0,4.259,41.1,64.2,37.7,52.0,35.0,189.25,378.0
2024-01-20 12,39.75,193.25,969.2,990.1,20.9,22.4,530.0,1.43,4.233,39.2,61.8,36.9,52.5,36.5,191.25,401.0
2024-01-20 12,49.5,202.5,969.9,994.4,24.5,24.6,420.0,1.34,5.863,43.0,72.0,38.3,50.0,51.0,200.5,219.0
2024-01-20 18,40.75,196.0,968.7,987.8,19.0,21.1,540.0,1.83,3.905,36.7,55.8,39.0,51.5,37.75,196.5,336.0
2024-01-20 18,49.25,201.0,969.1,991.8,22.7,23.7,470.0,1.76,5.042,39.9,62.1,37.6,50.5,51.25,198.25,296.0
2024-01-21 00,41.25,198.75,968.7,987.7,18.9,21.6,610.0,1.77,3.536,34.9,50.1,38.3,50.3,39.5,198.75,195.0
2024-01-21 00,49.0,199.75,970.3,990.3,20.0,23.0,630.0,1.7,3.658,33.5,45.2,34.2,45.0,50.5,196.25,302.0
2024-01-21 06,46.25,204.0,968.2,988.4,20.2,24.5,740.0,1.26,3.309,32.7,42.8,29.5,39.7,42.0,204.75,476.0
2024-01-21 12,48.5,203.75,967.6,988.6,21.0,25.0,700.0,1.35,3.565,33.6,44.4,28.0,38.6,49.75,207.75,322.0
2024-01-21 18,50.5,201.75,967.1,990.2,23.2,26.3,630.0,1.64,4.181,36.7,50.6,32.1,42.1,51.75,200.5,164.0
2024-01-21 18,35.5,144.5,1001.9,1019.6,17.7,17.7,410.0,0.94,4.305,38.4,69.2,41.4,52.7,36.5,144.0,120.0
2024-01-22 00,50.75,197.75,964.8,992.5,27.7,28.8,510.0,2.03,5.648,43.8,68.1,39.1,53.2,51.5,195.5,178.0
2024-01-22 06,49.75,196.25,963.4,991.8,28.4,29.3,480.0,2.41,6.114,46.0,74.8,41.1,56.7,51.25,194.5,208.0
2024-01-22 12,49.75,195.75,965.1,992.1,27.0,27.9,480.0,2.21,5.82,44.4,71.2,39.8,55.1,52.0,193.75,287.0
2024-01-22 18,49.25,195.0,967.0,991.9,24.9,25.4,460.0,1.95,5.519,42.3,68.0,37.9,53.0,52.0,193.25,330.0
2024-01-22 18,36.75,197.75,977.0,994.8,17.7,18.0,450.0,1.83,3.998,37.0,62.4,41.6,56.4,36.0,198.0,86.0
2024-01-22 18,56.5,216.25,984.9,1000.5,15.6,19.3,800.0,0.59,2.416,23.1,27.0,29.8,38.1,58.0,221.5,357.0
2024-01-23 00,48.75,194.0,969.3,991.9,22.6,23.2,460.0,1.73,5.033,39.7,62.5,35.7,47.9,52.0,192.75,372.0
2024-01-23 00,39.25,201.5,971.1,993.1,22.0,22.2,420.0,2.5,5.276,43.0,77.8,43.9,61.8,38.5,202.25,106.0
2024-01-23 06,41.25,204.75,971.8,994.3,22.5,23.0,450.0,2.24,5.114,42.3,72.4,39.4,58.0,40.75,205.5,84.0
2024-01-23 06,48.25,193.75,972.3,993.0,20.8,21.2,450.0,1.46,4.717,37.8,59.0,34.7,46.1,51.0,190.5,385.0
2024-01-23 06,42.75,145.5,996.4,1012.4,15.9,19.2,730.0,1.23,2.629,28.2,36.2,33.7,48.2,45.75,141.25,475.0
2024-01-23 12,44.25,208.5,972.4,994.7,22.3,23.9,550.0,1.22,4.342,38.7,58.1,40.2,57.4,40.25,209.0,447.0
2024-01-23 12,48.25,193.0,975.7,995.0,19.3,19.6,460.0,1.18,4.269,35.3,53.4,33.9,46.8,51.25,190.5,379.0
2024-01-23 12,44.25,145.5,994.2,1012.0,17.8,22.3,760.0,1.02,2.933,30.5,39.2,38.7,54.9,46.5,140.0,497.0
2024-01-23 18,44.5,211.5,973.7,998.1,24.5,25.4,510.0,1.25,4.99,41.9,66.4,40.8,59.0,41.5,213.75,380.0
2024-01-23 18,48.0,192.0,980.1,997.5,17.4,17.8,470.0,1.05,3.781,32.4,47.5,32.2,44.1,50.5,188.5,376.0
2024-01-23 18,45.75,144.75,989.6,1011.0,21.4,24.4,640.0,1.47,3.811,35.8,49.7,40.0,60.2,45.0,138.5,495.0
2024-01-24 00,45.5,215.75,978.4,1000.6,22.2,24.3,600.0,0.95,4.045,37.0,52.9,42.1,62.2,43.75,215.25,199.0
2024-01-24 00,41.75,153.0,983.5,1003.9,20.3,23.6,630.0,2.09,3.738,36.5,52.4,33.2,53.2,42.75,152.75,113.0
2024-01-24 00,47.75,191.25,984.0,999.5,15.4,16.0,500.0,0.96,3.207,29.1,40.4,30.9,39.4,50.75,190.5,338.0
2024-01-24 06,44.0,152.25,972.9,1002.2,29.3,33.3,620.0,3.23,5.377,46.8,72.2,36.0,55.1,45.0,154.5,210.0
2024-01-24 06,46.5,219.75,981.9,1003.9,22.0,25.0,670.0,0.88,3.734,35.3,48.0,39.7,55.8,43.5,219.0,339.0
2024-01-24 06,34.25,195.0,984.1,1002.3,18.2,19.4,560.0,0.87,3.457,36.4,57.3,36.5,51.7,31.75,197.75,378.0
2024-01-24 12,45.75,151.0,971.5,1004.0,32.5,36.5,640.0,2.35,5.706,48.6,74.3,38.7,52.5,48.25,152.5,300.0
2024-01-24 12,36.5,195.75,975.5,1000.6,25.1,26.2,520.0,1.75,5.042,45.6,79.1,37.5,50.2,32.75,195.5,418.0
2024-01-24 12,47.5,223.25,983.9,1005.8,21.8,25.0,680.0,1.05,3.671,34.6,46.5,39.0,53.1,44.25,223.75,363.0
2024-01-24 18,46.25,149.25,970.4,1004.3,33.9,37.5,630.0,1.66,5.955,49.8,76.9,42.1,58.2,48.75,144.0,482.0
2024-01-24 18,37.75,197.0,970.5,999.7,29.2,30.9,540.0,2.08,5.723,49.8,87.2,40.3,60.3,36.75,197.0,111.0
2024-01-24 18,48.0,225.5,987.2,1008.1,20.9,23.1,650.0,0.84,3.559,33.3,44.7,37.3,50.7,44.25,224.0,433.0
2024-01-25 00,39.0,199.75,967.3,998.3,31.0,33.9,600.0,1.44,5.655,50.4,83.9,39.7,55.9,37.75,201.0,177.0
2024-01-25 00,45.75,147.75,972.5,1005.8,33.3,36.4,610.0,1.48,5.965,49.6,77.7,45.0,61.7,49.0,144.5,436.0
2024-01-25 00,48.5,228.0,991.7,1008.8,17.1,17.8,560.0,0.79,3.181,29.4,39.6,32.6,43.6,44.25,226.5,486.0
2024-01-25 06,40.75,200.75,966.1,997.9,31.8,35.4,630.0,0.91,5.624,50.0,80.4,39.3,56.3,44.5,199.5,429.0
2024-01-25 06,44.25,148.25,973.2,1004.4,31.2,34.7,640.0,1.81,5.419,47.4,72.5,41.9,62.0,46.5,143.75,431.0
2024-01-25 12,42.0,201.0,964.6,996.2,31.6,35.0,620.0,1.03,5.648,49.4,78.8,37.8,56.1,38.75,198.5,419.0
2024-01-25 12,43.75,148.75,978.6,1005.3,26.7,31.0,690.0,1.83,4.49,42.1,60.6,38.9,57.2,46.25,143.5,497.0
2024-01-25 18,43.0,201.0,965.3,994.6,29.3,32.7,630.0,0.98,5.189,46.2,71.0,37.4,56.3,40.0,204.25,430.0
2024-01-25 18,42.75,149.75,980.7,1004.2,23.4,28.6,720.0,1.75,3.97,39.0,54.6,38.0,56.2,41.75,147.25,234.0
2024-01-26 00,43.5,201.75,965.8,992.2,26.4,29.7,640.0,1.22,4.635,42.4,62.8,36.8,54.0,40.0,202.0,390.0
2024-01-26 00,42.0,151.25,984.1,1004.9,20.8,26.2,750.0,1.38,3.487,35.9,48.6,34.1,48.5,40.0,150.5,231.0
2024-01-26 06,44.0,202.75,967.2,991.0,23.9,26.9,640.0,1.33,4.203,39.2,56.5,36.9,51.5,41.75,201.0,288.0
2024-01-26 06,41.75,153.5,983.8,1003.6,19.8,23.9,710.0,1.33,3.364,34.6,47.2,34.5,50.0,40.0,148.25,482.0
2024-01-26 12,44.75,204.25,967.7,989.5,21.8,24.4,620.0,1.34,3.943,36.8,52.3,35.7,50.3,42.5,203.75,253.0
2024-01-26 12,41.75,155.0,986.8,1004.8,17.9,21.5,700.0,1.04,3.067,32.0,43.0,33.7,50.7,39.0,152.25,384.0
2024-01-26 18,46.0,206.25,969.1,989.5,20.4,22.5,590.0,1.42,3.82,35.1,49.6,36.9,49.3,43.75,206.75,253.0
2024-01-26 18,53.5,219.25,982.7,998.7,15.9,19.4,680.0,1.41,2.853,26.6,33.1,27.1,38.1,53.75,226.25,462.0
2024-01-26 18,41.75,155.75,988.8,1005.1,16.4,19.4,690.0,0.79,2.811,29.8,39.4,34.5,53.7,37.75,154.75,453.0
2024-01-27 00,47.5,207.25,971.1,989.4,18.3,20.2,580.0,1.29,3.487,32.1,44.1,31.0,43.1,44.75,209.25,342.0
2024-01-27 00,55.5,218.5,978.4,999.1,20.6,25.0,670.0,1.86,3.726,32.6,42.2,26.2,39.5,58.0,221.5,333.0
2024-01-27 00,41.25,156.5,991.8,1007.1,15.3,17.6,670.0,0.53,2.629,28.2,37.2,31.4,45.3,37.0,154.75,496.0
2024-01-27 06,48.75,208.0,974.3,990.1,15.8,17.8,600.0,1.17,2.974,28.1,36.9,28.5,39.0,51.5,203.25,456.0
2024-01-27 06,57.0,218.5,977.6,1001.1,23.4,27.0,670.0,1.63,4.027,34.3,44.8,29.3,51.3,56.25,220.25,136.0
2024-01-28 00,46.75,209.5,973.5,989.5,15.9,19.4,720.0,0.85,2.693,27.4,34.5,26.9,35.3,46.5,215.25,440.0
2024-01-28 06,48.75,210.25,972.4,989.2,16.8,20.9,720.0,1.05,2.904,28.5,36.1,30.4,39.8,50.25,203.75,498.0
2024-01-28 06,38.0,206.25,974.0,991.1,17.2,17.9,470.0,2.19,3.803,35.7,57.7,39.4,57.0,35.5,206.0,279.0
2024-01-28 12,40.25,210.0,970.2,989.5,19.3,21.1,540.0,2.51,3.913,37.0,56.5,43.2,61.9,39.75,209.5,70.0
2024-01-28 12,50.75,210.5,972.5,988.2,15.7,21.8,820.0,0.99,2.664,26.6,32.1,29.7,39.9,50.5,204.0,459.0
2024-01-28 18,45.25,215.5,965.7,989.8,24.1,31.9,800.0,1.72,3.985,39.0,52.4,36.2,53.4,41.75,219.25,493.0
2024-01-29 00,46.5,217.25,962.1,988.8,26.7,32.9,720.0,2.38,4.574,42.0,58.8,44.4,61.2,45.5,217.5,113.0
2024-01-29 06,51.75,217.5,960.9,988.3,27.4,38.8,890.0,0.5,4.356,40.2,51.8,42.3,56.7,48.0,221.25,496.0
2024-01-29 12,57.75,216.0,960.7,990.1,29.4,42.0,920.0,0.58,4.567,40.1,50.4,41.8,63.2,59.0,220.5,297.0
2024-01-29 18,37.0,206.0,981.7,997.5,15.9,17.5,610.0,0.95,2.873,31.3,44.5,41.2,48.8,34.75,206.75,259.0
2024-01-30 00,38.5,210.5,973.3,998.0,24.6,25.0,450.0,2.04,5.545,45.8,83.1,38.6,55.9,38.0,210.5,56.0
2024-01-30 06,40.5,212.0,965.0,1000.2,35.3,34.7,390.0,3.38,8.898,59.1,127.9,41.4,62.8,41.25,212.5,93.0
2024-01-30 12,41.0,213.5,963.2,1001.2,38.0,38.5,460.0,3.24,8.364,59.8,119.0,45.7,65.2,41.5,212.75,84.0
2024-01-30 18,40.75,215.75,962.9,1001.4,38.5,40.5,520.0,3.25,7.781,59.4,111.3,46.8,71.2,42.25,213.75,236.0
2024-01-31 00,41.0,219.25,962.0,998.5,36.5,41.5,630.0,2.99,6.592,56.0,93.8,46.6,71.5,43.25,214.0,500.0
2024-01-31 06,42.25,222.75,961.7,998.1,36.3,44.9,740.0,2.24,6.067,54.5,84.2,47.1,65.6,44.75,217.75,490.0
2024-01-31 06,43.25,179.25,991.5,1007.4,15.9,17.5,610.0,0.76,2.867,29.0,39.1,31.1,42.5,43.5,184.25,405.0
2024-01-31 12,44.5,224.75,962.0,997.3,35.3,45.1,780.0,1.52,5.779,52.1,77.0,47.2,68.3,45.0,218.5,497.0
2024-01-31 12,44.25,181.0,990.2,1007.6,17.4,18.8,600.0,0.5,3.133,30.7,41.9,32.7,46.4,44.25,186.75,458.0
2024-01-31 12,51.75,162.25,994.5,1009.6,15.2,14.8,410.0,1.68,3.621,29.5,43.0,30.1,41.5,52.25,162.5,58.0
2024-01-31 18,46.25,224.5,964.4,998.4,34.0,41.1,720.0,1.16,5.703,49.8,73.7,49.3,70.9,46.0,219.0,425.0
2024-01-31 18,46.25,181.5,988.3,1006.0,17.6,18.5,530.0,0.83,3.493,31.9,45.1,33.6,49.1,45.75,187.75,486.0
2024-01-31 18,52.25,167.75,990.4,1005.8,15.5,15.4,350.0,1.56,4.413,32.8,52.1,33.4,45.9,51.75,168.0,58.0
2024-02-01 00,46.75,224.25,967.0,999.3,32.2,36.2,640.0,1.42,5.664,48.0,72.6,46.3,64.5,46.5,219.5,364.0
2024-02-01 00,47.75,182.0,986.1,1005.3,19.2,20.2,510.0,1.2,3.964,34.4,50.0,32.9,47.1,46.5,188.25,493.0
2024-02-01 00,52.5,168.0,988.5,1005.4,16.9,16.7,340.0,1.68,4.91,35.0,57.8,36.0,49.1,52.5,167.25,51.0
2024-02-01 00,46.5,145.75,994.9,1014.4,19.6,19.8,410.0,1.7,4.836,38.0,62.2,37.8,52.5,46.75,144.25,118.0
2024-02-01 06,46.25,225.5,971.9,1001.7,29.8,33.0,630.0,0.96,5.231,45.2,67.6,42.6,59.0,46.75,220.75,368.0
2024-02-01 06,50.0,182.5,984.0,1004.6,20.6,22.8,570.0,1.37,4.004,34.9,48.8,33.2,46.4,48.5,181.5,182.0
2024-02-01 06,45.75,150.75,987.7,1008.6,20.8,22.2,510.0,1.29,4.352,37.5,56.7,47.2,67.5,45.25,146.5,336.0
2024-02-01 06,36.5,150.0,997.0,1012.6,15.6,15.8,340.0,2.03,4.639,37.7,72.8,50.0,73.5,36.0,150.0,56.0
2024-02-01 12,46.5,227.0,975.4,1002.6,27.2,30.2,630.0,0.77,4.788,42.2,61.6,43.8,60.6,49.5,223.0,447.0
2024-02-01 12,45.75,154.5,980.0,1005.7,25.7,28.0,570.0,1.41,4.904,42.2,63.9,47.6,72.3,43.25,149.5,484.0
2024-02-01 12,52.5,181.75,980.5,1005.8,25.3,28.2,620.0,1.47,4.547,38.5,53.5,36.0,47.0,53.25,189.0,493.0
2024-02-01 18,46.5,158.75,971.8,1001.6,29.8,32.4,580.0,2.07,5.584,46.4,71.8,44.6,62.4,45.0,155.0,335.0
2024-02-01 18,54.75,180.0,977.1,1006.4,29.3,31.9,600.0,1.21,5.312,42.4,60.7,41.4,59.5,58.5,182.5,444.0
2024-02-01 18,47.5,228.0,977.9,1003.9,26.0,28.1,590.0,0.77,4.755,41.0,60.2,43.2,61.9,47.5,223.25,357.0
2024-02-02 00,45.5,168.75,966.8,998.4,31.6,35.6,650.0,2.14,5.477,47.4,71.7,48.6,74.3,43.0,171.5,354.0
2024-02-02 00,46.5,161.0,969.0,999.1,30.2,32.9,570.0,1.96,5.766,47.2,74.2,50.1,83.0,43.5,159.0,369.0
2024-02-02 00,56.0,177.25,973.2,1005.1,31.8,32.5,530.0,1.07,6.134,45.5,69.1,44.6,64.7,58.5,179.5,309.0
2024-02-02 00,48.75,228.0,980.8,1004.0,23.1,24.7,560.0,0.75,4.415,37.8,54.8,43.4,60.1,48.0,224.25,289.0
2024-02-02 06,46.75,168.75,959.4,994.2,34.7,39.2,620.0,2.59,6.321,51.6,81.0,47.3,79.1,42.5,166.75,498.0
2024-02-02 06,56.5,174.25,969.2,1000.1,30.9,32.6,510.0,1.68,6.387,46.3,71.5,47.3,71.7,60.5,172.25,460.0
2024-02-02 06,49.75,228.25,986.0,1005.3,19.2,21.1,560.0,1.11,3.769,33.2,46.1,42.2,58.4,49.75,225.0,233.0
2024-02-02 12,45.75,169.25,956.9,994.0,37.1,38.1,470.0,3.04,8.116,57.2,105.7,50.7,81.9,41.75,168.75,447.0
2024-02-02 12,50.25,176.25,961.0,990.6,29.6,37.4,720.0,4.16,5.188,44.9,63.0,39.7,56.6,49.5,176.25,83.0
2024-02-02 12,56.75,172.0,967.3,998.5,31.3,33.2,530.0,2.15,6.263,46.0,69.9,53.5,78.9,60.25,171.25,392.0
2024-02-02 12,47.25,229.5,991.4,1008.5,17.1,17.3,490.0,0.46,3.527,31.3,44.8,40.9,57.8,49.5,227.5,291.0
2024-02-02 18,50.5,175.5,958.7,990.4,31.7,40.6,740.0,3.91,5.492,47.1,66.4,42.8,65.0,50.75,174.5,76.0
2024-02-02 18,57.0,170.0,966.7,998.5,31.8,33.6,530.0,2.43,6.337,46.4,70.5,51.4,77.3,60.25,171.25,369.0
2024-02-02 18,57.75,232.0,989.9,1009.6,19.6,18.9,270.0,1.79,7.001,40.8,77.3,25.0,35.5,53.75,229.0,483.0
2024-02-02 18,46.75,230.25,995.3,1011.5,16.2,15.9,410.0,0.34,3.875,32.3,49.6,39.4,57.0,48.5,226.75,327.0
2024-02-03 00,49.75,176.25,962.1,991.8,29.6,35.1,650.0,3.14,5.399,45.3,66.0,42.1,61.8,46.25,180.25,490.0
2024-02-03 00,56.75,166.5,969.9,999.3,29.4,30.7,500.0,2.62,6.141,44.7,68.5,49.3,72.1,60.25,171.25,477.0
2024-02-03 00,58.0,235.5,994.7,1010.5,15.7,14.8,150.0,1.94,9.866,41.4,108.6,10.0,37.5,55.5,233.75,298.0
2024-02-03 00,46.0,230.5,998.3,1013.7,15.5,14.9,360.0,0.39,4.131,32.8,53.6,41.0,56.6,46.5,226.75,294.0
2024-02-03 06,49.0,180.0,968.4,994.3,26.0,29.7,600.0,2.39,4.948,41.9,61.2,44.7,63.6,48.0,180.0,111.0
2024-02-03 06,56.75,163.75,975.7,1001.3,25.6,26.9,520.0,2.66,5.166,39.6,57.7,45.0,68.9,59.25,169.0,416.0
2024-02-03 12,52.0,184.75,970.9,998.1,27.2,36.4,810.0,1.5,4.491,40.4,53.2,42.0,58.5,49.25,186.75,337.0
2024-02-03 18,54.0,186.25,974.1,1000.7,26.5,36.7,860.0,0.82,4.263,38.5,49.2,38.6,51.8,50.5,190.5,485.0
2024-02-03 18,57.0,177.0,975.9,1000.1,24.2,31.1,790.0,0.56,3.941,34.8,43.9,45.3,64.7,60.5,172.25,476.0
2024-02-03 18,43.25,172.75,985.3,1002.0,16.7,16.3,360.0,1.2,4.538,35.8,61.8,42.3,57.8,41.25,171.25,254.0
2024-02-04 00,56.75,175.0,977.5,999.9,22.4,25.6,620.0,1.26,4.125,34.5,46.0,44.6,66.6,60.5,172.25,446.0
2024-02-04 00,56.5,185.75,979.5,1003.8,24.3,33.7,900.0,0.22,3.746,34.2,41.9,39.1,56.1,60.25,181.25,492.0
2024-02-04 00,45.25,174.75,980.1,1000.2,20.1,19.6,340.0,1.78,5.757,41.0,75.6,37.8,61.3,44.25,174.75,111.0
2024-02-04 00,32.75,226.75,998.8,1015.3,16.6,18.8,640.0,1.0,2.933,34.0,50.6,42.1,55.2,31.5,224.5,253.0
2024-02-04 06,46.25,176.25,972.2,999.0,26.9,26.0,300.0,2.39,8.665,51.3,112.0,45.9,71.0,45.75,175.5,80.0
2024-02-04 06,56.5,173.75,979.4,999.6,20.2,22.1,520.0,1.56,4.252,34.2,47.6,45.2,64.5,60.5,172.25,453.0
