when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2023-01-12 12,44.0,217.0,978.5,995.9,17.4,23.4,820.0,0.84,2.852,30.3,38.3,29.6,38.7,41.0,212.5,497.0
2023-01-12 18,49.75,176.25,960.2,988.0,27.8,48.2,1090.0,0.39,4.426,43.0,54.1,35.0,48.8,45.5,174.75,486.0
2023-01-12 18,49.0,192.75,974.3,988.4,14.1,13.8,280.0,1.8,4.93,33.9,61.0,36.7,54.0,49.75,193.75,110.0
2023-01-12 18,44.25,218.5,982.7,997.3,14.6,19.2,790.0,0.76,2.431,26.3,32.5,25.5,32.2,40.5,215.25,495.0
2023-01-13 00,50.75,178.25,960.5,987.1,26.6,42.5,990.0,0.9,4.292,40.9,51.7,33.2,45.1,54.5,182.25,497.0
2023-01-13 00,51.0,192.5,972.1,986.8,14.8,14.4,270.0,1.92,5.33,35.0,64.0,36.9,50.7,52.0,193.75,141.0
2023-01-13 00,44.5,201.75,984.3,992.5,8.2,8.0,250.0,0.81,3.206,25.0,42.7,28.8,38.5,41.75,205.25,417.0
2023-01-13 00,45.0,220.0,984.5,996.6,12.2,15.9,770.0,0.76,2.066,22.6,27.3,23.3,29.8,42.0,220.0,334.0
2023-01-13 06,51.0,176.25,961.3,988.7,27.3,41.4,950.0,0.84,4.356,41.0,52.3,33.2,46.5,55.25,177.25,477.0
2023-01-13 06,53.0,191.25,973.6,987.5,13.9,14.1,400.0,1.82,3.517,28.5,41.1,33.8,46.9,54.5,192.5,186.0
2023-01-13 06,45.0,204.75,984.7,993.3,8.6,8.4,290.0,1.04,2.889,24.1,38.1,27.1,36.4,43.75,204.5,140.0
2023-01-13 06,49.0,217.5,985.7,995.6,9.9,16.9,1030.0,0.32,1.643,18.2,20.3,19.3,25.5,48.75,224.25,494.0
2023-01-13 12,50.5,176.0,963.2,989.3,26.1,37.9,910.0,0.87,4.17,39.4,50.4,32.1,42.9,48.5,170.0,487.0
2023-01-13 12,52.5,211.0,984.5,993.0,8.5,11.1,740.0,0.7,1.494,15.5,17.6,19.7,25.7,56.25,206.75,499.0
2023-01-13 12,48.75,220.0,985.1,995.7,10.6,16.7,930.0,0.62,1.797,19.6,22.3,23.6,29.1,47.0,226.0,488.0
2023-01-13 12,45.25,207.0,985.2,993.0,7.9,7.8,250.0,1.25,3.128,24.4,41.1,29.9,39.8,44.25,206.25,126.0
2023-01-13 12,49.5,150.0,996.8,1008.6,11.8,12.1,470.0,0.8,2.572,23.7,31.6,32.9,44.3,52.0,144.25,491.0
2023-01-13 18,50.25,177.25,965.3,989.0,23.7,35.7,940.0,0.78,3.795,36.8,46.1,34.1,46.9,46.75,173.0,499.0
2023-01-13 18,53.0,210.25,984.6,993.1,8.5,11.2,760.0,0.64,1.479,15.4,17.3,20.6,25.4,56.5,205.75,484.0
2023-01-13 18,50.0,220.0,985.0,996.1,11.1,17.3,950.0,0.55,1.826,19.6,22.2,21.6,27.9,50.25,227.0,500.0
2023-01-13 18,41.0,218.25,987.9,1001.9,14.0,14.1,410.0,1.7,3.439,31.0,48.9,36.1,49.1,40.25,217.75,93.0
2023-01-13 18,49.5,153.5,991.1,1003.7,12.6,13.1,450.0,1.07,2.905,25.9,35.6,37.7,53.4,50.5,146.75,495.0
2023-01-14 00,50.75,178.5,967.5,988.8,21.3,31.8,930.0,0.72,3.424,33.5,41.3,35.6,48.8,48.5,172.75,484.0
2023-01-14 00,53.5,210.25,983.9,993.1,9.1,12.6,810.0,0.63,1.558,16.1,18.1,18.2,23.2,57.75,208.5,485.0
2023-01-14 00,41.25,221.75,984.1,1002.1,18.0,17.6,350.0,2.09,5.039,38.8,71.3,40.9,55.3,40.75,220.75,101.0
2023-01-14 00,51.75,220.25,984.3,995.6,11.3,16.3,890.0,0.4,1.827,19.1,21.7,20.5,27.9,50.25,225.5,403.0
2023-01-14 06,51.25,179.5,968.9,988.4,19.6,27.4,860.0,0.82,3.181,30.9,38.1,36.7,49.8,48.0,176.0,441.0
2023-01-14 06,53.0,219.5,985.0,996.4,11.4,14.7,790.0,0.27,1.858,18.9,21.7,20.6,27.9,53.0,226.75,485.0
2023-01-14 06,54.75,209.0,985.7,993.8,8.1,10.2,720.0,0.47,1.418,14.4,16.2,22.0,29.6,57.75,205.5,397.0
2023-01-14 06,41.75,226.5,986.6,1005.2,18.6,19.0,480.0,1.37,3.963,35.7,55.5,42.4,58.8,40.0,225.25,221.0
2023-01-14 12,51.75,180.5,969.0,987.2,18.2,24.9,810.0,1.2,3.073,29.6,36.5,35.8,47.9,48.75,178.0,378.0
2023-01-14 12,53.25,166.5,972.0,992.0,20.0,30.1,890.0,1.19,3.38,32.1,39.4,33.2,44.9,57.5,165.5,477.0
2023-01-14 12,48.5,196.0,978.7,991.6,12.9,13.4,440.0,1.48,3.052,27.0,38.0,33.6,47.7,47.0,201.25,426.0
2023-01-14 12,42.75,229.5,985.1,1004.8,19.8,20.9,550.0,0.84,3.797,35.4,52.2,40.1,58.5,40.25,229.5,278.0
2023-01-14 12,56.0,208.25,985.9,993.7,7.7,9.0,660.0,0.57,1.37,13.7,15.4,24.2,33.4,59.0,209.75,345.0
2023-01-14 12,53.25,221.0,986.1,997.2,11.1,12.3,620.0,0.37,1.983,19.3,23.1,22.5,29.3,50.75,216.25,428.0
2023-01-14 12,57.25,153.0,990.8,1006.0,15.2,15.1,430.0,1.93,3.523,28.2,39.1,31.5,45.8,58.25,153.5,115.0
2023-01-14 12,37.0,146.25,1001.6,1013.7,12.0,12.6,540.0,0.89,2.341,26.0,36.3,33.8,47.0,36.5,146.25,56.0
2023-01-14 18,52.5,181.75,969.8,986.5,16.8,24.4,880.0,1.03,2.778,27.3,32.7,32.2,43.2,49.0,182.5,393.0
2023-01-14 18,53.25,171.5,970.8,990.8,20.0,38.7,1200.0,0.61,3.225,32.2,37.6,32.6,42.6,56.5,166.25,493.0
2023-01-14 18,50.0,198.0,975.4,991.0,15.6,16.3,480.0,1.87,3.405,29.6,41.5,34.1,48.6,48.5,197.75,168.0
2023-01-14 18,43.75,231.0,983.3,1005.1,21.8,23.3,570.0,0.69,4.082,37.4,55.1,37.3,52.1,41.75,231.5,226.0
2023-01-14 18,55.0,221.75,988.1,997.8,9.7,10.0,510.0,0.37,1.957,18.3,22.3,22.7,29.9,51.0,219.0,481.0
2023-01-14 18,57.25,153.0,989.7,1005.8,16.1,15.8,390.0,2.03,4.062,30.7,45.1,32.8,47.7,58.25,153.0,111.0
2023-01-14 18,37.5,150.75,999.1,1011.6,12.4,12.6,470.0,0.82,2.672,27.6,41.0,33.9,51.4,37.0,151.0,60.0
2023-01-15 00,53.75,180.5,970.2,988.0,17.8,30.1,1040.0,0.26,2.896,28.6,33.5,31.5,41.2,49.5,180.0,474.0
2023-01-15 00,51.75,201.25,973.6,990.6,16.9,17.3,440.0,1.7,3.93,32.0,46.7,35.7,48.8,49.75,201.25,222.0
2023-01-15 00,43.75,233.25,982.3,1003.9,21.6,22.0,500.0,1.11,4.397,38.2,59.3,35.4,50.3,42.25,233.75,172.0
2023-01-15 00,57.75,152.0,988.7,1007.7,19.0,18.1,310.0,2.12,5.827,37.5,64.3,35.8,48.0,58.25,152.0,56.0
2023-01-15 00,55.75,221.25,989.0,995.8,6.9,7.5,420.0,0.37,1.787,16.3,20.2,20.7,29.4,58.0,222.0,254.0
2023-01-15 00,37.75,155.25,998.0,1011.6,13.6,13.3,370.0,1.28,3.591,32.1,54.7,36.3,54.3,37.5,155.25,28.0
2023-01-15 06,54.25,182.25,970.4,988.7,18.2,27.6,950.0,0.33,2.902,28.2,33.4,30.3,39.7,50.0,180.0,497.0
2023-01-15 06,52.75,202.5,974.9,990.6,15.7,16.6,470.0,1.41,3.522,29.6,41.3,33.5,48.3,50.5,205.0,304.0
2023-01-15 06,45.0,233.75,984.7,1003.1,18.4,18.3,460.0,0.84,3.989,34.4,52.6,34.6,48.8,43.5,231.75,231.0
2023-01-15 06,57.0,221.0,990.3,995.7,5.4,5.7,350.0,0.56,1.633,14.6,18.2,22.6,30.9,58.0,221.5,115.0
2023-01-15 06,38.25,160.0,997.3,1009.9,12.6,12.0,350.0,1.06,3.437,30.5,51.8,35.8,51.3,37.0,160.25,141.0
2023-01-15 12,55.0,182.5,972.5,989.4,16.9,24.6,910.0,0.58,2.703,26.2,30.8,30.5,43.1,51.25,183.5,422.0
2023-01-15 12,54.75,203.5,974.8,990.5,15.7,17.1,540.0,1.55,3.172,27.6,36.3,32.2,43.8,52.25,205.75,315.0
2023-01-15 12,46.5,215.5,986.3,999.2,12.9,13.1,180.0,0.56,7.303,38.2,94.0,45.4,65.0,46.25,214.75,64.0
2023-01-15 12,46.25,234.75,987.0,1001.5,14.5,14.8,470.0,0.54,3.144,28.6,40.6,30.7,43.8,44.0,232.75,295.0
2023-01-15 12,57.5,221.0,990.7,996.0,5.3,5.1,320.0,0.85,1.598,14.0,17.7,19.2,24.9,58.0,222.0,81.0
2023-01-15 12,38.5,221.25,996.6,1008.9,12.4,12.2,320.0,0.68,3.803,31.8,57.0,41.7,57.1,39.25,217.25,356.0
2023-01-15 18,55.5,203.5,973.1,991.1,18.0,20.4,610.0,1.59,3.346,29.3,37.9,29.5,38.7,54.25,204.75,160.0
2023-01-15 18,55.0,181.5,973.7,990.1,16.4,23.4,870.0,0.72,2.694,26.0,30.7,26.5,35.6,57.5,179.0,318.0
2023-01-15 18,53.0,193.5,977.3,988.8,11.5,23.6,1150.0,0.96,2.048,21.4,23.9,37.1,55.6,50.0,194.75,345.0
2023-01-15 18,46.25,218.75,988.7,1001.1,12.4,12.6,190.0,0.56,6.616,36.7,85.5,42.2,62.1,45.75,218.0,80.0
2023-01-15 18,46.75,235.0,989.3,1001.8,12.4,12.3,450.0,0.56,2.734,25.3,35.0,28.4,40.9,44.25,235.5,281.0
2023-01-15 18,37.5,226.25,997.7,1010.5,12.7,12.4,370.0,0.92,3.352,30.6,51.4,37.1,50.8,35.75,224.75,236.0
2023-01-16 00,56.75,204.25,974.1,991.5,17.4,20.5,660.0,1.22,3.108,27.7,34.7,33.1,47.6,59.0,207.75,325.0
2023-01-16 00,55.0,182.5,974.9,991.5,16.6,22.0,810.0,0.77,2.716,25.9,30.9,28.5,37.7,52.0,179.5,388.0
2023-01-16 00,47.5,235.0,992.0,1001.5,9.5,9.9,510.0,0.67,1.933,19.4,24.5,22.0,31.1,45.25,235.5,253.0
2023-01-16 00,45.75,221.5,992.2,1002.7,10.6,10.6,190.0,0.32,5.584,33.0,72.8,40.7,57.8,44.75,221.25,113.0
2023-01-16 00,36.25,233.25,994.0,1009.3,15.3,14.9,370.0,0.89,4.017,35.2,63.4,38.1,48.7,33.75,230.5,374.0
2023-01-16 00,35.5,145.0,1002.3,1014.8,12.5,14.1,650.0,0.66,2.175,26.0,35.0,30.0,40.5,36.25,144.75,86.0
2023-01-16 06,58.0,201.5,975.4,990.6,15.3,22.6,870.0,1.06,2.598,24.5,28.6,25.0,43.7,59.5,202.75,182.0
2023-01-16 06,54.5,183.25,976.9,993.2,16.3,21.9,830.0,0.61,2.639,25.5,30.3,31.7,38.6,51.25,182.0,371.0
2023-01-16 06,54.25,163.25,990.0,1005.6,15.6,14.5,280.0,1.35,5.187,34.1,59.6,33.6,50.5,54.75,162.25,85.0
2023-01-16 06,36.25,151.0,995.3,1012.8,17.5,18.2,530.0,0.95,3.429,34.8,54.1,38.4,52.3,35.5,151.25,86.0
2023-01-16 06,48.5,232.0,995.6,1003.3,7.7,8.5,600.0,0.64,1.414,15.1,17.6,20.7,29.6,46.75,235.25,312.0
2023-01-16 06,44.25,224.5,997.8,1006.9,9.0,8.7,210.0,0.32,4.153,28.3,55.5,39.0,57.7,43.75,223.5,97.0
2023-01-16 06,49.5,147.5,1005.5,1011.7,6.2,6.9,150.0,0.63,4.576,26.2,56.2,28.1,39.0,49.25,148.0,46.0
2023-01-16 06,36.0,171.25,1010.2,1016.5,6.3,5.9,240.0,0.63,2.473,22.1,39.3,32.6,47.1,35.25,171.0,86.0
2023-01-16 12,38.0,155.25,990.2,1013.1,22.8,23.1,480.0,1.7,4.82,42.5,73.1,41.3,56.2,37.5,155.75,71.0
2023-01-16 12,54.25,163.25,991.4,1007.0,15.6,14.8,240.0,1.22,6.168,36.6,70.9,34.8,52.5,54.75,162.25,85.0
2023-01-16 12,50.75,149.5,1003.4,1011.0,7.6,8.8,150.0,0.68,5.889,30.6,71.0,31.7,44.1,50.75,148.75,53.0
2023-01-16 12,57.25,150.5,1007.6,1014.3,6.7,7.0,540.0,0.54,1.301,12.7,14.4,26.9,38.2,60.0,155.75,431.0
2023-01-16 18,56.5,206.5,979.5,990.6,11.1,24.0,1200.0,0.9,2.002,20.3,22.4,23.7,32.4,57.75,211.5,332.0
2023-01-16 18,39.25,158.5,987.4,1011.6,24.3,25.7,570.0,1.33,4.501,42.0,66.4,37.7,58.6,35.0,158.75,473.0
2023-01-16 18,54.0,163.75,992.2,1007.1,14.9,14.4,230.0,0.94,6.264,36.5,72.3,35.5,52.2,54.5,162.5,98.0
2023-01-16 18,52.0,151.5,1000.4,1011.2,10.8,11.1,160.0,0.67,6.963,34.7,82.5,35.2,56.2,52.0,150.5,68.0
2023-01-16 18,57.75,150.0,1007.1,1015.3,8.1,8.3,410.0,0.64,2.014,17.7,22.2,24.5,32.5,60.0,155.75,414.0
2023-01-17 00,57.25,205.5,977.0,990.5,13.6,28.1,1170.0,1.21,2.4,23.8,26.6,26.3,34.8,59.0,207.75,235.0
2023-01-17 00,40.5,162.5,981.0,1011.2,30.2,31.0,510.0,2.29,6.075,49.9,87.3,37.3,51.3,37.0,166.0,493.0
2023-01-17 00,54.0,165.0,993.2,1007.2,14.0,13.6,240.0,0.84,5.655,34.6,65.2,35.0,50.2,53.25,163.75,117.0
2023-01-17 00,53.25,152.75,997.5,1013.0,15.5,14.5,170.0,1.21,8.519,40.2,99.2,40.8,58.7,53.0,152.0,57.0
2023-01-17 06,41.5,166.25,974.5,1008.5,34.0,34.0,440.0,3.0,7.725,55.7,108.8,47.5,63.7,41.25,165.25,88.0
2023-01-17 06,56.75,205.75,976.6,991.3,14.6,29.2,1150.0,0.91,2.536,25.0,28.3,22.8,33.3,59.5,207.5,323.0
2023-01-17 06,54.25,166.25,992.2,1006.8,14.6,14.0,280.0,0.79,5.004,33.3,57.5,35.5,52.5,54.0,164.25,133.0
2023-01-17 06,54.0,154.0,997.0,1013.4,16.3,15.2,190.0,1.49,8.024,40.2,92.6,41.5,59.2,53.5,153.5,65.0
2023-01-17 12,43.0,172.0,974.5,1006.4,31.9,33.4,530.0,1.21,6.308,50.8,86.3,51.8,76.8,40.0,170.25,364.0
2023-01-17 12,57.5,213.0,977.2,992.8,15.6,27.5,1080.0,0.6,2.549,24.8,28.2,28.2,39.4,60.0,216.5,343.0
2023-01-17 12,53.25,220.5,977.5,997.5,20.0,22.8,650.0,1.36,3.515,31.5,40.9,34.7,47.6,56.5,224.0,425.0
2023-01-17 12,54.5,167.0,992.0,1006.7,14.7,14.2,310.0,1.02,4.585,32.1,52.6,36.5,54.3,54.0,165.75,98.0
2023-01-17 12,54.75,155.25,999.5,1014.3,14.8,13.9,280.0,1.76,4.948,32.9,56.6,34.3,47.9,54.0,155.25,83.0
2023-01-17 18,44.25,176.25,971.2,1003.7,32.5,34.2,540.0,1.34,6.333,50.7,84.7,48.8,73.4,40.0,177.5,484.0
2023-01-17 18,56.75,218.75,973.1,994.4,21.4,26.0,700.0,1.34,3.708,32.4,41.4,34.9,49.1,56.5,224.25,337.0
2023-01-17 18,54.75,167.25,990.0,1006.8,16.8,16.5,360.0,1.2,4.57,33.4,52.2,36.6,53.9,54.25,165.5,126.0
2023-01-17 18,55.5,155.5,1002.4,1014.7,12.3,12.5,480.0,1.2,2.613,22.9,29.6,34.5,47.8,55.5,152.5,189.0
2023-01-18 00,47.0,183.25,968.9,1000.7,31.8,35.5,650.0,1.19,5.469,46.8,69.8,44.5,63.7,44.5,178.5,461.0
2023-01-18 00,58.0,219.0,971.3,994.6,23.3,26.0,600.0,1.95,4.326,35.4,47.6,30.7,49.6,58.5,220.5,104.0
2023-01-18 00,55.0,167.75,989.1,1007.7,18.6,18.5,410.0,1.17,4.512,34.1,51.4,34.4,49.6,54.0,166.5,137.0
2023-01-18 00,56.25,153.75,1004.2,1016.6,12.5,13.0,520.0,1.0,2.509,22.4,28.2,33.9,46.6,57.5,150.5,241.0
2023-01-18 06,47.75,185.25,964.7,998.6,33.9,37.3,610.0,1.51,6.111,49.7,77.0,42.3,59.4,43.5,183.25,497.0
2023-01-18 06,51.75,229.25,986.9,1002.7,15.8,16.0,410.0,1.9,3.899,31.2,46.3,38.2,54.4,51.5,230.5,91.0
2023-01-18 06,55.0,167.5,987.6,1007.8,20.3,20.4,440.0,1.18,4.637,35.4,52.8,33.8,48.0,56.5,166.75,173.0
2023-01-18 06,56.75,154.0,1004.2,1016.5,12.2,12.9,530.0,1.12,2.443,21.9,27.3,32.8,42.7,57.5,151.0,199.0
2023-01-18 06,34.75,145.75,1006.1,1017.4,11.3,11.3,430.0,1.01,2.617,27.5,42.9,32.7,42.3,34.25,144.75,107.0
2023-01-18 12,49.25,190.0,965.6,996.5,30.9,36.7,710.0,0.68,5.166,44.9,63.6,40.9,59.7,45.5,188.5,432.0
2023-01-18 12,54.5,166.75,986.1,1008.8,22.7,23.1,460.0,1.29,5.024,38.2,57.6,34.3,49.2,56.5,166.25,225.0
2023-01-18 12,55.0,230.25,990.6,1001.6,11.1,12.9,620.0,1.26,2.086,19.9,23.8,26.6,42.6,53.25,229.5,201.0
2023-01-18 12,35.75,149.0,1002.5,1017.8,15.2,15.0,420.0,1.31,3.577,33.8,57.1,35.7,54.8,35.5,148.25,73.0
2023-01-18 12,57.0,150.5,1003.7,1019.4,15.6,15.5,330.0,0.96,4.691,32.8,52.2,33.3,46.1,57.75,151.5,103.0
2023-01-18 12,43.25,153.25,1009.8,1015.0,5.2,5.4,240.0,0.16,2.235,19.2,30.4,26.2,34.9,40.5,149.0,466.0
2023-01-18 18,50.0,193.75,966.3,995.1,28.8,35.3,740.0,0.68,4.775,42.4,58.2,44.7,61.9,45.75,193.0,476.0
2023-01-18 18,54.25,165.75,983.9,1009.2,25.3,25.8,460.0,1.43,5.599,41.4,64.4,40.6,58.1,54.5,162.25,228.0
2023-01-18 18,53.5,178.25,990.8,997.2,6.3,7.8,600.0,1.25,1.301,13.3,15.1,29.2,39.7,49.5,181.5,498.0
2023-01-18 18,36.75,152.75,995.4,1015.3,19.9,19.5,370.0,1.43,5.26,42.1,82.0,36.2,54.7,37.0,151.0,158.0
2023-01-18 18,56.5,149.25,1003.6,1019.5,15.9,15.8,270.0,1.01,5.841,36.3,65.4,34.3,49.5,57.75,150.5,158.0
2023-01-18 18,44.0,155.0,1004.7,1012.9,8.2,8.0,160.0,0.24,5.012,29.2,67.3,30.6,40.1,40.0,152.75,482.0
2023-01-19 00,51.5,197.0,968.6,994.5,25.9,32.1,750.0,0.77,4.28,38.5,51.0,38.2,55.6,47.75,200.75,497.0
2023-01-19 00,53.25,164.25,983.2,1009.7,26.5,27.0,420.0,1.75,6.43,44.9,74.9,46.2,64.6,54.25,162.25,172.0
2023-01-19 00,37.75,157.0,985.1,1015.0,29.9,28.6,280.0,2.55,10.207,57.9,155.6,42.1,60.3,37.75,155.0,176.0
2023-01-19 00,54.0,176.5,991.2,1001.4,10.2,11.5,650.0,1.05,1.77,17.5,20.4,31.3,40.1,56.5,170.0,497.0
2023-01-19 00,56.0,149.5,1004.1,1019.9,15.8,15.7,250.0,0.88,6.266,37.2,70.5,35.0,46.7,55.75,148.25,83.0
2023-01-19 06,53.0,200.75,971.7,994.9,23.2,29.9,790.0,0.63,3.785,34.7,44.2,33.5,47.8,50.0,204.75,433.0
2023-01-19 06,37.25,160.25,982.0,1012.2,30.2,28.9,330.0,2.74,8.761,56.2,135.1,57.8,85.2,37.5,159.5,72.0
2023-01-19 06,52.5,165.0,983.0,1008.4,25.4,25.8,420.0,1.57,6.136,43.7,72.2,44.1,61.2,54.25,162.25,267.0
2023-01-19 06,54.25,176.0,990.5,1002.7,12.2,13.8,680.0,1.1,2.031,19.8,23.4,28.4,39.7,56.5,169.25,494.0
2023-01-19 06,56.0,149.25,1005.7,1019.5,13.8,13.8,270.0,0.64,5.104,33.1,57.5,33.8,43.6,55.75,147.75,98.0
2023-01-19 12,54.0,203.0,975.8,996.7,20.9,26.6,780.0,0.55,3.405,31.5,39.3,32.7,45.5,49.75,204.0,478.0
2023-01-19 12,38.0,165.25,983.0,1010.6,27.6,27.8,480.0,2.05,5.798,48.4,87.9,47.2,67.8,37.75,164.0,113.0
2023-01-19 12,52.0,166.5,983.9,1007.6,23.7,24.0,440.0,1.63,5.462,40.8,64.7,39.4,57.5,53.75,162.5,331.0
2023-01-19 12,54.5,174.75,991.4,1004.5,13.1,15.3,730.0,0.95,2.094,20.5,24.0,28.4,40.1,55.0,175.5,74.0
2023-01-19 12,40.5,203.0,1001.0,1007.7,6.6,6.7,420.0,0.47,1.587,17.3,22.8,30.1,43.2,37.25,200.25,433.0
2023-01-19 12,55.75,148.25,1006.6,1020.7,14.0,14.0,260.0,0.84,5.381,34.0,60.8,30.9,42.1,55.5,147.25,69.0
2023-01-19 18,37.75,171.0,978.7,1007.3,28.7,30.3,570.0,1.01,5.308,48.0,80.9,50.8,69.2,37.25,168.5,227.0
2023-01-19 18,55.0,205.0,978.9,998.2,19.3,24.1,770.0,0.41,3.128,29.0,35.6,32.2,44.6,51.0,207.5,475.0
2023-01-19 18,51.75,167.75,983.8,1006.1,22.2,22.8,460.0,1.49,4.957,38.5,58.9,36.8,51.9,54.25,163.5,398.0
2023-01-19 18,40.5,206.0,995.7,1010.2,14.5,14.3,430.0,0.94,3.332,30.9,47.9,35.6,47.0,39.75,204.25,171.0
2023-01-19 18,55.75,147.25,1006.7,1020.8,14.2,14.2,270.0,0.81,5.259,33.8,59.4,30.1,43.0,55.75,145.5,110.0
2023-01-20 00,38.5,174.5,974.0,1005.4,31.4,32.7,530.0,1.68,6.167,51.8,92.5,46.2,69.4,35.5,173.25,352.0
2023-01-20 00,58.0,208.0,982.3,1000.3,18.0,22.1,750.0,0.54,2.952,26.8,32.5,28.3,37.4,54.75,212.0,437.0
2023-01-20 00,51.5,168.25,985.6,1006.5,20.9,21.7,500.0,1.26,4.347,35.6,51.8,35.5,49.2,54.0,163.75,411.0
2023-01-20 00,43.25,209.0,988.9,1009.4,20.5,20.4,420.0,1.39,4.85,39.3,66.1,41.7,57.9,42.0,207.5,185.0
2023-01-20 00,55.25,146.25,1007.2,1021.4,14.2,14.0,250.0,0.78,5.606,34.6,63.7,28.2,40.3,55.25,144.75,95.0
2023-01-20 06,39.5,178.25,970.5,1001.8,31.3,33.1,540.0,1.86,6.13,51.5,89.9,53.0,79.7,39.0,176.0,202.0
2023-01-20 06,45.25,211.5,985.3,1010.8,25.5,25.4,430.0,2.0,5.916,44.9,77.7,51.5,72.3,44.0,211.5,139.0
2023-01-20 06,51.0,169.25,986.1,1005.6,19.5,20.9,560.0,1.27,3.729,32.6,44.8,33.4,47.1,48.75,164.75,408.0
2023-01-20 06,36.5,145.25,1003.9,1015.5,11.6,11.4,320.0,1.48,3.572,30.9,56.1,31.5,43.4,34.5,145.25,222.0
2023-01-20 06,55.0,145.5,1005.9,1021.5,15.6,14.9,230.0,0.97,6.495,37.3,74.0,31.0,42.9,55.5,144.5,84.0
2023-01-20 06,44.0,147.75,1008.0,1013.9,5.9,6.0,270.0,0.51,2.226,19.6,29.9,25.2,37.9,47.5,145.75,419.0
2023-01-20 12,38.75,182.75,969.6,1000.7,31.0,35.6,670.0,0.57,5.319,49.8,79.3,55.5,80.9,39.75,179.0,341.0
2023-01-20 12,50.25,214.5,980.5,1009.7,29.2,31.3,560.0,1.31,5.584,44.7,67.8,51.8,70.9,47.25,214.5,334.0
2023-01-20 12,48.0,179.0,981.5,999.1,17.5,18.7,510.0,1.89,3.672,32.3,46.1,37.4,50.4,49.75,180.5,223.0
2023-01-20 12,50.5,170.25,986.8,1005.1,18.4,20.4,620.0,1.47,3.283,30.2,39.7,34.5,47.6,48.0,166.0,415.0
2023-01-20 12,37.5,148.75,997.4,1015.5,18.1,17.4,330.0,2.43,5.269,40.3,80.8,36.7,51.9,37.0,148.75,56.0
2023-01-20 12,54.75,145.0,1005.3,1023.2,18.0,17.1,270.0,1.22,6.342,38.7,72.5,33.2,45.1,55.25,144.0,85.0
2023-01-20 18,39.75,184.75,964.1,997.9,33.8,37.4,620.0,1.22,6.032,52.9,88.0,60.1,84.7,39.5,181.75,258.0
2023-01-20 18,54.75,215.25,973.5,1009.0,35.5,39.1,610.0,1.49,6.402,49.1,73.2,43.0,61.2,51.25,216.75,402.0
2023-01-20 18,50.75,178.25,975.2,1001.6,26.4,26.8,460.0,2.6,5.831,43.6,70.3,40.4,57.5,51.25,180.0,134.0
2023-01-20 18,39.0,152.75,988.8,1013.5,24.8,23.2,310.0,3.12,7.496,49.2,111.2,42.2,55.0,38.5,152.25,71.0
2023-01-20 18,54.5,144.5,1005.4,1023.8,18.4,17.8,290.0,1.28,6.127,38.7,70.2,33.2,43.8,55.75,143.5,153.0
2023-01-21 00,40.5,187.0,962.6,996.4,33.8,40.2,710.0,0.91,5.656,52.0,81.3,53.4,78.0,40.0,184.25,240.0
2023-01-21 00,56.75,215.25,969.4,1010.3,40.9,43.3,570.0,1.59,7.604,54.2,84.9,42.5,60.0,55.25,218.75,274.0
2023-01-21 00,52.5,177.5,972.6,1004.5,31.9,31.9,440.0,2.61,7.254,49.8,85.3,43.1,60.0,55.25,178.5,313.0
2023-01-21 00,40.0,156.75,982.0,1012.8,30.8,28.8,280.0,3.22,10.27,57.5,149.1,44.7,65.1,39.5,156.75,56.0
2023-01-21 00,50.5,147.5,1005.9,1018.8,12.9,11.7,290.0,1.98,4.051,29.5,49.0,34.9,50.9,50.0,147.0,66.0
2023-01-21 06,41.25,189.5,959.2,995.9,36.7,45.2,750.0,0.69,6.02,54.9,85.2,53.8,84.4,41.25,185.5,334.0
2023-01-21 06,54.25,175.25,966.7,1007.1,40.5,39.5,380.0,2.97,10.396,60.4,119.5,48.2,69.5,55.75,174.25,179.0
2023-01-21 06,40.75,160.25,979.5,1008.5,29.0,27.4,270.0,2.62,10.156,56.1,145.2,43.7,63.7,40.25,160.5,59.0
2023-01-21 06,52.0,147.5,1001.7,1020.1,18.4,18.1,380.0,2.0,4.762,35.5,56.4,40.8,55.0,53.75,141.0,477.0
2023-01-21 12,43.0,191.25,957.6,994.1,36.6,47.2,800.0,0.5,5.904,54.1,80.8,50.0,77.4,40.25,188.25,395.0
2023-01-21 12,55.25,173.0,967.0,1008.9,42.0,41.2,390.0,2.67,10.573,61.4,120.1,48.2,73.1,57.75,173.0,278.0
2023-01-21 12,41.0,162.5,980.2,1006.9,26.7,25.1,270.0,2.57,9.31,53.1,132.4,45.0,64.1,41.5,162.75,59.0
2023-01-21 12,43.5,154.5,995.0,1010.4,15.3,14.5,240.0,1.37,6.032,38.1,81.8,36.7,53.4,42.0,153.0,207.0
2023-01-21 12,52.75,145.5,999.7,1024.1,24.4,23.7,370.0,1.56,6.414,43.4,75.2,35.7,52.1,55.5,144.0,321.0
2023-01-21 12,47.5,230.75,1016.4,1024.9,8.5,7.7,200.0,1.23,3.845,25.9,48.7,33.4,43.9,47.75,230.0,63.0
2023-01-21 18,44.75,191.25,958.2,993.0,34.8,44.9,800.0,0.8,5.611,51.2,74.4,46.5,69.2,42.0,190.25,316.0
