track,hf,onset,n,start,peak_when,peak_lat,peak_lon,min_p,peak_depth,peak_scale_km,peak_grad,peak_vg_kt,max_wind_kt,max_gust_kt,peak_wind_dist_km,pre_depth,pre_scale_km,pre_grad,pre_vg_kt,pre_p,pre_lat,deepen24,month,season
2226,0,,4,2023-12-31 00,2023-12-31 00,52.5,212.75,996.0,8.8,260.0,3.225,24.0,31.2,41.6,222.0,nan,nan,nan,nan,nan,nan,nan,12,2023
2229,1,2024-01-02 06,21,2023-12-31 12,2024-01-03 00,51.25,191.25,938.3,49.8,660.0,8.686,64.1,52.4,77.1,307.0,34.2,610.0,6.212,50.9,958.8,46.25,-20.5,1,2023
2231,0,,7,2024-01-01 00,2024-01-02 06,53.0,170.25,977.5,16.2,520.0,3.405,29.4,37.9,55.0,450.0,17.2,690.0,2.955,27.0,982.5,55.5,-5.0,1,2023
2234,0,,6,2024-01-02 06,2024-01-03 00,48.5,154.75,1000.1,10.7,400.0,2.65,23.7,29.4,40.1,113.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2235,0,,5,2024-01-02 12,2024-01-02 18,48.75,228.5,994.4,22.1,520.0,4.41,37.1,37.3,55.4,183.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2239,1,2024-01-04 18,13,2024-01-04 06,2024-01-07 06,58.0,189.0,947.5,44.6,700.0,7.544,56.3,50.5,79.9,447.0,40.7,610.0,7.385,56.2,954.6,50.0,-7.100000000000023,1,2023
2241,0,,7,2024-01-05 00,2024-01-05 00,51.25,213.0,985.3,18.5,240.0,7.418,41.9,46.0,63.0,123.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2244,0,,3,2024-01-06 00,2024-01-06 06,45.0,157.0,998.4,10.3,320.0,3.052,25.7,33.0,48.0,86.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2246,0,,7,2024-01-06 12,2024-01-08 00,41.75,167.75,995.7,11.5,500.0,2.414,24.7,38.7,58.7,256.0,10.3,530.0,2.02,22.4,1002.1,39.25,-6.399999999999977,1,2023
2248,0,,6,2024-01-07 00,2024-01-08 00,57.0,155.5,994.2,9.5,270.0,3.278,23.9,25.8,39.5,95.0,8.0,280.0,2.687,20.7,999.8,57.25,-5.599999999999909,1,2023
2249,0,,4,2024-01-07 06,2024-01-08 00,44.5,155.25,997.6,6.2,550.0,1.289,14.5,28.5,41.8,422.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2251,1,2024-01-09 00,14,2024-01-07 18,2024-01-09 06,46.25,173.5,964.7,40.1,430.0,9.404,61.2,58.4,84.7,195.0,17.8,530.0,3.56,35.0,988.9,38.25,-24.199999999999932,1,2023
2253,1,2024-01-09 06,6,2024-01-08 00,2024-01-09 06,51.5,230.0,979.9,32.7,570.0,6.178,48.0,45.1,64.1,283.0,6.4,240.0,2.613,21.4,1010.9,43.75,-31.0,1,2023
2254,0,,7,2024-01-08 06,2024-01-08 12,54.25,208.25,991.2,14.1,280.0,4.946,33.0,37.7,47.8,122.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2259,0,,5,2024-01-09 00,2024-01-09 12,51.25,159.25,993.4,11.3,180.0,6.248,33.9,33.1,46.7,85.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2260,0,,6,2024-01-09 00,2024-01-10 00,31.0,199.5,993.7,17.3,820.0,2.76,35.3,46.9,68.7,479.0,19.7,530.0,3.827,40.3,998.2,30.5,-4.5,1,2023
2263,0,,5,2024-01-09 18,2024-01-10 18,48.5,155.0,988.0,20.8,410.0,5.055,38.7,45.1,60.1,237.0,11.6,500.0,2.4,24.1,1001.1,43.5,-13.100000000000023,1,2023
2265,0,,8,2024-01-10 12,2024-01-11 12,51.0,200.75,980.9,23.3,550.0,4.451,37.3,41.6,66.1,222.0,17.9,660.0,3.087,32.1,991.2,41.0,-10.300000000000068,1,2023
2266,0,,3,2024-01-11 00,2024-01-11 12,48.75,170.75,975.6,24.2,490.0,5.115,40.9,38.5,58.7,117.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2267,0,,3,2024-01-11 06,2024-01-11 06,31.5,147.25,992.8,16.1,550.0,3.09,34.5,42.6,65.0,475.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2269,1,2024-01-12 06,10,2024-01-11 12,2024-01-12 18,48.25,191.25,968.0,33.0,510.0,6.769,50.8,49.4,72.1,249.0,22.7,330.0,6.621,47.2,982.3,36.5,-14.299999999999955,1,2023
2271,0,,4,2024-01-11 18,2024-01-12 00,51.25,181.75,972.7,20.2,580.0,3.819,33.4,36.4,53.1,170.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2272,0,,6,2024-01-12 00,2024-01-13 06,48.25,221.5,1002.9,14.3,460.0,3.162,28.1,29.1,40.6,261.0,10.7,490.0,2.189,21.7,1006.1,46.0,-3.2000000000000455,1,2023
2275,0,,3,2024-01-12 06,2024-01-12 06,32.5,162.25,999.3,8.8,540.0,1.683,21.4,32.1,49.6,492.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2276,0,,3,2024-01-12 12,2024-01-13 00,58.0,155.5,1001.0,6.2,200.0,3.073,20.9,23.2,32.8,92.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2277,0,,3,2024-01-12 18,2024-01-13 06,49.75,156.0,985.1,22.1,530.0,4.383,36.8,37.7,52.2,479.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2279,0,,4,2024-01-13 12,2024-01-13 18,45.0,231.0,991.2,30.5,500.0,6.116,48.1,37.0,57.0,129.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2280,1,2024-01-14 18,12,2024-01-13 12,2024-01-15 06,38.5,204.5,974.7,30.7,510.0,6.329,52.2,46.3,64.8,287.0,18.4,550.0,3.503,34.2,992.5,40.25,-17.799999999999955,1,2023
2284,0,,6,2024-01-14 00,2024-01-15 06,57.25,179.5,982.3,22.9,620.0,4.021,33.7,40.2,63.8,218.0,13.8,520.0,2.827,28.7,991.2,40.0,-8.900000000000091,1,2023
2287,0,,3,2024-01-14 18,2024-01-15 06,45.5,146.25,984.3,23.6,420.0,5.653,43.1,40.7,61.0,65.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2289,1,2024-01-15 18,5,2024-01-15 12,2024-01-15 18,36.75,180.25,980.4,30.0,370.0,7.852,54.8,50.3,75.7,107.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2292,0,,6,2024-01-16 00,2024-01-16 00,50.0,157.5,980.6,25.7,590.0,4.753,40.1,38.6,55.5,490.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2295,0,,4,2024-01-16 12,2024-01-17 00,40.25,195.5,982.9,13.8,1200.0,2.411,29.3,26.6,32.5,473.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2296,0,,9,2024-01-16 12,2024-01-17 00,39.0,206.75,976.7,22.5,310.0,7.128,47.7,39.0,51.8,122.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2297,0,,5,2024-01-16 12,2024-01-17 00,44.25,229.25,995.9,19.4,550.0,3.638,33.8,32.9,47.5,140.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2298,1,2024-01-17 06,19,2024-01-16 12,2024-01-18 00,37.5,167.75,963.8,39.2,550.0,7.578,60.9,53.8,86.4,337.0,23.1,570.0,4.349,43.0,986.6,34.5,-22.800000000000068,1,2023
2299,0,,4,2024-01-17 12,2024-01-17 12,55.5,151.5,1011.4,6.9,590.0,1.213,12.2,26.5,32.9,58.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2300,0,,14,2024-01-17 18,2024-01-20 00,49.5,206.25,967.6,30.2,430.0,7.087,49.5,46.5,64.7,466.0,29.4,690.0,5.084,44.5,972.4,48.25,-4.7999999999999545,1,2023
2301,0,,3,2024-01-17 18,2024-01-18 06,54.0,217.75,1001.1,17.0,620.0,3.016,27.4,36.4,55.5,494.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2302,0,,3,2024-01-17 18,2024-01-18 06,42.75,147.75,1014.1,6.1,330.0,1.686,16.9,22.9,33.9,102.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2308,0,,4,2024-01-19 06,2024-01-19 18,39.5,201.0,978.5,15.6,280.0,5.434,38.4,36.1,54.6,86.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2309,0,,9,2024-01-19 06,2024-01-19 06,38.5,222.5,987.6,14.7,640.0,2.607,28.7,34.1,50.2,364.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2310,0,,3,2024-01-19 18,2024-01-19 18,48.25,229.0,996.4,12.6,570.0,2.484,24.2,34.9,49.3,275.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2311,0,,3,2024-01-20 06,2024-01-20 12,43.5,215.25,981.2,12.5,290.0,4.256,32.0,33.1,47.9,334.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2313,0,,5,2024-01-21 00,2024-01-21 18,39.25,186.0,981.3,10.8,680.0,1.897,22.2,32.7,43.7,497.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2314,0,,3,2024-01-21 00,2024-01-21 12,49.25,220.0,984.5,5.6,970.0,1.112,12.6,20.8,27.3,435.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2315,0,,18,2024-01-21 06,2024-01-22 06,49.75,196.25,963.4,28.4,480.0,6.114,46.0,41.1,56.7,208.0,20.2,740.0,3.309,32.7,968.2,46.25,-4.800000000000068,1,2023
2316,0,,5,2024-01-21 18,2024-01-22 18,32.25,163.5,999.8,8.4,370.0,2.218,24.1,41.4,55.3,60.0,17.7,410.0,4.305,38.4,1001.9,35.5,-2.1000000000000227,1,2023
2317,0,,3,2024-01-22 00,2024-01-22 00,43.25,231.25,988.0,11.8,490.0,2.509,24.9,30.3,49.2,290.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2319,0,,11,2024-01-22 18,2024-01-23 00,39.25,201.5,971.1,22.0,420.0,5.276,43.0,43.9,62.2,106.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2321,0,,3,2024-01-23 06,2024-01-23 18,45.75,144.75,989.6,21.4,640.0,3.811,35.8,40.0,60.2,495.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2323,0,,3,2024-01-23 18,2024-01-24 06,34.25,195.0,984.1,18.2,560.0,3.457,36.4,38.5,52.6,378.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2324,0,,15,2024-01-24 00,2024-01-24 18,46.25,149.25,970.4,33.9,630.0,5.955,49.8,45.0,62.0,482.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2325,0,,13,2024-01-24 12,2024-01-25 12,42.0,201.0,964.6,31.6,620.0,5.648,49.4,40.3,60.3,419.0,25.1,520.0,5.042,45.6,975.5,36.5,-10.899999999999977,1,2023
2326,0,,4,2024-01-25 00,2024-01-25 06,42.75,166.25,982.8,15.0,420.0,3.579,31.7,36.8,51.5,111.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2327,0,,3,2024-01-25 06,2024-01-25 06,54.5,223.25,998.1,9.4,670.0,1.595,16.0,21.5,26.8,384.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2329,0,,6,2024-01-26 00,2024-01-27 06,41.75,195.5,974.8,12.2,1120.0,2.017,24.3,32.4,46.3,475.0,11.0,730.0,1.88,22.3,980.8,39.25,-6.0,1,2023
2330,0,,3,2024-01-26 12,2024-01-26 18,39.5,184.25,976.1,13.2,790.0,2.242,26.1,36.3,52.0,485.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2331,0,,3,2024-01-26 18,2024-01-27 06,57.0,218.5,977.6,23.4,670.0,4.027,34.3,29.3,51.3,136.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2333,0,,5,2024-01-27 12,2024-01-27 12,43.75,189.75,974.2,14.0,820.0,2.319,25.5,38.2,51.8,476.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2334,0,,5,2024-01-27 12,2024-01-28 06,48.75,210.25,972.4,16.8,720.0,2.904,28.5,30.4,39.9,498.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2336,0,,4,2024-01-28 00,2024-01-28 18,45.25,215.5,965.7,24.1,800.0,3.985,39.0,43.2,61.9,493.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2337,0,,3,2024-01-29 00,2024-01-29 12,57.75,216.0,960.7,29.4,920.0,4.567,40.1,44.4,63.2,297.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2340,1,2024-01-31 00,16,2024-01-29 12,2024-01-31 06,42.25,222.75,961.7,36.3,740.0,6.067,54.5,49.3,71.5,490.0,35.3,390.0,8.898,59.1,965.0,40.5,-3.2999999999999545,1,2023
2343,1,2024-02-03 00,18,2024-01-30 00,2024-02-02 18,57.0,170.0,966.7,31.8,530.0,6.337,46.4,53.5,78.9,369.0,29.3,600.0,5.312,42.4,977.1,54.75,-10.399999999999977,2,2023
2344,0,,3,2024-01-30 06,2024-01-30 06,54.75,193.0,993.3,7.4,290.0,2.463,19.8,31.0,45.8,202.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2345,0,,3,2024-01-31 00,2024-01-31 00,56.25,178.0,999.0,6.8,720.0,1.152,11.8,30.1,40.0,498.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2346,0,,4,2024-01-31 00,2024-01-31 18,52.25,167.75,990.4,15.5,350.0,4.413,32.8,33.4,45.9,58.0,nan,nan,nan,nan,nan,nan,nan,1,2023
2347,0,,5,2024-01-31 12,2024-02-01 06,57.0,151.5,997.9,14.5,370.0,3.666,28.1,37.4,50.8,103.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2348,1,2024-02-02 00,6,2024-01-31 18,2024-02-02 00,46.5,161.0,969.0,30.2,570.0,5.766,47.2,50.1,83.0,369.0,19.6,410.0,4.836,38.0,994.9,46.5,-25.899999999999977,2,2023
2349,0,,3,2024-02-01 00,2024-02-01 00,52.5,168.0,988.5,16.9,340.0,4.91,35.0,36.0,49.1,51.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2350,0,,14,2024-02-01 00,2024-02-04 06,34.0,232.0,994.8,20.3,640.0,3.586,38.8,42.6,55.2,357.0,11.0,450.0,2.467,27.3,1008.3,32.75,-13.5,2,2023
2353,0,,3,2024-02-02 00,2024-02-02 12,45.75,169.25,956.9,37.1,470.0,8.116,57.2,50.7,81.9,447.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2355,0,,4,2024-02-02 12,2024-02-02 18,50.5,175.5,958.7,31.7,740.0,5.492,47.1,44.7,65.0,76.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2356,0,,7,2024-02-02 12,2024-02-02 12,47.25,229.5,991.4,17.1,490.0,3.527,31.3,41.0,57.8,291.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2359,0,,4,2024-02-03 12,2024-02-03 12,52.0,184.75,970.9,27.2,810.0,4.491,40.4,42.0,58.5,337.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2362,0,,9,2024-02-03 18,2024-02-03 18,57.0,177.0,975.9,24.2,790.0,3.941,34.8,45.3,66.6,476.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2363,1,2024-02-04 06,11,2024-02-03 18,2024-02-05 00,50.5,182.5,964.5,33.2,470.0,7.373,52.0,49.0,73.5,256.0,20.1,340.0,5.757,41.0,980.1,45.25,-15.600000000000023,2,2023
2364,0,,7,2024-02-03 18,2024-02-03 18,52.0,161.25,986.4,14.0,920.0,2.323,23.7,36.9,51.8,500.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2365,0,,6,2024-02-04 12,2024-02-05 00,38.25,234.5,979.7,33.0,480.0,7.026,55.0,40.9,66.9,235.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2367,1,2024-02-06 12,6,2024-02-05 18,2024-02-07 00,57.5,187.0,960.1,36.6,690.0,6.193,48.4,50.4,66.1,350.0,19.7,330.0,5.927,41.7,980.2,44.25,-20.100000000000023,2,2023
2369,0,,4,2024-02-05 18,2024-02-06 12,33.0,163.0,990.2,16.9,490.0,3.538,36.2,45.5,58.2,375.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2370,0,,6,2024-02-06 12,2024-02-07 12,44.5,234.0,1001.7,10.4,480.0,2.255,22.5,33.1,45.7,84.0,5.8,390.0,1.57,14.3,1007.4,57.0,-5.699999999999932,2,2023
2371,0,,4,2024-02-06 18,2024-02-07 12,38.5,180.25,977.4,27.3,550.0,5.206,46.5,49.1,68.7,463.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2372,0,,6,2024-02-07 06,2024-02-07 18,49.75,159.5,994.7,10.3,590.0,1.858,18.8,27.1,38.5,496.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2374,0,,12,2024-02-07 18,2024-02-09 12,55.0,201.5,964.7,31.2,690.0,5.297,43.6,51.9,74.3,496.0,35.7,590.0,6.544,52.4,966.7,46.25,-2.0,2,2023
2379,0,,4,2024-02-09 06,2024-02-10 00,36.0,167.25,1008.3,7.4,290.0,2.449,23.2,32.2,40.9,211.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2380,0,,9,2024-02-09 18,2024-02-10 18,53.5,161.25,1000.4,7.8,280.0,2.577,20.6,25.2,35.8,399.0,6.9,840.0,1.143,12.2,1000.7,53.5,-0.3000000000000682,2,2023
2382,0,,9,2024-02-10 06,2024-02-12 06,49.25,201.75,981.1,26.1,460.0,5.754,43.6,43.1,67.4,184.0,15.4,330.0,4.509,36.0,996.2,38.5,-15.100000000000023,2,2023
2383,0,,5,2024-02-10 06,2024-02-11 06,34.5,166.75,1006.7,7.0,210.0,3.246,25.7,28.1,36.8,88.0,6.8,350.0,1.892,20.6,1008.4,34.25,-1.6999999999999318,2,2023
2384,0,,3,2024-02-10 12,2024-02-11 00,58.0,153.5,1005.2,6.3,150.0,4.225,24.0,23.5,34.4,59.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2385,0,,3,2024-02-10 18,2024-02-11 06,42.25,150.5,1000.7,13.4,230.0,5.523,35.7,31.2,44.1,274.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2386,0,,5,2024-02-10 18,2024-02-11 12,49.5,231.75,1009.7,10.1,370.0,2.702,23.4,28.0,39.4,440.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2387,0,,8,2024-02-11 00,2024-02-12 00,37.25,217.5,1004.2,16.3,260.0,5.992,40.5,34.5,49.0,106.0,5.9,330.0,1.689,19.2,1015.3,32.25,-11.099999999999909,2,2023
2388,0,,3,2024-02-11 12,2024-02-11 12,54.25,184.5,990.7,9.6,680.0,1.688,16.8,21.6,28.7,488.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2390,0,,10,2024-02-11 12,2024-02-12 18,42.25,169.0,979.7,28.1,420.0,6.691,49.5,46.4,71.6,168.0,21.7,390.0,5.423,42.4,991.8,40.5,-12.099999999999909,2,2023
2394,0,,6,2024-02-12 12,2024-02-12 18,51.5,198.0,977.8,25.4,470.0,5.511,41.9,40.1,55.2,75.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2395,0,,11,2024-02-12 12,2024-02-13 00,42.5,208.0,982.1,23.2,450.0,5.208,42.4,51.0,71.8,86.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2396,0,,3,2024-02-13 00,2024-02-13 12,42.75,189.0,982.0,15.8,390.0,4.037,33.9,36.3,50.5,116.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2397,0,,12,2024-02-13 00,2024-02-15 06,51.75,160.5,996.6,13.0,390.0,3.31,27.2,31.1,44.9,86.0,11.2,520.0,2.267,21.2,999.0,52.75,-2.3999999999999773,2,2023
2398,0,,4,2024-02-13 06,2024-02-14 00,57.0,173.5,998.5,7.8,390.0,2.026,17.7,30.3,41.5,370.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2401,0,,11,2024-02-14 00,2024-02-15 18,54.25,175.0,989.1,21.1,440.0,4.726,36.1,35.0,51.5,309.0,11.5,340.0,3.421,27.1,996.3,51.25,-7.199999999999932,2,2023
2402,1,2024-02-14 12,3,2024-02-14 12,2024-02-14 18,37.25,195.0,966.6,32.2,620.0,5.757,52.3,49.0,77.2,292.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2403,0,,6,2024-02-14 12,2024-02-14 12,44.25,225.0,998.1,11.8,570.0,2.282,23.6,30.7,44.6,426.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2404,0,,3,2024-02-14 12,2024-02-14 18,57.75,154.5,1002.3,9.4,190.0,4.686,27.8,27.3,39.1,63.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2405,0,,4,2024-02-14 18,2024-02-15 06,41.75,204.0,964.6,29.5,690.0,5.158,47.6,40.9,59.6,83.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2408,0,,3,2024-02-15 18,2024-02-15 18,41.5,209.5,971.5,24.5,860.0,4.066,41.9,40.5,56.1,391.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2409,1,2024-02-16 12,20,2024-02-15 18,2024-02-17 00,51.0,167.75,951.3,57.6,520.0,11.688,73.6,54.6,83.9,280.0,26.6,530.0,5.276,44.7,988.3,43.0,-37.0,2,2023
2412,0,,4,2024-02-16 06,2024-02-16 06,52.75,202.0,983.6,19.1,590.0,3.483,30.8,34.4,50.6,495.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2414,0,,11,2024-02-16 12,2024-02-16 12,43.5,215.5,976.0,21.5,940.0,3.485,36.8,35.8,48.2,484.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2415,0,,5,2024-02-16 18,2024-02-17 18,36.0,169.0,1009.1,8.2,280.0,2.802,25.2,33.6,49.8,138.0,7.6,270.0,2.621,24.6,1011.6,32.75,-2.5,2,2023
2416,0,,6,2024-02-17 00,2024-02-18 00,38.0,216.75,985.6,20.4,480.0,4.373,39.7,53.0,73.0,259.0,11.7,410.0,2.877,28.5,995.9,36.5,-10.299999999999955,2,2023
2418,0,,11,2024-02-18 00,2024-02-20 12,56.75,204.0,975.2,20.9,520.0,4.377,34.9,50.2,70.1,222.0,14.9,390.0,3.72,31.8,994.9,43.25,-19.699999999999932,2,2023
2421,0,,14,2024-02-18 12,2024-02-18 12,38.75,223.0,985.2,22.9,580.0,4.282,40.9,44.1,64.6,449.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2422,0,,3,2024-02-18 18,2024-02-19 06,55.0,153.75,1002.6,6.2,210.0,2.797,20.1,23.5,32.8,64.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2424,0,,11,2024-02-19 12,2024-02-21 00,55.5,164.25,955.7,41.5,590.0,7.602,55.0,52.0,74.7,464.0,19.7,730.0,3.256,30.2,985.8,53.0,-30.09999999999991,2,2023
2426,0,,9,2024-02-21 00,2024-02-21 06,47.75,214.0,993.4,18.5,430.0,4.244,34.7,43.2,64.3,150.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2429,0,,3,2024-02-22 06,2024-02-22 18,45.25,179.5,1003.8,8.6,350.0,2.419,22.0,36.1,52.1,322.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2431,0,,3,2024-02-22 18,2024-02-22 18,42.75,226.5,1014.2,10.3,600.0,1.88,20.6,28.0,36.4,490.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2432,0,,4,2024-02-23 00,2024-02-23 00,57.5,172.5,989.4,13.0,1060.0,2.17,21.4,28.5,40.9,495.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2433,0,,5,2024-02-23 00,2024-02-23 00,29.25,187.25,1002.5,18.0,520.0,3.564,38.7,35.0,48.4,172.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2434,0,,3,2024-02-23 06,2024-02-23 18,33.75,154.75,1007.1,11.4,550.0,2.202,26.0,33.5,52.7,72.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2435,0,,15,2024-02-23 06,2024-02-26 18,57.75,194.5,989.3,27.5,570.0,5.231,40.6,39.0,64.9,406.0,22.1,530.0,4.415,36.0,997.2,53.75,-7.900000000000091,2,2023
2436,0,,8,2024-02-23 06,2024-02-24 00,34.0,225.75,995.3,24.9,410.0,6.018,48.7,39.7,58.2,334.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2441,0,,5,2024-02-25 00,2024-02-26 00,56.0,167.5,1009.4,11.4,560.0,2.297,21.1,29.8,40.4,98.0,7.0,690.0,1.298,13.4,1012.3,53.5,-2.8999999999999773,2,2023
2442,0,,3,2024-02-25 06,2024-02-25 12,55.75,226.25,990.8,25.2,570.0,4.765,38.3,39.6,58.5,137.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2443,0,,4,2024-02-25 12,2024-02-25 12,29.5,187.25,1012.7,7.6,770.0,1.217,18.5,24.8,31.3,492.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2444,1,2024-02-27 00,17,2024-02-26 00,2024-02-27 12,39.25,152.25,967.1,46.4,490.0,9.807,68.7,46.8,74.2,210.0,28.9,540.0,5.684,51.1,985.8,34.5,-18.699999999999932,2,2023
2446,0,,4,2024-02-26 12,2024-02-26 12,29.5,231.25,1008.3,10.6,530.0,2.037,25.8,26.4,36.6,282.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2448,0,,4,2024-02-28 06,2024-02-28 06,57.75,217.5,972.4,34.4,610.0,6.221,47.2,38.1,55.5,175.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2449,0,,5,2024-02-29 18,2024-03-01 06,55.75,163.25,978.0,25.7,810.0,4.186,37.0,43.7,63.3,473.0,nan,nan,nan,nan,nan,nan,nan,3,2023
2450,0,,7,2024-02-29 18,2024-02-29 18,53.0,221.25,983.7,20.4,1100.0,3.313,32.7,32.9,43.3,497.0,nan,nan,nan,nan,nan,nan,nan,2,2023
2451,0,,5,2024-03-01 00,2024-03-01 00,57.75,212.5,984.2,29.4,500.0,6.07,44.1,40.5,60.5,464.0,nan,nan,nan,nan,nan,nan,nan,3,2023
2452,1,2024-03-01 06,11,2024-03-01 06,2024-03-02 06,45.5,161.75,978.6,23.9,260.0,8.869,49.7,43.3,69.1,86.0,31.5,310.0,9.795,58.5,979.7,38.25,-1.1000000000000227,3,2023
2453,0,,3,2024-03-02 00,2024-03-02 12,58.0,164.0,986.8,13.9,650.0,2.401,22.0,37.5,53.7,483.0,nan,nan,nan,nan,nan,nan,nan,3,2023
2454,0,,3,2024-03-02 06,2024-03-02 12,48.25,235.0,988.9,17.2,960.0,2.729,28.5,26.5,42.4,495.0,nan,nan,nan,nan,nan,nan,nan,3,2023
2455,0,,3,2024-03-02 06,2024-03-02 18,47.75,148.0,989.4,14.3,430.0,3.327,28.9,36.4,53.8,362.0,nan,nan,nan,nan,nan,nan,nan,3,2023
2457,0,,6,2024-03-02 18,2024-03-03 06,47.75,202.25,997.9,17.0,330.0,4.971,36.1,37.6,49.9,126.0,nan,nan,nan,nan,nan,nan,nan,3,2023
2458,0,,5,2024-03-03 00,2024-03-03 12,55.5,163.5,983.3,15.1,980.0,2.447,24.1,32.0,42.0,483.0,nan,nan,nan,nan,nan,nan,nan,3,2023
2459,0,,5,2024-03-03 00,2024-03-03 00,47.25,232.5,994.2,14.8,1110.0,2.363,25.9,26.5,32.7,202.0,nan,nan,nan,nan,nan,nan,nan,3,2023
2460,0,,12,2024-03-03 12,2024-03-05 06,48.0,165.25,981.7,25.5,490.0,5.352,42.5,47.3,68.4,293.0,15.3,240.0,6.084,38.3,994.8,43.25,-13.099999999999909,3,2023
2461,0,,15,2024-03-03 18,2024-03-06 12,57.75,216.0,984.2,28.1,430.0,6.501,44.5,40.7,58.3,182.0,21.4,310.0,6.66,42.2,992.8,52.75,-8.599999999999909,3,2023
2462,0,,3,2024-03-04 00,2024-03-04 06,44.75,216.75,1008.3,9.0,480.0,1.897,19.5,22.8,31.6,499.0,nan,nan,nan,nan,nan,nan,nan,3,2023
