track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu,depth_pw
2222,2023-12-30 18,37.5,189.75,18.0,1,1,25.5,400.0,6.24,48.2,61.4,984.3,1020.2662163824205,35.99998103085795,1007.5997608978059,23.333525546243436,142.95849609375,-43.71468358158723,5619.7939453125,1991.4208913877471,296.7567373137718,-366.86962890625,3.9578700065612793,15.430291748046898,-64.59164428710938,-422.6039123535156,21.08
2218,2023-12-30 18,55.0,174.5,nan,0,0,29.4,730.0,4.937,41.7,54.4,967.5,1021.1912840522862,53.736816278848664,975.0050530329187,7.550585259481181,-6.8583984375,-54.06512502853306,5215.65771484375,1047.6832640011987,206.75048089019705,-370.74755859375,1.895530104637146,3.8972106933593977,214.7804718017578,26.84964370727539,19.67
2229,2024-01-01 06,42.75,171.0,24.0,1,1,27.2,390.0,6.955,49.5,66.3,974.4,1019.7850848380251,45.420338744275114,994.4818626094583,20.11711651570829,174.4111328125,-56.44202744324899,5556.701171875,1234.0785869102199,291.75932023863146,-322.90673828125,7.633512496948242,10.661676025390648,-51.03509521484375,-467.5005187988281,24.29
2231,2024-01-01 06,55.5,172.0,nan,0,0,17.2,690.0,2.955,27.0,45.2,982.5,1019.2149688739383,36.693545534094596,977.4056708450418,-5.1157524948019955,-37.5908203125,-42.26929839765644,5180.3740234375,1428.538944007984,225.92602884548646,-322.90673828125,3.8270456790924072,3.3709045410156477,160.9550323486328,-211.87196350097656,14.35
2239,2024-01-04 06,37.75,149.0,12.0,1,1,19.1,430.0,4.42,38.8,60.7,994.1,1022.948974341966,28.83105442009105,1002.3179675541846,8.200047632309634,39.07373046875,49.639413399610916,5508.3662109375,280.62782099124155,240.10660145619562,-221.63818359375,20.622989654541016,13.208276367187523,-163.15200805664062,-518.4307861328125,20.72
2253,2024-01-08 00,41.0,211.5,30.0,0,1,5.3,200.0,2.688,21.2,35.9,1012.2,1024.289596989324,12.105392887761582,1014.8218456653957,2.637641563833199,175.52587890625,116.232673916646,5563.974609375,1993.464403254652,312.95630186693563,-167.8310546875,2.4142961502075195,11.658013916015648,-317.5544128417969,-336.2046813964844,10.64
2251,2024-01-08 00,36.5,153.25,24.0,1,1,13.1,560.0,2.556,28.2,55.8,996.0,1026.7435561661428,30.750514173955253,996.7550642916196,0.7620222994321466,-27.8310546875,41.109632697716584,5428.890625,782.0609389815502,336.59481916476426,-336.66748046875,9.481877326965332,18.751580810546898,-462.4678039550781,-618.9714965820312,12.54
2248,2024-01-08 00,57.0,155.5,nan,0,0,9.5,270.0,3.278,23.9,38.4,994.2,1025.1657159092933,30.96143124132459,960.0400879375968,-34.16419673037194,-143.078125,-63.07137962810771,5004.78271484375,1608.6623075100765,192.6089790236993,-336.66748046875,9.080859184265137,0.26705322265627274,-20.361528396606445,-36.116519927978516,14.24
2260,2024-01-09 12,29.25,197.75,nan,0,0,20.6,680.0,3.464,41.0,54.3,994.2,1019.3254920918587,25.131888576233678,1005.9321653667075,11.738561851082522,6.77392578125,27.12691833511932,5590.77294921875,223.73402972031653,186.2241922208125,-201.8349609375,2.783241033554077,21.092675781250023,100.24353790283203,-318.41888427734375,14.05
2269,2024-01-12 06,42.0,181.75,0.0,1,1,30.3,400.0,7.551,53.0,70.8,971.0,1011.2334987594706,40.2563869430644,996.3959023540264,25.41879053762011,243.12548828125,28.197259815067007,5616.02978515625,744.3700093844719,317.1100344488129,-273.005859375,6.447056293487549,11.438775634765648,39.9583625793457,-393.5635986328125,29.75
2280,2024-01-14 06,40.25,202.0,12.0,1,1,18.4,550.0,3.503,34.2,47.7,992.5,1023.8389863500091,31.291012717196622,999.9410387471057,7.393065114293222,83.61376953125,160.22462087559242,5472.56982421875,500.4058060100382,250.3365728120431,-232.01953125,1.979529619216919,11.752587890625023,21.650379180908203,-351.6932373046875,16.88
2292,2024-01-16 00,50.0,157.5,nan,0,0,25.7,590.0,4.753,40.1,55.5,980.6,1030.3905292262411,49.75503117936614,998.1910924535043,17.555594406629325,-89.89599609375,90.88379685059842,5154.66015625,456.33815705928487,203.19634663801858,-418.18798828125,3.457451343536377,1.4603210449218977,-98.7743911743164,-138.68466186523438,20.77
2300,2024-01-17 18,39.5,214.75,nan,0,0,13.0,680.0,2.262,25.6,57.1,991.0,1005.8266574456242,14.843686254217914,999.5327491042507,8.549777912844434,119.06787109375,90.60720457719361,5555.11279296875,1226.8325998834964,251.1023395575828,-304.244140625,2.5450100898742676,13.698297119140648,-262.43109130859375,-336.7460021972656,12.16
2315,2024-01-22 12,49.75,195.75,nan,0,0,27.0,480.0,5.82,44.4,55.1,965.1,1017.2211280950505,52.13287125911302,983.3546173736916,18.266360537754053,-2.0244140625,102.61573410964697,5294.755859375,202.17112157392546,195.47795701576024,-391.39697265625,2.666738748550415,4.906152343750023,118.7835693359375,133.71095275878906,23.88
2324,2024-01-26 00,42.0,151.25,nan,0,0,20.8,750.0,3.487,35.9,48.5,984.1,1030.7736478174597,46.72127965339723,985.7916374924208,1.7392693283583185,-164.07373046875,-62.45171802559565,5221.1396484375,200.25761453285205,236.06668851838413,-410.88427734375,9.024313926696777,6.797662353515648,-70.8746337890625,-80.77469635009766,16.71
2340,2024-01-30 06,40.5,212.0,18.0,1,1,35.3,390.0,8.898,59.1,62.8,965.0,1010.6066024908853,45.62045747135403,994.7513688456804,29.765223826149168,147.05615234375,142.98239941154563,5538.6572265625,1960.2423115580636,342.03259933213076,-362.5791015625,2.4782650470733643,12.134667968750023,32.016239166259766,-444.4656982421875,30.01
2343,2024-02-01 00,47.75,182.0,48.0,0,1,19.2,510.0,3.964,34.4,47.1,986.1,1019.3192014001226,33.20726292356005,997.1283975338481,11.016459057285601,33.86376953125,-48.474560602136556,5350.1123046875,1109.2957730848368,284.148457580353,-377.7958984375,4.332704067230225,5.088250732421898,166.59034729003906,-111.15609741210938,16.59
2348,2024-02-01 00,46.5,145.75,24.0,1,1,19.6,410.0,4.836,38.0,52.5,994.9,1045.7881784414963,50.93026828524626,989.1334725207216,-5.724437635528375,-223.50048828125,-189.95228484037705,5103.853515625,227.73871418987804,248.38644357571548,-443.3662109375,9.68931770324707,0.46175537109377274,-67.2365951538086,-309.04498291015625,21.01
2343,2024-02-02 12,56.75,172.0,12.0,1,1,31.3,530.0,6.263,46.0,78.9,967.3,1027.4124743149266,60.15136591648911,984.4203929822452,17.159284583807676,36.2734375,41.245579866890964,5247.02783203125,1253.927725544133,183.4862344035769,-556.91650390625,6.171389579772949,1.6837402343750227,175.65444946289062,-57.6124382019043,34.87
2365,2024-02-04 18,37.25,233.75,nan,0,0,32.2,560.0,6.052,52.6,66.9,983.7,1034.355719492031,50.640570566249835,1012.1666230907315,28.45147416495024,98.568359375,24.38647798406562,5525.58837890625,223.5169436717993,185.68224168979225,-208.291015625,3.1343209743499756,14.301995849609398,-16.98770523071289,-372.25762939453125,21.14
2370,2024-02-07 18,43.5,235.0,nan,0,0,9.0,470.0,2.019,20.7,43.0,1004.1,1034.1982696117734,30.135159260210912,993.2394141587475,-10.823696192814964,-34.6328125,90.11094143322937,5345.08642578125,473.03856087403415,182.44327617208853,-157.58154296875,3.748209238052368,11.347711181640648,-102.302734375,-118.92433166503906,12.68
2390,2024-02-12 00,41.75,161.75,nan,0,0,27.1,330.0,7.901,51.2,56.6,986.0,1026.4961478078305,40.53038853048679,998.768084271087,12.802324993743241,-32.4716796875,-135.8226417643705,5364.2255859375,1071.6373602881602,289.2133777694714,-297.57958984375,8.602806091308594,8.375299072265648,128.77618408203125,-595.211181640625,22.69
2402,2024-02-14 12,37.75,190.5,0.0,1,1,33.6,570.0,6.336,54.4,77.2,966.8,1025.1314544098786,58.30027765206614,974.1589163907563,7.327739632943803,-69.3486328125,77.32815989944716,5395.92822265625,205.7071368012487,198.7198216747195,-415.59423828125,2.8706023693084717,13.257165527343773,47.53389358520508,-315.7425537109375,29.07
2397,2024-02-14 12,52.5,154.75,nan,0,0,10.3,550.0,2.012,19.4,35.8,1000.6,1030.3207653125305,29.75466423831176,999.8031718380506,-0.7629292361681337,-126.78125,-147.65077868792002,5089.95703125,1104.6572132681706,306.7476877439206,-303.70361328125,3.807591199874878,0.04613647460939774,-193.9119873046875,-239.51788330078125,11.33
2409,2024-02-16 12,46.25,160.25,0.0,1,1,43.4,490.0,9.072,62.4,72.3,969.2,1025.772150268114,56.567926635301546,996.6908057022109,27.486582069398423,74.6396484375,9.354815130816801,5376.10791015625,1683.062529970929,325.33563573576856,-322.5927734375,7.809487342834473,2.5442749023437727,-154.7570343017578,-416.9757385253906,37.99
2418,2024-02-19 06,39.5,186.0,nan,0,0,16.7,350.0,4.625,37.1,70.0,996.4,1028.1217911738645,31.707728673864494,1011.0919366090642,14.677874109064192,123.84228515625,18.645179867155925,5559.2470703125,1621.6219208016985,341.7011429564531,-278.0390625,4.640806198120117,11.518182373046898,-292.0711364746094,-440.92364501953125,19.84
2433,2024-02-23 12,29.5,187.5,nan,0,0,15.8,510.0,3.199,35.5,46.4,1003.9,1025.2760250177726,21.383446892772554,1013.3804253974954,9.4878472724954,36.396484375,8.607159306811266,5631.0791015625,200.61679339922648,193.9646651174345,-99.6640625,3.450274705886841,18.661279296875023,78.75716400146484,-96.13452911376953,12.86
2444,2024-02-26 00,32.5,144.75,24.0,1,1,23.4,490.0,4.914,45.7,57.0,993.7,1032.9639010181386,39.307956193919836,1008.9164414175815,15.260496593362745,56.8125,6.2479008767343425,5596.29736328125,1064.7266919044303,322.7008315632561,-217.23486328125,9.256950378417969,17.503076171875023,141.12130737304688,-522.1744995117188,18.88
2443,2024-02-26 00,31.25,186.5,nan,0,0,6.4,740.0,1.037,15.5,31.3,1015.2,1028.7007500033912,13.51373828464125,1018.5557615137718,3.368749795021813,63.54443359375,17.70696111393846,5623.82763671875,1997.4746783214077,328.5896184990376,-93.45068359375,3.5236356258392334,17.325189208984398,50.143131256103516,-82.0833969116211,4.78
2452,2024-03-01 06,38.25,145.0,0.0,1,1,31.5,310.0,9.795,58.5,69.1,979.7,1029.6773011949338,49.97472551134001,993.567556159426,13.864980475832226,150.58740234375,-28.94907587885626,5569.20703125,1182.1502177020673,298.6226453542446,-470.146484375,16.96772003173828,18.157891845703148,72.50901794433594,-509.17791748046875,28.16
2460,2024-03-05 00,46.75,163.5,nan,0,0,25.7,430.0,6.028,45.0,62.9,982.6,1024.2143127681652,41.6482727291027,1004.3063350921947,21.740295053132172,-90.279296875,33.54268718510818,5202.65869140625,660.4419548594806,241.84712308453436,-382.6669921875,8.281615257263184,3.2014099121093977,-115.68551635742188,-36.46957015991211,22.91
2463,2024-03-05 00,42.0,224.5,nan,0,0,11.0,540.0,2.149,22.8,32.9,1007.4,1030.6845968342545,23.296962556910785,1010.2068300962644,2.8191958189206616,55.49560546875,-52.92969345194473,5425.54443359375,509.97862365170295,224.18077209628854,-125.96044921875,1.931391716003418,11.133996582031273,-238.13682556152344,-14.812483787536621,10.07
2467,2024-03-06 18,41.25,155.0,36.0,0,1,27.9,460.0,6.119,48.3,58.0,984.3,1021.904879579047,37.61416912982827,1006.3345777884282,22.04386733920944,176.81689453125,-5.15627482321368,5578.76025390625,1208.6422824391723,285.6430357844472,-292.0810546875,12.624430656433105,8.211083984375023,21.57535743713379,-455.77569580078125,26.13
2467,2024-03-08 06,51.75,168.75,0.0,1,1,54.4,500.0,11.247,70.5,72.8,950.2,1015.9245916339835,65.68441829413973,984.9925025762949,34.752329236451146,99.49658203125,156.15932205892827,5349.8515625,201.57853955013633,194.85967728697972,-374.4375,2.5457630157470703,2.2949157714843977,244.96372985839844,8.316980361938477,44.06
2473,2024-03-08 06,35.25,145.0,6.0,1,1,26.2,360.0,7.097,51.4,56.0,984.0,1023.6519205936288,39.62646893347255,1001.863387828394,17.837936168237775,58.78125,24.04901651565666,5560.33544921875,1408.0593238698968,301.0114085740478,-368.4990234375,14.392353057861328,17.083184814453148,13.612865447998047,-628.2344970703125,23.28
2472,2024-03-08 06,54.25,217.5,nan,0,0,31.7,660.0,5.556,45.0,56.8,973.5,1024.5916102571548,51.07372695637355,998.6908897452361,25.173006444454813,90.4833984375,79.06269489361857,5323.193359375,200.8477705385033,194.05741877697972,-206.15478515625,4.413329601287842,4.999047851562523,16.36381721496582,26.984966278076172,21.61
2477,2024-03-10 06,39.25,157.25,30.0,0,1,14.7,440.0,3.316,31.3,52.6,999.1,1028.7357545484863,29.630346833642534,990.479906010326,-8.625501704517774,-126.57080078125,64.81655334839503,5320.82666015625,399.25631694900176,240.5353377046211,-301.34716796875,10.458468437194824,11.032830810546898,-242.73336791992188,-532.10986328125,15.41
2482,2024-03-12 06,56.75,216.75,nan,0,0,20.6,810.0,3.39,30.8,46.6,979.3,1015.5502342994857,36.20575187761074,982.7695419043318,3.425059482456845,87.595703125,105.74683812550745,5301.8896484375,592.6006994078434,272.6774960817607,-263.26513671875,9.319594383239746,4.424951171875023,12.720588684082031,-114.51374816894531,17.29
2494,2024-03-16 00,40.25,153.75,18.0,1,1,19.2,370.0,5.068,39.9,60.3,993.1,1026.6689570347608,33.5221674839795,994.0064899167925,0.859700366011225,-119.93310546875,-148.58369735228194,5312.67919921875,209.32692785634475,246.40723295324932,-327.03369140625,9.352749824523926,9.471185302734398,-110.59455871582031,-302.50335693359375,18.91
2504,2024-03-20 06,50.25,178.75,nan,0,0,13.3,420.0,3.258,27.7,37.6,985.5,1009.8182858336631,24.32695282585064,1001.6289383072135,16.137605299401002,-26.5419921875,79.87311991472527,5285.49951171875,1424.2992609610922,239.35854660579184,-411.4912109375,3.3296589851379395,3.4386230468750227,-292.2712097167969,-102.8207015991211,14.36
2525,2024-03-27 12,39.0,164.75,nan,0,0,22.1,520.0,4.454,40.7,57.4,986.9,1025.8708408758273,38.93889507504605,995.200666507551,8.268720706769727,75.2998046875,100.92247660438443,5560.70458984375,1012.6748508563514,274.69536874619325,-292.7421875,7.654417991638184,14.007073974609398,-357.1678161621094,-452.99456787109375,18.7
2535,2024-03-31 00,57.25,204.0,0.0,1,1,34.5,530.0,6.913,49.4,70.6,970.3,1022.3281917721217,52.01953698696548,1001.3918143228591,31.08315953770284,29.46435546875,144.0793552966337,5330.462890625,977.0590226053998,247.49466938984796,-285.6904296875,9.589205741882324,2.7941223144531477,-89.52165222167969,-278.4320983886719,32.8
2547,2024-04-04 06,38.75,151.0,42.0,0,1,24.1,410.0,5.795,45.7,61.0,991.0,1019.8304406805875,28.864132086837458,1014.7634829793016,23.797174385551557,173.8779296875,-32.736716392547855,5680.76513671875,1059.7899180876918,320.24371588782907,-229.88330078125,12.978606224060059,11.223321533203148,0.27523577213287354,-249.52789306640625,20.82
2547,2024-04-05 18,52.25,171.5,6.0,1,1,45.3,450.0,10.169,63.5,65.2,966.2,1024.082408167158,57.928599573408064,1002.6982879631066,36.54447936935662,-18.916015625,-6.0883538400696455,5357.3212890625,206.12664831774774,215.53645534102395,-329.15771484375,2.1384708881378174,2.3920227050781477,-179.2169647216797,-129.2935333251953,38.96
2563,2024-04-13 18,38.25,234.5,nan,0,0,12.3,500.0,2.511,26.5,46.5,1006.7,1031.2027658767022,24.460273200920938,1004.5552825430086,-2.187210132772634,-213.0654296875,45.81169689849384,5353.7060546875,223.48800893707508,185.60645577734317,-284.91064453125,5.181596755981445,12.169244384765648,-108.77735137939453,-184.07830810546875,12.28
2575,2024-04-18 18,33.75,144.0,12.0,1,1,24.5,430.0,5.701,47.9,64.6,984.9,1014.1976915847199,29.279478694094905,1004.5315657996116,19.6133529089866,54.23291015625,-7.7773624834548505,5671.06640625,246.66071567084154,250.1602048135167,-246.1220703125,8.305451393127441,18.533624267578148,-83.62591552734375,-325.16558837890625,20.23
2565,2024-04-18 18,45.25,156.0,nan,0,0,10.1,630.0,1.793,19.4,29.2,1003.3,1016.6139794020195,13.325100007488231,1011.0647670155649,7.775887621033689,-15.34033203125,71.35130009495116,5431.4833984375,1843.5681494331736,219.8052403252262,-246.1220703125,8.194671630859375,3.2016845703125227,-104.7028579711914,-198.7386474609375,9.24
2582,2024-04-21 12,44.75,203.0,nan,0,0,14.1,510.0,2.851,27.4,37.4,1002.4,1019.6094231954061,17.216051613374816,1014.9933233741228,12.599951792091588,-25.2470703125,-61.63413242684476,5442.54443359375,1998.5067288504322,304.54337496532327,-248.13916015625,2.092975378036499,8.451867675781273,-150.39976501464844,-263.43896484375,11.44
2592,2024-04-25 12,40.25,185.75,nan,0,0,6.9,310.0,2.144,20.5,35.6,1012.2,1029.667299979912,17.48065447209956,1014.5327721911158,2.3461266833032823,-112.275390625,24.259861954105574,5447.01513671875,1817.9324778551913,352.64028527928446,-327.0048828125,4.226766586303711,12.766076660156273,-345.9170227050781,-414.73504638671875,9.48
2588,2024-04-25 12,56.75,183.0,nan,0,0,20.2,570.0,3.779,31.7,38.5,988.9,1023.9305012730936,35.00166826528107,1003.0305106120404,14.101677604227916,-139.00732421875,-19.649447084190594,5187.47509765625,200.13339316464155,193.2236179634656,-300.5966796875,5.949455738067627,2.9730468750000227,-17.36344337463379,-17.85613441467285,15.54
2601,2024-04-28 18,40.25,161.75,nan,0,0,18.5,390.0,4.68,38.4,49.9,993.0,1017.6244485369757,24.667905568225706,1013.029421520763,20.07287855201298,108.56396484375,-6.090331564124805,5662.8671875,1484.334020481246,314.49898950597674,-303.81884765625,7.18174409866333,10.938806152343773,61.69118881225586,-260.5127258300781,16.81
2605,2024-04-28 18,50.5,189.0,nan,0,0,9.2,410.0,2.174,20.0,28.4,1008.1,1016.4463073878295,8.359332290173256,1001.356089488206,-6.730885609450297,-28.35009765625,-107.43646728755536,5389.1220703125,1998.1797022691383,273.9102926665862,-201.76025390625,2.4607691764831543,4.244683837890648,-103.10142517089844,-223.65072631835938,9.06
2614,2024-10-02 06,45.0,152.25,nan,0,0,20.3,300.0,6.494,42.7,66.3,993.2,1018.8066381328683,25.62939203911833,1014.7983473772492,21.62110128349923,210.271484375,68.08033194840445,5803.0234375,1157.5545712993562,293.234565282401,-263.58544921875,12.22099781036377,14.782678222656273,-237.253662109375,-144.62413024902344,23.69
2624,2024-10-08 12,54.25,219.75,nan,0,0,15.5,610.0,2.842,25.9,36.7,992.2,1027.3427327322554,35.13210040803665,1000.5992688280617,8.388636503842918,-74.1923828125,114.35402349093627,5354.75830078125,203.78835789118892,254.07834409874593,-213.7470703125,6.166151523590088,10.372003173828148,-65.19297790527344,-191.00469970703125,13.71
2632,2024-10-10 12,38.0,152.0,24.0,1,1,22.9,480.0,4.824,42.6,51.5,993.0,1018.3913859371957,25.3576334957894,1011.2709274722044,18.2371750307982,117.3974609375,46.86295749766818,5784.0,1996.515578814883,295.0215349109737,-153.6435546875,7.320239067077637,24.791680908203148,97.63194274902344,-213.67657470703125,21.2
2628,2024-10-10 12,56.25,182.75,nan,0,0,23.9,690.0,4.006,34.6,51.4,989.0,1032.4591718593401,43.44305857809013,1001.4902733082798,12.474160027029825,-92.11474609375,-79.37601799436203,5287.78125,204.87218288654074,236.79412330083318,-276.66943359375,2.590078353881836,6.719171142578148,34.85755157470703,-459.50225830078125,15.73
2635,2024-10-14 06,38.0,198.0,nan,0,0,8.8,230.0,3.737,28.3,40.1,1008.7,1019.9898551773156,11.298632032784326,1012.6371347950414,3.9459116505101974,46.7666015625,-27.236116071412035,5702.2548828125,1973.8008980640614,359.36411497673583,-221.48095703125,3.4707157611846924,20.949792480468773,-324.97265625,-368.7036437988281,11.21
2654,2024-10-19 06,40.75,177.25,nan,0,0,10.3,370.0,2.671,25.1,47.8,1014.5,1028.5398454381527,14.043690652996474,1017.5907591693366,3.094604384180343,-24.9560546875,-97.13154260976478,5548.0888671875,278.8136496601767,184.33225260957786,-97.2958984375,7.692245006561279,20.580072021484398,-36.163238525390625,-177.53707885742188,11.43
2679,2024-10-26 00,53.25,150.25,nan,0,0,21.2,430.0,4.945,37.4,56.2,993.3,1033.624784515044,40.361967132231484,998.7867722996525,5.523954916840012,-120.109375,50.16587148043463,5266.40380859375,201.13842984126444,194.38217801814253,-315.0634765625,7.599686622619629,5.954888916015648,-36.24812316894531,-293.791015625,22.5
2688,2024-10-29 00,54.5,204.75,nan,0,0,16.7,630.0,2.987,27.1,41.4,994.7,1028.5633778371312,33.875328520724906,1007.5619401131057,12.87389079669947,170.169921875,44.9693089716218,5527.4599609375,1138.3482165855382,320.4071495532302,-163.365234375,9.795726776123047,7.989801025390648,-259.7919006347656,-447.7330627441406,14.44
2690,2024-10-31 06,39.75,166.25,6.0,1,1,28.2,430.0,6.529,50.0,69.8,983.8,1023.7728106634191,40.000593866544136,1002.1233853718454,18.351168574970416,139.18603515625,85.87833724336875,5702.228515625,1534.224574686379,338.23780262190553,-317.80224609375,7.6027374267578125,20.641076660156273,-109.4542236328125,-562.0221557617188,25.1
2686,2024-10-31 06,57.75,177.5,nan,0,0,30.6,690.0,5.249,42.5,47.6,970.3,1024.9586750118199,54.70562325400738,989.8797529740568,19.626701216244328,-12.2841796875,82.89229815245412,5293.150390625,1263.9089382874763,242.50036807158324,-317.80224609375,5.30421257019043,5.442956542968773,35.30218505859375,-29.452247619628906,20.36
2695,2024-11-03 12,40.0,171.0,18.0,1,1,21.5,370.0,5.661,43.1,71.4,986.6,1021.0769145785662,34.447825223097425,1000.3583067654912,13.729217410022443,137.98828125,-12.008152794098248,5690.30419921875,1217.8263132894342,347.93295751467616,-270.56787109375,8.189213752746582,19.402856445312523,-14.288690567016602,-480.6177978515625,20.13
2699,2024-11-05 18,33.75,147.5,nan,0,0,6.7,530.0,1.341,17.4,37.6,1009.3,1028.0933404865018,18.823565095876802,1011.038212700484,1.7684373098589958,89.365234375,65.59299644090974,5722.20068359375,1628.9043746526424,328.2206930046524,-263.58349609375,9.737067222595215,25.563165283203148,-401.376708984375,-335.335693359375,6.8
2705,2024-11-08 00,57.0,208.0,nan,0,0,29.1,680.0,5.024,41.1,47.1,969.1,1008.893745175697,39.78766607413445,990.8433428237502,21.737263722187663,54.7607421875,138.43504807445515,5337.435546875,200.06307500743537,193.13855374312266,-268.6376953125,8.236346244812012,6.781884765625023,91.20005798339844,0.07760397344827652,19.55
2724,2024-11-11 12,33.75,146.5,42.0,0,1,16.8,310.0,5.177,40.2,56.1,999.9,1020.6961190445596,20.751661036747123,1015.3506617610899,15.406203753277396,131.4775390625,-65.77863297837538,5757.09033203125,1973.8156393976824,359.32904898692595,-257.541015625,10.472831726074219,24.652764892578148,45.63844299316406,-307.99462890625,14.68
2724,2024-11-13 00,39.25,167.75,6.0,1,1,30.7,300.0,9.788,57.5,74.4,981.9,1020.6542808883071,38.798629032838335,1015.098810627602,33.243158772133256,198.81396484375,30.35822891460228,5722.333984375,1529.5363695525025,296.962784688633,-326.767578125,10.191447257995605,18.437249755859398,94.66124725341797,-337.0401611328125,28.52
2751,2024-11-18 18,42.75,202.5,24.0,1,1,10.6,270.0,3.831,29.3,41.2,1013.8,1036.5292313376262,22.690547255594993,1008.9498651651243,-4.888818916906985,146.42724609375,-64.37521560056057,5610.0966796875,1840.3914343573247,257.5003483002582,-152.67919921875,3.1236250400543213,12.306298828125023,-340.08868408203125,-306.9981384277344,13.39
2759,2024-11-21 06,34.5,148.0,24.0,1,1,17.8,440.0,4.029,37.8,50.3,998.0,1020.6358724731251,22.61219083250012,1013.014186428441,14.990504787816008,116.76513671875,-30.61439781781975,5696.5146484375,1999.5238846000502,308.38220747760994,-193.56396484375,11.344837188720703,23.628015136718773,13.930288314819336,-434.7261962890625,15.31
2760,2024-11-21 06,38.5,182.5,nan,0,0,12.1,670.0,2.201,25.3,41.3,1001.1,1025.192207300372,24.087593042559547,1012.1108230631739,11.006208805361439,141.07275390625,59.9379597625874,5646.63818359375,953.8732933680108,304.63249494970796,-100.08349609375,4.5706787109375,19.280480957031273,-264.3725280761719,-357.5945129394531,10.32
2763,2024-11-22 18,47.75,148.5,nan,0,0,17.1,370.0,4.557,35.1,47.4,1001.0,1035.1112939123686,34.15060055299364,989.6132159400813,-11.347477419293682,-69.01220703125,-45.12776447402398,5316.50244140625,899.3798155190566,211.90481813428408,-241.13623046875,7.033688068389893,5.600091552734398,157.8486785888672,-288.4732360839844,21.12
2772,2024-11-26 00,31.5,216.25,nan,0,0,8.9,600.0,1.596,21.3,41.8,1006.3,1016.0523159937229,9.790963454660414,1011.2646797936474,5.00332725458486,1.6689453125,36.112058969726604,5603.76904296875,519.9041800215223,254.3978913169617,-141.53125,2.1983959674835205,21.689508056640648,-120.39154052734375,-208.85450744628906,9.21
2787,2024-11-29 18,54.25,233.0,nan,0,0,15.6,390.0,3.914,30.4,38.4,1011.7,1022.7880034704475,11.103066947010007,1019.6694744797788,7.984537956341342,-6.2138671875,-281.02276000136993,5301.48974609375,901.3358243155534,349.6530167612084,-115.8955078125,4.133771896362305,nan,-221.1963653564453,-407.0578308105469,24.16
2807,2024-12-04 12,43.75,216.75,nan,0,0,14.1,410.0,3.436,30.3,65.2,995.0,1005.5254635143544,10.493053846385692,1015.94242494688,20.91001527891126,194.6669921875,182.8827431508962,5567.05712890625,1996.790869510477,280.86240397089796,-310.41943359375,2.729985237121582,11.328027343750023,-259.9535827636719,-355.9039001464844,17.02
2811,2024-12-04 12,50.5,146.0,nan,0,0,6.9,160.0,4.384,25.9,37.4,1000.3,1024.8251809189646,24.508957774433384,998.5936356738662,-1.7225874706650757,-217.125,42.77569552651074,5051.9189453125,989.8881975035238,255.05256683996117,-466.28125,5.742931365966797,2.1794372558593977,-470.2879333496094,-270.4636535644531,8.59
2812,2024-12-06 06,36.5,174.0,24.0,1,1,15.7,510.0,3.154,32.3,48.3,991.9,1013.2063358067651,21.339148306765082,1004.6599758808453,12.792788380845309,162.765625,-23.09907828104735,5658.2314453125,1999.537130818369,304.4421849321896,-267.7158203125,6.7928786277771,19.360589599609398,-95.761474609375,-444.25726318359375,14.66
2823,2024-12-08 18,40.25,167.25,36.0,0,1,12.9,390.0,3.209,29.3,56.1,987.0,1010.6677601478398,23.676671280652272,980.6750426723747,-6.31604619481277,116.8603515625,-11.78385468935102,5536.21875,1167.0373389100232,286.23340952121737,-429.22265625,8.243998527526855,16.249261474609398,-513.3202514648438,-543.8124389648438,12.98
2823,2024-12-10 06,50.5,191.25,0.0,1,1,31.4,510.0,6.483,48.5,66.3,957.5,1000.287798040018,42.7827321220492,983.4026320543406,25.897566136371893,149.2822265625,167.7011405284652,5416.916015625,1386.202785214221,255.69764385713555,-412.2529296875,3.061067819595337,6.311120605468773,-19.925945281982422,-304.8496398925781,24.31
2837,2024-12-13 12,39.0,188.75,42.0,0,1,13.4,430.0,3.063,29.4,45.6,999.7,1017.1099807030716,17.408015371040392,1011.0645236162018,11.362558284170518,260.03271484375,65.9266898080459,5666.69091796875,1999.763872520477,311.95455969744995,-409.16748046875,3.3030409812927246,15.350122070312523,-342.4583740234375,-371.9836730957031,15.13
2833,2024-12-13 12,45.25,225.0,nan,0,0,27.0,420.0,6.459,47.4,56.6,982.5,1023.6381427944987,41.09621164215491,1001.1561565694758,18.614225417132047,185.80078125,68.13734837780916,5479.81201171875,1152.1712147712215,255.76724410917387,-142.6416015625,1.8788825273513794,10.788903808593773,31.30467414855957,-484.7157897949219,23.07
2837,2024-12-15 00,47.5,206.5,6.0,1,1,30.2,360.0,8.302,52.8,69.5,975.0,1021.7032722955682,46.75136799869324,994.0512427830561,19.099338486181068,165.44873046875,-2.1829984195265495,5461.33837890625,443.7664522646238,207.96029580870587,-215.49658203125,2.227389097213745,7.856256103515648,235.466796875,-143.43673706054688,29.08
