when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2024-03-25 00,36.0,158.0,1015.8,1021.8,6.0,5.7,240.0,0.36,2.374,21.4,37.7,26.8,35.2,34.75,159.75,211.0
2024-03-25 06,55.5,201.0,986.0,1001.2,15.2,20.2,820.0,0.32,2.465,23.7,27.9,30.6,40.5,53.0,201.5,280.0
2024-03-25 06,50.25,148.25,994.9,1014.9,20.0,20.8,510.0,1.36,4.08,34.4,49.5,30.4,42.7,51.0,144.25,294.0
2024-03-25 06,49.0,183.5,996.1,1010.2,14.1,15.3,600.0,0.81,2.546,24.7,31.5,31.4,42.1,44.75,181.5,496.0
2024-03-25 06,36.5,159.75,1013.0,1019.5,6.5,6.3,290.0,0.31,2.162,21.1,33.9,25.4,33.5,34.0,161.0,300.0
2024-03-25 12,50.75,148.75,995.9,1015.5,19.7,19.6,450.0,1.27,4.362,35.0,52.6,28.3,38.8,50.5,144.25,319.0
2024-03-25 12,49.0,189.5,996.3,1008.9,12.6,14.2,630.0,0.82,2.251,22.5,27.8,34.5,46.0,44.75,187.5,496.0
2024-03-25 12,48.25,156.75,1002.5,1014.5,12.0,12.8,560.0,0.94,2.281,22.5,28.5,26.7,33.7,48.5,158.0,96.0
2024-03-25 12,34.25,148.25,1011.1,1018.4,7.3,6.9,340.0,0.45,2.037,21.6,33.8,29.9,39.2,33.5,147.5,108.0
2024-03-25 18,49.75,191.75,996.3,1008.6,12.3,13.8,630.0,0.68,2.196,21.9,26.8,32.7,42.5,45.5,189.75,496.0
2024-03-25 18,49.5,156.75,997.6,1013.6,16.1,16.9,550.0,1.39,3.075,28.2,37.7,28.4,36.7,50.25,156.25,91.0
2024-03-25 18,35.25,153.75,1008.0,1016.5,8.5,8.4,350.0,0.53,2.391,24.2,38.7,30.7,44.6,34.0,152.25,195.0
2024-03-26 00,49.5,158.25,995.7,1013.3,17.6,18.2,530.0,1.37,3.44,30.6,42.2,29.8,38.6,51.25,158.0,195.0
2024-03-26 00,47.25,194.25,997.4,1012.1,14.7,15.0,500.0,1.11,3.005,27.7,38.2,33.2,43.8,46.0,195.0,150.0
2024-03-26 00,35.75,158.25,1008.3,1016.9,8.6,8.4,310.0,0.5,2.722,25.5,43.5,31.9,46.1,35.5,159.0,73.0
2024-03-26 06,49.5,157.5,992.6,1011.4,18.8,19.1,500.0,1.4,3.812,32.7,46.8,33.8,44.7,50.25,157.0,91.0
2024-03-26 06,48.0,197.5,997.3,1011.5,14.2,14.3,450.0,1.1,3.171,28.1,39.8,29.6,40.5,47.0,198.25,125.0
2024-03-26 06,44.0,212.5,1006.3,1015.9,9.6,9.4,420.0,0.37,2.239,21.9,30.1,24.6,32.1,43.25,213.5,116.0
2024-03-26 12,35.25,144.5,993.1,1015.5,22.4,22.7,480.0,1.25,4.719,43.0,76.3,41.9,56.3,35.5,142.5,183.0
2024-03-26 12,48.25,158.0,993.1,1010.3,17.2,17.0,450.0,1.29,3.772,32.0,47.2,34.1,47.0,51.75,158.75,393.0
2024-03-26 12,48.5,168.5,995.4,1007.7,12.2,12.9,520.0,1.27,2.487,23.8,31.0,32.6,42.7,48.5,169.25,55.0
2024-03-26 12,45.5,215.25,998.3,1013.5,15.2,15.2,450.0,0.92,3.387,30.2,44.3,28.0,38.0,41.25,216.0,476.0
2024-03-26 12,48.0,200.0,1000.2,1011.4,11.2,11.1,420.0,0.77,2.647,24.0,33.2,29.1,40.8,44.75,198.0,393.0
2024-03-26 18,46.75,217.25,989.2,1012.9,23.7,23.6,410.0,2.22,5.761,43.0,73.8,34.2,48.2,47.5,217.75,92.0
2024-03-26 18,35.75,149.5,990.7,1012.8,22.1,22.6,470.0,1.29,4.8,43.0,76.7,43.8,63.5,35.0,146.25,306.0
2024-03-26 18,49.75,169.0,992.2,1005.2,13.1,13.5,450.0,1.34,3.006,26.5,36.8,30.2,40.2,49.5,171.25,164.0
2024-03-26 18,46.5,160.25,995.2,1006.9,11.6,11.7,450.0,1.11,2.611,24.5,33.6,30.1,41.4,49.0,157.5,346.0
2024-03-26 18,44.0,178.5,995.9,1011.9,16.0,16.5,520.0,0.89,3.165,30.1,42.5,34.9,46.6,39.75,180.25,494.0
2024-03-27 00,47.25,218.75,982.7,1012.4,29.7,29.6,430.0,2.74,6.878,49.2,87.4,37.6,57.0,46.5,218.25,92.0
2024-03-27 00,36.0,154.0,990.7,1013.1,22.4,22.8,480.0,1.23,4.751,42.9,75.4,45.1,62.7,35.25,151.5,241.0
2024-03-27 00,50.5,168.0,990.9,1005.9,15.1,15.0,410.0,1.25,3.664,30.1,44.3,30.5,41.4,51.25,169.0,109.0
2024-03-27 00,45.5,182.25,995.1,1011.3,16.2,16.7,520.0,1.08,3.207,29.9,42.0,29.7,42.1,41.75,185.5,492.0
2024-03-27 06,47.5,221.75,979.4,1012.2,32.8,33.9,510.0,2.17,6.642,50.4,84.1,37.9,54.9,46.0,221.5,168.0
2024-03-27 06,37.25,159.25,988.1,1009.9,21.8,22.6,510.0,1.4,4.438,41.1,68.4,42.5,58.8,36.0,157.0,244.0
2024-03-27 06,50.25,167.0,991.1,1005.1,14.0,13.8,400.0,1.06,3.439,28.5,41.7,30.1,40.1,52.0,167.5,198.0
2024-03-27 06,46.5,185.5,993.4,1010.5,17.1,17.4,510.0,1.14,3.421,31.0,44.0,28.0,41.4,46.75,191.0,421.0
2024-03-27 12,48.0,223.25,979.0,1010.9,31.9,33.7,550.0,1.67,6.131,48.4,77.0,38.5,54.7,45.5,222.75,281.0
2024-03-27 12,39.0,164.75,986.9,1009.0,22.1,23.2,520.0,1.59,4.454,40.7,66.1,40.1,57.4,37.75,164.0,154.0
2024-03-27 12,49.75,166.5,993.8,1004.7,11.0,11.6,430.0,1.17,2.688,24.1,32.9,30.2,38.4,51.75,165.0,246.0
2024-03-27 12,47.75,188.0,994.4,1009.3,14.9,15.4,460.0,1.27,3.343,29.4,42.1,30.1,42.2,46.0,188.75,203.0
2024-03-27 18,47.75,224.75,981.2,1011.4,30.2,32.2,560.0,1.43,5.745,46.5,72.4,39.4,52.8,47.75,220.75,299.0
2024-03-27 18,41.75,170.25,984.3,1006.8,22.5,24.4,560.0,1.73,4.361,39.9,61.1,38.8,57.0,40.0,169.5,205.0
2024-03-27 18,51.25,173.0,996.1,1002.8,6.7,8.3,620.0,1.22,1.337,14.0,16.0,25.5,33.7,51.5,166.0,486.0
2024-03-27 18,48.5,190.5,997.2,1008.9,11.7,12.0,410.0,0.94,2.932,25.8,36.5,29.5,41.9,46.75,191.25,203.0
2024-03-28 00,45.0,174.75,981.9,1006.6,24.8,26.4,540.0,2.25,4.898,41.8,64.6,38.8,59.9,42.75,175.0,251.0
2024-03-28 00,47.75,226.25,984.6,1010.8,26.2,27.5,520.0,1.13,5.281,42.8,66.6,39.3,53.8,46.25,222.0,363.0
2024-03-28 00,49.25,193.0,1002.0,1009.3,7.3,7.4,400.0,0.51,1.861,17.7,22.9,25.0,34.7,46.75,192.5,280.0
2024-03-28 06,47.25,178.25,980.3,1006.3,26.0,27.6,540.0,2.25,5.108,42.4,64.9,35.0,49.4,45.75,180.0,214.0
2024-03-28 06,47.25,227.5,988.1,1011.8,23.7,24.8,520.0,0.88,4.769,39.9,60.6,37.0,51.7,45.25,224.0,349.0
2024-03-28 06,46.75,207.75,1005.6,1015.6,10.0,9.6,370.0,0.45,2.604,23.3,33.4,26.4,34.5,45.75,206.25,160.0
2024-03-28 12,49.5,182.0,981.2,1007.2,26.0,27.9,550.0,1.75,5.066,41.6,62.2,35.4,47.0,46.75,183.25,320.0
2024-03-28 12,46.75,230.0,990.0,1012.0,21.9,22.8,500.0,0.87,4.561,38.3,58.4,35.3,48.4,44.0,227.5,363.0
2024-03-28 12,45.25,213.0,1007.0,1016.1,9.0,8.8,370.0,0.4,2.376,22.0,31.2,29.0,38.3,44.75,209.25,300.0
2024-03-28 18,51.0,184.25,980.2,1006.6,26.5,28.4,540.0,2.05,5.256,42.1,63.1,34.5,47.2,49.5,185.0,175.0
2024-03-28 18,47.25,231.5,992.6,1012.4,19.8,20.7,510.0,1.06,4.055,35.1,51.5,31.8,42.0,44.0,229.75,386.0
2024-03-29 00,52.5,186.25,979.0,1007.3,28.3,30.1,520.0,2.37,5.795,44.4,68.2,35.9,50.1,51.5,187.25,131.0
2024-03-29 00,48.0,231.75,995.7,1012.7,17.0,18.1,550.0,1.11,3.291,30.2,41.3,28.4,38.0,45.5,234.0,327.0
2024-03-29 00,48.0,173.5,999.5,1010.8,11.3,11.5,420.0,1.03,2.741,24.7,34.4,29.6,41.9,49.0,172.5,133.0
2024-03-29 00,41.0,224.25,1003.7,1016.9,13.1,13.4,460.0,1.27,2.921,28.3,41.6,33.0,45.3,40.25,222.0,207.0
2024-03-29 00,35.25,181.0,1009.6,1017.4,7.8,7.7,410.0,0.66,1.882,21.1,30.4,32.6,46.4,34.75,181.0,56.0
2024-03-29 06,55.5,190.25,977.3,1008.4,31.1,33.8,570.0,1.69,5.928,45.3,67.1,38.2,52.4,52.5,190.25,334.0
2024-03-29 06,48.0,231.5,999.7,1015.0,15.2,16.3,550.0,1.1,2.961,27.8,37.2,25.9,34.2,47.25,226.75,366.0
2024-03-29 06,40.0,227.75,1000.1,1017.5,17.4,17.3,430.0,1.41,4.016,35.5,58.3,34.2,46.4,39.75,226.0,152.0
2024-03-29 06,46.5,175.5,1002.8,1012.8,10.0,9.8,380.0,0.53,2.568,23.3,33.0,28.7,40.2,46.5,172.5,230.0
2024-03-29 06,38.75,186.0,1007.5,1016.3,8.8,8.6,390.0,0.68,2.206,22.5,32.9,32.4,50.6,38.5,186.0,28.0
2024-03-29 12,57.5,192.5,979.7,1009.6,29.9,33.2,620.0,1.42,5.348,42.2,59.2,34.1,48.5,56.75,188.75,241.0
2024-03-29 12,39.75,230.25,995.0,1016.2,21.2,21.2,440.0,1.56,4.826,40.8,70.4,38.0,52.9,38.0,229.0,223.0
2024-03-29 12,47.0,230.75,1003.4,1015.7,12.3,13.5,570.0,1.15,2.369,23.6,30.2,27.0,37.2,44.0,226.0,498.0
2024-03-29 12,37.0,185.75,1004.3,1018.0,13.7,14.3,530.0,0.85,2.694,28.8,41.8,35.5,56.2,40.0,188.25,398.0
2024-03-29 12,46.0,177.5,1005.1,1014.1,9.1,9.3,440.0,0.6,2.117,20.7,27.5,25.9,35.4,44.25,174.0,336.0
2024-03-29 18,38.25,232.5,994.2,1016.1,22.0,22.7,490.0,1.22,4.637,41.5,69.9,37.9,54.4,37.5,231.0,156.0
2024-03-29 18,41.5,190.0,998.0,1015.7,17.7,18.1,450.0,1.54,4.022,35.5,56.6,38.8,60.4,39.25,189.5,254.0
2024-03-29 18,45.5,179.0,1005.5,1014.1,8.6,9.6,480.0,0.86,1.99,20.1,26.0,26.6,37.2,43.75,175.75,322.0
2024-03-30 00,38.25,233.75,993.1,1013.9,20.8,21.5,490.0,1.33,4.38,39.9,66.0,37.2,54.3,37.25,231.0,266.0
2024-03-30 00,43.0,192.0,997.2,1015.6,18.4,19.7,540.0,1.35,3.645,34.1,49.9,35.6,57.8,44.75,194.25,265.0
2024-03-30 00,44.75,181.25,1006.4,1014.9,8.5,9.9,560.0,1.0,1.769,18.9,23.4,26.5,35.5,43.75,179.5,178.0
2024-03-30 06,48.25,196.5,992.8,1012.2,19.4,20.2,520.0,0.97,3.894,33.9,48.7,35.3,44.7,44.5,195.75,421.0
2024-03-30 06,37.25,233.75,995.3,1015.0,19.7,20.6,510.0,1.11,4.032,38.4,62.2,36.5,52.2,38.0,232.0,175.0
2024-03-30 12,50.0,198.0,984.3,1010.2,25.9,26.4,450.0,1.86,5.871,43.8,71.5,39.3,52.8,48.25,199.5,223.0
2024-03-30 12,36.25,235.0,995.7,1013.6,17.9,19.1,560.0,1.08,3.417,35.2,53.9,34.4,46.9,36.0,232.0,271.0
2024-03-30 18,53.25,201.25,974.4,1007.3,32.9,33.2,410.0,2.72,8.109,52.5,94.4,49.9,63.9,52.0,201.0,140.0
2024-03-30 18,35.25,236.0,997.8,1014.4,16.5,18.0,560.0,1.17,3.206,34.0,51.8,34.2,47.1,34.5,231.5,419.0
2024-03-31 00,57.25,204.0,970.3,1004.8,34.5,36.6,530.0,2.37,6.913,49.4,76.7,50.5,70.6,55.5,205.0,204.0
2024-03-31 06,41.25,151.25,999.5,1010.1,10.6,10.2,230.0,1.38,4.424,31.0,62.6,36.2,44.1,41.0,151.25,28.0
2024-03-31 12,43.5,156.0,999.5,1013.1,13.6,14.3,500.0,1.68,2.86,27.7,38.8,33.1,45.3,42.5,156.25,113.0
2024-03-31 18,49.75,159.5,996.5,1011.8,15.3,16.7,580.0,0.76,2.885,27.0,35.3,30.6,41.7,50.25,163.75,309.0
2024-03-31 18,36.75,144.0,1004.3,1010.4,6.1,5.9,320.0,0.5,1.845,19.2,28.8,23.7,28.6,37.0,143.0,93.0
2024-04-01 00,52.0,159.25,988.3,1010.8,22.5,24.0,540.0,1.45,4.443,36.8,52.6,32.0,42.7,51.75,166.5,498.0
2024-04-01 00,53.25,144.75,996.4,1007.1,10.7,16.2,920.0,0.5,1.764,18.3,20.5,22.8,31.6,55.75,140.0,414.0
2024-04-01 00,33.0,146.25,1001.0,1013.9,12.9,13.2,520.0,0.92,2.532,28.8,43.4,38.6,65.0,32.0,145.75,121.0
2024-04-01 06,53.25,159.75,985.2,1009.5,24.3,25.8,560.0,1.26,4.601,37.7,53.6,31.4,43.1,51.25,160.75,233.0
2024-04-01 06,35.5,151.25,992.8,1011.0,18.2,19.4,550.0,1.01,3.522,36.2,56.6,42.1,62.8,35.0,151.0,60.0
2024-04-01 12,40.25,156.5,981.3,1010.8,29.5,30.2,500.0,1.21,6.043,49.5,87.3,43.7,67.4,39.25,160.5,360.0
2024-04-01 12,54.25,161.25,986.3,1008.9,22.6,24.2,590.0,0.78,4.099,34.6,47.1,32.2,44.2,52.25,161.75,225.0
2024-04-01 12,49.25,145.0,999.3,1004.9,5.5,5.8,540.0,0.19,1.078,11.6,13.3,14.3,22.2,51.25,141.75,321.0
2024-04-01 12,53.5,220.0,1003.4,1012.5,9.1,9.1,300.0,0.47,3.02,23.6,35.1,24.9,33.2,54.25,222.25,169.0
2024-04-01 18,44.0,160.0,967.7,1006.6,39.0,38.9,430.0,2.62,9.054,60.5,121.6,44.7,68.4,43.5,164.5,366.0
2024-04-01 18,55.75,162.75,988.2,1005.4,17.3,19.3,630.0,0.38,3.06,27.4,34.5,30.4,43.6,60.0,160.0,500.0
2024-04-01 18,55.25,222.25,999.2,1010.9,11.7,11.9,300.0,0.93,3.968,28.6,45.1,28.9,38.2,54.25,228.75,432.0
2024-04-02 00,46.5,162.75,955.1,1004.7,49.6,49.3,410.0,4.34,12.022,70.7,154.7,53.2,76.7,46.0,162.0,80.0
2024-04-02 00,57.0,224.0,997.6,1008.9,11.3,12.1,380.0,2.17,3.173,25.3,35.3,26.0,34.4,54.75,228.75,388.0
2024-04-02 06,50.25,166.0,952.2,1001.7,49.4,51.6,500.0,3.14,10.31,67.0,125.2,50.5,74.8,48.5,167.5,223.0
2024-04-02 12,53.0,168.0,951.0,1000.7,49.8,53.8,560.0,2.93,9.6,65.0,112.2,52.1,73.1,51.0,169.5,245.0
2024-04-02 12,57.75,232.0,998.8,1012.0,13.2,16.3,760.0,0.99,2.142,20.4,23.6,12.1,33.5,53.5,229.5,498.0
2024-04-02 18,55.5,170.0,952.9,1000.6,47.6,52.0,590.0,2.27,8.82,61.3,99.9,50.0,75.9,53.5,172.25,266.0
2024-04-03 00,57.5,171.0,958.4,1001.1,42.7,46.4,580.0,1.96,7.993,56.2,88.4,46.8,64.9,55.75,174.75,301.0
2024-04-03 06,55.75,226.25,1008.0,1018.9,10.8,14.2,790.0,1.3,1.799,17.9,20.3,26.3,33.9,52.5,221.25,486.0
2024-04-03 12,54.75,226.5,1013.2,1022.0,8.8,9.0,470.0,0.95,1.909,17.7,21.8,26.8,37.9,51.0,222.5,496.0
2024-04-03 18,48.0,230.5,1018.8,1024.6,5.8,6.1,480.0,0.18,1.28,13.5,16.1,31.6,47.7,47.25,224.0,494.0
2024-04-03 18,53.25,226.75,1019.0,1024.4,5.5,5.3,250.0,0.41,2.119,17.3,24.7,30.0,43.0,49.25,224.25,478.0
2024-04-04 00,37.25,147.75,994.5,1016.1,21.6,21.4,410.0,1.17,5.229,43.2,80.6,39.3,60.6,36.5,151.5,344.0
2024-04-04 00,44.75,232.0,1015.9,1023.1,7.1,8.0,630.0,0.39,1.273,14.5,16.9,33.1,50.8,43.0,227.0,445.0
2024-04-04 06,38.75,151.0,991.0,1015.1,24.1,23.8,410.0,1.41,5.795,45.7,86.4,37.8,61.0,36.75,154.5,380.0
2024-04-04 12,40.25,154.25,992.5,1016.5,24.0,24.0,440.0,1.22,5.458,44.3,78.8,36.8,55.4,38.5,155.25,213.0
2024-04-04 12,39.75,234.5,1006.8,1018.7,12.0,12.7,520.0,1.18,2.438,25.7,35.6,36.8,54.4,36.75,230.5,483.0
2024-04-04 18,42.5,158.25,991.5,1015.0,23.5,23.8,460.0,1.01,5.178,42.5,71.5,36.2,48.8,39.75,159.25,317.0
2024-04-04 18,38.75,235.0,1006.0,1017.9,11.8,12.1,470.0,1.04,2.583,26.6,38.5,35.2,49.7,38.0,233.75,137.0
2024-04-05 00,45.0,161.75,987.6,1014.7,27.1,27.6,460.0,1.59,6.0,46.3,79.2,35.9,49.8,44.5,166.5,379.0
2024-04-05 06,47.75,165.25,982.6,1013.2,30.6,31.1,470.0,1.91,6.617,49.0,83.4,36.0,48.9,46.5,163.0,220.0
2024-04-05 12,50.5,168.0,971.9,1012.6,40.7,40.7,420.0,2.83,9.686,60.6,117.2,40.5,57.9,48.5,168.25,223.0
2024-04-05 18,52.25,171.5,966.2,1011.5,45.3,45.8,450.0,2.68,10.169,63.5,120.0,48.0,65.2,51.0,171.25,140.0
2024-04-06 00,53.5,174.25,964.9,1010.4,45.6,47.2,500.0,2.24,9.432,61.9,109.5,50.8,70.2,51.5,174.25,222.0
2024-04-06 06,54.25,177.25,967.0,1009.7,42.7,45.0,540.0,1.87,8.333,57.8,95.8,49.3,69.5,51.5,176.5,310.0
2024-04-06 12,54.75,180.5,972.1,1010.0,38.0,40.5,570.0,1.53,7.104,52.1,81.2,46.4,66.4,51.5,180.75,362.0
2024-04-06 18,54.5,183.75,977.1,1011.0,33.9,36.3,580.0,1.44,6.266,47.7,71.8,45.4,64.1,51.25,183.75,361.0
2024-04-07 00,54.5,187.25,982.7,1011.8,29.1,31.6,600.0,1.27,5.258,42.1,60.3,42.3,57.5,50.75,188.5,425.0
2024-04-07 00,55.75,207.5,988.9,1006.3,17.4,19.6,590.0,1.6,3.319,28.9,37.5,33.1,44.0,52.75,206.5,340.0
2024-04-07 06,53.75,190.75,986.4,1012.3,25.9,28.2,600.0,1.17,4.703,38.9,54.4,38.2,51.4,50.25,191.25,391.0
2024-04-07 06,56.25,212.0,987.5,1005.7,18.1,19.7,540.0,1.56,3.656,30.6,41.0,33.3,42.3,53.5,212.5,307.0
2024-04-07 12,56.5,214.25,986.6,1005.0,18.5,19.9,520.0,1.41,3.832,31.5,42.9,34.7,46.6,54.5,214.75,225.0
2024-04-07 12,53.25,194.25,990.9,1012.7,21.8,24.1,620.0,0.97,3.893,33.8,45.3,37.3,49.4,49.0,192.5,488.0
2024-04-07 18,57.25,216.5,986.3,1004.8,18.5,19.9,540.0,1.2,3.685,30.6,40.9,33.0,47.5,58.5,220.5,274.0
2024-04-07 18,54.5,201.25,993.6,1008.9,15.3,21.8,880.0,0.39,2.48,24.3,28.4,33.6,44.4,50.75,197.25,497.0
2024-04-07 18,55.5,144.0,998.4,1021.6,23.2,23.8,480.0,0.65,4.968,38.0,56.3,33.8,43.7,57.0,140.5,273.0
2024-04-08 00,57.75,216.5,986.6,1003.7,17.1,19.3,590.0,1.58,3.273,28.2,36.1,31.2,41.5,55.75,219.0,270.0
2024-04-08 00,56.25,144.0,997.5,1021.2,23.7,24.2,430.0,1.16,5.628,40.4,63.2,36.7,46.6,57.0,141.5,174.0
2024-04-08 06,57.75,217.5,987.3,1004.1,16.8,19.8,650.0,1.52,3.05,27.0,33.7,26.5,36.3,56.75,219.75,175.0
2024-04-08 06,56.5,145.5,1000.3,1019.6,19.3,19.3,400.0,1.38,4.83,35.4,54.1,30.0,41.6,55.25,147.25,177.0
2024-04-08 06,37.5,158.25,1022.1,1028.2,6.1,5.6,350.0,0.47,1.614,17.5,24.7,26.1,32.3,38.5,163.75,495.0
2024-04-08 12,57.75,147.5,1004.0,1019.5,15.5,15.8,400.0,1.26,3.946,30.1,43.5,28.6,39.6,56.0,148.75,209.0
2024-04-08 12,38.5,161.0,1022.6,1030.8,8.2,7.8,310.0,0.56,2.528,23.6,37.9,29.1,38.1,39.75,165.25,392.0
2024-04-08 18,49.5,144.5,1012.0,1020.8,8.8,9.7,630.0,0.36,1.544,16.2,19.0,23.1,32.2,49.0,151.25,493.0
2024-04-08 18,39.0,161.25,1021.6,1029.2,7.5,7.2,310.0,0.6,2.334,22.1,34.6,28.9,37.4,39.25,166.0,411.0
2024-04-09 00,51.0,146.25,1010.6,1019.7,9.1,9.9,580.0,0.5,1.709,17.2,20.5,24.9,33.0,51.0,153.25,490.0
2024-04-09 00,39.25,161.25,1022.9,1029.2,6.3,5.9,300.0,0.73,1.972,19.3,29.1,30.1,38.8,39.75,165.75,390.0
2024-04-09 06,39.75,144.5,998.6,1018.1,19.4,19.7,480.0,1.24,4.109,37.3,60.0,38.8,59.1,37.5,142.25,317.0
2024-04-09 06,52.0,148.0,1007.1,1015.5,8.3,9.0,480.0,0.91,1.866,17.9,22.1,26.9,36.8,51.0,154.5,463.0
2024-04-09 12,43.75,149.25,997.4,1018.0,20.7,21.7,540.0,1.3,4.025,36.5,54.3,36.4,50.9,43.25,149.25,56.0
2024-04-09 18,49.75,153.0,989.3,1013.6,24.3,26.8,610.0,0.93,4.396,38.2,53.8,34.6,47.7,50.25,159.75,485.0
2024-04-10 00,52.25,154.75,982.3,1011.0,28.6,33.2,680.0,1.22,4.886,41.6,57.7,35.8,47.6,51.5,161.75,488.0
2024-04-10 06,54.5,157.0,978.8,1006.1,27.4,33.8,750.0,0.57,4.509,39.2,51.7,34.4,46.1,53.0,163.5,459.0
2024-04-10 06,58.0,208.5,1005.6,1016.9,11.3,12.3,570.0,0.73,2.162,19.8,23.8,27.4,40.9,56.25,202.0,438.0
2024-04-10 12,57.0,163.5,973.9,1003.7,29.8,37.1,770.0,1.01,4.823,40.8,53.7,39.3,53.4,52.75,164.25,475.0
2024-04-10 12,57.75,209.0,1007.6,1016.2,8.6,9.3,580.0,0.75,1.607,15.3,17.7,24.7,34.8,57.5,204.5,269.0
2024-04-10 18,57.25,164.5,962.5,1003.0,40.5,43.5,580.0,2.35,7.502,53.7,83.2,46.8,63.5,53.5,166.5,436.0
2024-04-11 00,57.5,168.0,964.9,1002.6,37.7,40.8,580.0,2.12,7.028,51.1,77.8,46.7,63.7,53.75,170.25,440.0
2024-04-11 06,58.0,173.5,969.0,1001.4,32.4,35.5,580.0,2.09,6.116,45.9,67.3,41.3,57.3,56.5,173.75,167.0
2024-04-11 06,57.75,213.0,1004.7,1011.5,6.9,7.3,150.0,0.62,4.888,26.4,53.9,25.8,36.2,57.5,211.5,94.0
2024-04-11 12,54.0,226.0,1008.9,1016.4,7.5,8.0,560.0,0.87,1.43,14.3,16.5,17.9,22.2,54.75,225.5,89.0
2024-04-11 12,49.0,218.75,1010.1,1021.1,11.1,11.2,400.0,0.72,2.803,24.6,34.7,32.5,43.6,47.5,212.75,474.0
2024-04-11 18,49.0,222.25,1004.4,1019.6,15.2,14.9,340.0,1.19,4.384,33.0,54.2,31.8,44.0,47.0,220.0,278.0
2024-04-11 18,53.0,235.0,1006.7,1014.7,8.1,9.2,570.0,1.1,1.609,16.0,18.8,17.4,29.5,48.75,233.5,484.0
2024-04-12 00,47.5,223.0,1003.7,1019.3,15.6,14.9,300.0,0.76,4.981,35.2,63.0,36.9,56.0,47.75,221.75,98.0
2024-04-12 06,29.25,190.75,994.7,1020.8,26.1,27.0,500.0,1.88,5.402,50.7,103.2,39.9,57.0,31.5,188.0,364.0
2024-04-12 06,45.25,224.25,1005.8,1020.0,14.2,13.5,330.0,0.75,4.082,31.9,53.6,36.5,53.3,45.0,222.0,179.0
2024-04-12 12,29.5,191.0,996.2,1020.7,24.6,26.0,550.0,1.67,4.727,47.7,89.6,36.4,51.6,31.25,187.5,388.0
2024-04-12 12,41.75,229.25,1006.9,1016.4,9.5,10.9,700.0,0.2,1.563,18.3,21.9,34.1,50.4,41.75,223.25,498.0
2024-04-12 18,30.25,191.75,997.6,1020.9,23.3,25.6,610.0,1.45,4.2,45.0,77.8,36.5,49.5,31.25,187.0,467.0
2024-04-12 18,38.75,231.0,1005.7,1016.2,10.5,12.7,730.0,0.54,1.74,21.1,25.9,28.2,41.0,37.75,225.5,493.0
2024-04-12 18,35.5,146.5,1010.4,1019.7,9.4,9.4,450.0,0.48,2.085,23.2,33.5,25.4,35.0,34.75,148.25,180.0
2024-04-13 00,31.5,192.0,996.7,1021.2,24.4,26.1,580.0,1.41,4.507,45.9,80.5,36.3,52.4,33.75,187.5,490.0
2024-04-13 00,36.75,149.5,1006.7,1021.1,14.3,14.1,400.0,0.8,3.521,32.7,54.9,29.3,43.9,35.75,150.5,143.0
2024-04-13 06,31.75,192.0,996.7,1019.9,23.2,25.6,620.0,1.25,4.127,43.8,73.2,35.5,48.7,33.0,187.0,490.0
2024-04-13 06,39.5,152.25,1003.0,1020.1,17.1,16.9,380.0,0.73,4.437,36.9,65.1,32.1,45.7,38.75,154.5,211.0
2024-04-13 06,38.0,233.75,1005.3,1016.5,11.2,12.1,590.0,0.53,2.054,23.5,31.1,32.8,46.1,39.75,230.0,378.0
2024-04-13 06,54.0,163.75,1017.1,1022.2,5.1,5.0,330.0,0.88,1.515,13.9,17.5,20.5,27.7,50.5,165.0,398.0
2024-04-13 12,32.0,192.75,997.8,1019.6,21.9,24.9,660.0,1.04,3.778,41.7,66.5,33.0,47.2,32.75,187.5,500.0
2024-04-13 12,41.75,155.0,1001.0,1021.4,20.4,20.0,380.0,0.87,5.262,40.8,73.7,33.9,47.8,39.75,157.5,306.0
2024-04-13 12,38.0,234.0,1004.1,1017.2,13.1,13.4,500.0,0.83,2.674,27.9,40.5,33.5,45.6,40.25,230.75,376.0
2024-04-13 18,42.75,156.5,996.1,1019.9,23.9,23.4,370.0,1.32,6.336,45.7,87.1,37.3,52.9,42.5,154.75,146.0
2024-04-13 18,32.5,194.0,999.1,1019.7,20.7,23.9,680.0,0.91,3.521,39.7,61.2,31.0,42.0,35.75,191.0,455.0
2024-04-13 18,38.25,234.5,1006.7,1019.0,12.3,12.6,500.0,1.01,2.511,26.5,37.8,34.4,46.5,38.5,231.0,306.0
2024-04-13 18,31.0,149.25,1012.1,1017.7,5.6,5.7,510.0,0.09,1.111,15.5,20.1,23.5,32.0,28.25,149.5,307.0
2024-04-14 00,43.25,158.25,994.9,1020.3,25.4,24.9,370.0,1.56,6.737,47.5,91.8,38.9,54.6,43.25,156.75,121.0
2024-04-14 00,33.0,195.0,998.7,1019.3,20.5,23.8,680.0,0.97,3.5,39.2,60.0,34.6,42.0,34.75,191.0,417.0
2024-04-14 00,37.0,235.0,1007.8,1017.3,9.5,9.2,300.0,0.9,3.07,27.2,47.6,31.6,42.3,36.75,231.25,335.0
2024-04-14 00,30.5,150.75,1012.9,1019.8,6.9,6.7,430.0,0.48,1.57,19.9,28.9,23.1,36.8,31.75,154.5,383.0
