track,hf,when,lat,lon,p_centre,p_env,depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_dist_km
1285,1,2024-03-06 12,39.25,151.75,988.2,1014.3,26.2,440.0,1.76,5.959,47.5,87.9,41.2,62.0,273.0
1284,0,2024-03-06 18,50.5,186.75,981.3,1009.6,28.4,520.0,1.46,5.704,44.4,69.0,42.0,60.0,144.0
1285,1,2024-03-06 18,41.25,155.0,984.3,1012.2,27.9,460.0,1.7,6.119,48.3,86.6,40.4,58.0,269.0
1283,0,2024-03-06 18,58.0,216.0,986.0,1009.9,23.9,420.0,1.21,5.711,40.2,62.9,38.2,52.8,275.0
1285,1,2024-03-07 00,42.5,157.75,979.9,1011.9,32.0,500.0,1.74,6.602,51.7,91.2,39.8,58.2,476.0
1284,0,2024-03-07 00,50.75,190.5,981.6,1009.7,28.1,490.0,1.5,5.933,44.9,71.5,43.5,61.3,357.0
1283,0,2024-03-07 00,58.0,216.5,990.3,1007.1,16.8,410.0,1.33,4.197,31.7,46.2,32.7,44.6,261.0
1285,1,2024-03-07 06,44.25,160.25,974.9,1009.1,34.2,540.0,1.89,6.655,52.5,89.0,37.8,59.4,159.0
1284,0,2024-03-07 06,49.75,193.75,986.3,1010.7,24.5,470.0,1.32,5.322,41.3,65.1,41.0,59.4,368.0
1285,1,2024-03-07 12,46.75,162.75,971.0,1007.9,36.8,540.0,2.18,7.172,54.4,91.9,36.2,56.5,361.0
1286,0,2024-03-07 12,49.25,213.25,990.7,1007.6,17.0,650.0,0.92,3.028,28.9,37.3,34.5,48.5,487.0
1284,0,2024-03-07 12,48.0,197.75,994.6,1011.8,17.2,480.0,0.88,3.714,32.2,46.6,42.4,59.1,265.0
1285,1,2024-03-07 18,48.75,164.25,964.1,1005.0,41.0,510.0,2.8,8.402,59.0,104.3,42.1,61.6,241.0
1286,0,2024-03-07 18,51.0,215.0,981.7,1006.3,24.6,630.0,1.68,4.498,38.7,54.0,39.0,57.4,361.0
1285,1,2024-03-08 00,50.25,165.75,955.4,1004.9,49.5,470.0,3.43,10.775,67.6,130.8,44.3,66.1,117.0
1286,0,2024-03-08 00,52.0,216.75,975.8,1006.2,30.4,600.0,1.9,5.565,44.8,65.9,39.9,60.8,350.0
1285,1,2024-03-08 06,51.75,168.75,950.2,1004.6,54.4,500.0,3.05,11.247,70.5,133.7,48.5,72.8,265.0
1286,0,2024-03-08 06,54.25,217.5,973.5,1005.2,31.7,660.0,1.3,5.556,45.0,63.9,38.8,56.8,431.0
1287,1,2024-03-08 06,35.25,145.0,984.0,1010.2,26.2,360.0,2.72,7.097,51.4,114.8,44.7,56.0,74.0
1285,1,2024-03-08 12,52.75,171.0,956.4,1006.2,49.8,540.0,2.33,9.659,64.7,113.2,55.8,74.2,233.0
1287,1,2024-03-08 12,36.0,148.0,974.7,1010.7,36.0,340.0,3.39,10.314,63.4,163.8,50.9,72.1,94.0
1286,0,2024-03-08 12,55.75,219.75,974.9,1004.5,29.6,630.0,1.61,5.378,43.0,60.7,37.9,54.4,285.0
1285,1,2024-03-08 18,53.5,174.0,964.7,1006.6,41.9,540.0,2.12,8.13,57.0,94.4,51.1,71.7,279.0
1287,1,2024-03-08 18,37.5,151.25,967.6,1008.4,40.8,300.0,3.84,13.056,69.2,200.2,51.6,78.9,124.0
1286,0,2024-03-08 18,57.5,219.0,976.3,1003.7,27.4,600.0,1.43,5.04,40.0,55.8,37.7,50.8,269.0
1287,1,2024-03-09 00,38.75,155.5,971.8,1008.5,36.7,380.0,2.58,9.556,62.0,142.5,56.2,82.9,154.0
1285,1,2024-03-09 00,54.0,175.5,975.3,1008.0,32.6,490.0,1.55,6.748,48.4,77.8,45.3,60.8,334.0
1288,0,2024-03-09 00,50.5,200.0,984.8,1004.4,19.6,520.0,1.39,3.939,33.6,47.6,40.8,56.4,143.0
1287,1,2024-03-09 06,41.0,160.0,973.2,1006.7,33.5,420.0,1.78,8.031,56.5,114.2,45.6,67.8,258.0
1288,0,2024-03-09 06,50.0,205.75,981.5,1003.7,22.3,550.0,1.76,4.331,36.8,52.8,44.8,63.7,274.0
1285,1,2024-03-09 06,54.25,177.5,984.5,1008.1,23.6,440.0,0.9,5.252,39.1,60.4,37.2,49.5,344.0
1287,1,2024-03-09 12,43.25,163.5,973.4,1006.4,33.0,390.0,2.17,8.447,56.2,115.1,45.6,63.7,181.0
1288,0,2024-03-09 12,48.75,214.5,980.7,1003.3,22.6,660.0,1.17,3.941,35.9,48.9,43.5,66.6,488.0
1285,1,2024-03-09 12,54.5,178.75,991.0,1006.8,15.8,390.0,0.52,3.995,30.8,45.8,33.0,41.7,252.0
1287,1,2024-03-09 18,44.25,168.0,977.2,1005.0,27.8,410.0,1.81,6.862,49.3,91.8,48.0,71.1,196.0
1288,0,2024-03-09 18,47.75,221.5,980.4,1004.3,23.9,690.0,1.34,4.045,37.4,51.0,36.4,52.4,421.0
1287,1,2024-03-10 00,48.0,173.0,980.9,1004.6,23.8,720.0,0.96,4.011,37.4,50.4,44.7,64.7,473.0
1287,1,2024-03-10 06,50.25,179.5,980.9,1004.5,23.5,770.0,0.54,3.809,35.6,46.2,39.8,56.6,485.0
1287,1,2024-03-10 12,50.5,187.5,983.5,1004.3,20.8,690.0,0.39,3.49,32.4,42.2,38.8,54.6,495.0
1292,1,2024-03-10 12,39.75,159.75,996.9,1014.2,17.3,440.0,0.74,3.896,35.1,56.9,38.2,51.9,223.0
1293,0,2024-03-10 18,50.25,201.25,981.0,1000.1,19.2,700.0,1.24,3.291,31.0,39.9,35.1,48.5,466.0
1294,0,2024-03-10 18,51.5,159.5,992.4,1008.2,15.9,360.0,1.3,4.369,32.9,52.1,32.1,46.2,165.0
1292,1,2024-03-10 18,42.25,164.75,992.5,1009.5,17.1,440.0,1.06,3.929,34.5,54.5,35.1,50.9,351.0
1293,0,2024-03-11 00,50.5,207.5,974.8,998.0,23.2,670.0,1.48,4.029,36.1,48.7,39.0,52.9,490.0
1292,1,2024-03-11 00,44.0,167.5,987.7,1007.7,20.0,410.0,1.53,4.967,39.5,66.7,41.1,58.1,329.0
1294,0,2024-03-11 00,51.0,159.5,989.9,1007.7,17.9,350.0,1.71,5.094,36.6,61.2,34.0,48.4,142.0
1293,0,2024-03-11 06,51.25,213.0,971.8,996.8,24.9,680.0,1.61,4.328,38.1,51.8,36.5,47.8,479.0
1292,1,2024-03-11 06,45.0,169.5,982.3,1005.7,23.5,390.0,1.9,6.053,44.3,79.9,46.4,67.4,126.0
1294,0,2024-03-11 06,50.75,160.75,988.9,1005.9,17.0,380.0,1.81,4.54,34.5,54.7,36.5,48.4,175.0
1293,0,2024-03-11 12,52.25,216.5,970.9,996.7,25.8,660.0,1.55,4.513,38.8,53.3,41.1,56.8,386.0
1292,1,2024-03-11 12,46.0,172.25,976.6,1005.6,29.0,410.0,1.99,7.152,50.2,92.8,49.4,74.9,253.0
1293,0,2024-03-11 18,53.25,217.75,972.7,997.4,24.7,690.0,1.61,4.291,37.4,50.0,40.5,56.2,233.0
1292,1,2024-03-11 18,46.25,176.25,974.8,1005.0,30.2,510.0,1.53,6.218,48.5,80.3,49.3,73.9,241.0
1292,1,2024-03-12 00,47.0,178.75,974.2,1005.4,31.2,560.0,1.17,5.935,47.8,75.7,47.3,70.0,226.0
1293,0,2024-03-12 00,54.75,218.25,976.7,997.4,20.7,780.0,1.46,3.53,32.2,40.3,37.7,50.8,418.0
1292,1,2024-03-12 06,47.75,180.5,973.5,1005.1,31.5,600.0,0.89,5.729,47.2,72.2,43.4,64.2,433.0
1293,0,2024-03-12 06,56.75,216.75,979.3,999.9,20.6,810.0,1.29,3.39,30.8,37.8,34.7,46.6,175.0
1292,1,2024-03-12 12,47.5,181.25,975.5,1006.2,30.7,600.0,0.91,5.571,46.3,70.5,43.1,63.8,448.0
1292,1,2024-03-12 18,46.25,183.5,978.6,1007.0,28.4,620.0,0.68,5.043,43.8,65.2,41.1,61.8,490.0
1295,1,2024-03-12 18,39.0,145.5,980.5,1010.7,30.3,480.0,2.35,6.434,51.5,95.4,46.7,73.6,35.0
1295,1,2024-03-13 00,41.25,148.75,970.7,1009.2,38.5,470.0,2.86,8.416,60.4,119.1,48.9,68.9,232.0
1292,1,2024-03-13 00,46.0,186.75,983.6,1007.7,24.1,670.0,0.4,4.082,38.0,53.0,38.8,59.0,495.0
1295,1,2024-03-13 06,42.0,152.0,960.3,1006.3,46.1,510.0,3.03,9.42,66.6,131.4,57.2,83.8,128.0
1292,1,2024-03-13 06,44.5,189.0,987.9,1009.4,21.5,650.0,0.52,3.71,35.6,49.4,40.5,58.2,431.0
1295,1,2024-03-13 12,45.0,154.75,954.9,1005.9,51.0,570.0,1.89,9.58,68.5,126.4,53.9,81.4,223.0
1292,1,2024-03-13 12,43.75,192.0,991.9,1010.3,18.3,670.0,0.47,3.128,31.5,42.2,36.7,52.3,479.0
1295,1,2024-03-13 18,47.25,157.25,950.7,1003.8,53.2,610.0,1.49,9.543,68.7,121.3,49.2,73.1,401.0
1292,1,2024-03-13 18,43.0,194.25,995.5,1011.9,16.4,640.0,0.35,2.859,29.3,39.1,35.6,49.2,483.0
1295,1,2024-03-14 00,48.5,158.5,952.0,1002.5,50.5,630.0,1.86,8.914,65.6,111.1,46.1,68.1,308.0
1295,1,2024-03-14 06,49.5,160.0,954.6,1000.9,46.2,650.0,2.03,8.064,61.2,99.0,46.3,64.3,340.0
1295,1,2024-03-14 12,50.25,161.5,959.9,1001.0,41.1,650.0,2.4,7.252,56.3,88.0,40.2,57.0,478.0
1295,1,2024-03-14 18,51.25,162.5,964.0,1001.2,37.2,640.0,2.62,6.655,52.3,79.6,38.7,56.8,494.0
1295,1,2024-03-15 00,52.0,162.5,969.5,1002.5,33.1,640.0,2.69,5.931,47.7,70.2,36.8,51.7,485.0
1297,0,2024-03-15 00,41.75,211.75,997.9,1014.4,16.5,700.0,1.0,2.791,29.7,39.1,33.3,46.9,426.0
1295,1,2024-03-15 06,52.5,162.0,972.8,1003.4,30.5,620.0,2.78,5.56,44.9,65.4,33.3,45.3,201.0
1297,0,2024-03-15 06,43.5,211.5,997.6,1014.8,17.2,690.0,0.61,2.916,30.0,39.5,32.2,46.1,499.0
1295,1,2024-03-15 12,52.75,161.0,977.5,1005.3,27.8,630.0,2.72,5.008,41.5,58.7,29.6,42.8,112.0
1297,0,2024-03-15 12,43.25,212.25,991.8,1013.4,21.6,560.0,0.97,4.104,37.6,55.9,36.1,50.4,366.0
1295,1,2024-03-15 18,53.25,160.25,982.5,1006.7,24.2,690.0,2.23,4.131,36.3,48.1,29.0,46.0,90.0
1297,0,2024-03-15 18,45.0,211.0,984.7,1012.3,27.7,430.0,1.42,6.45,47.7,85.1,36.3,55.7,197.0
1298,0,2024-03-15 18,44.75,169.5,991.2,1007.0,15.7,230.0,1.15,6.633,39.6,87.9,39.7,48.6,103.0
1300,1,2024-03-15 18,40.25,148.25,997.2,1013.3,16.1,370.0,0.51,4.273,35.5,61.7,42.9,65.0,362.0
1297,0,2024-03-16 00,46.75,211.0,984.2,1010.1,26.0,430.0,1.3,6.095,45.3,78.1,37.0,51.4,203.0
1298,0,2024-03-16 00,46.25,172.0,988.6,1008.2,19.5,250.0,1.2,7.603,44.2,98.2,43.8,59.5,86.0
1295,1,2024-03-16 00,54.5,157.0,989.2,1010.2,21.0,850.0,0.81,3.262,30.6,37.4,27.7,46.7,497.0
1300,1,2024-03-16 00,40.25,153.75,993.1,1012.3,19.2,370.0,0.97,5.068,39.9,73.2,43.5,60.3,370.0
1297,0,2024-03-16 06,48.75,211.25,984.6,1008.9,24.3,460.0,1.43,5.461,42.2,67.8,35.2,47.2,167.0
1300,1,2024-03-16 06,41.0,157.75,985.6,1009.3,23.6,370.0,1.46,6.292,46.0,89.5,49.4,68.2,303.0
1298,0,2024-03-16 06,47.5,173.25,987.2,1008.4,21.2,270.0,1.15,7.54,44.9,95.4,41.8,58.9,125.0
1300,1,2024-03-16 12,41.25,160.25,980.8,1010.1,29.4,410.0,1.74,7.066,51.4,100.0,50.3,75.5,134.0
1297,0,2024-03-16 12,50.75,211.25,984.7,1007.5,22.9,500.0,1.42,4.819,38.7,58.1,31.9,42.7,211.0
1298,0,2024-03-16 12,48.0,174.0,990.3,1008.0,17.7,280.0,0.82,6.149,39.6,77.2,36.8,51.5,203.0
1300,1,2024-03-16 18,41.0,164.5,975.9,1008.7,32.7,480.0,1.08,6.988,53.7,99.4,51.6,77.8,247.0
1297,0,2024-03-16 18,52.5,211.5,985.0,1007.5,22.5,530.0,1.38,4.547,37.1,53.5,30.0,39.7,273.0
1300,1,2024-03-17 00,42.0,167.5,974.0,1007.8,33.9,540.0,1.22,6.638,53.3,92.6,47.8,76.0,286.0
1297,0,2024-03-17 00,54.5,212.25,987.9,1007.1,19.1,560.0,1.15,3.798,32.2,43.5,27.4,36.4,211.0
1300,1,2024-03-17 06,42.5,169.75,973.1,1006.4,33.2,600.0,1.12,6.041,51.2,83.4,46.0,72.5,307.0
1300,1,2024-03-17 12,43.5,172.5,975.9,1006.4,30.6,700.0,0.63,5.132,46.9,69.6,42.9,63.6,473.0
1300,1,2024-03-17 18,44.0,176.25,976.2,1005.9,29.6,760.0,0.5,4.799,45.2,64.5,39.9,59.0,408.0
1303,0,2024-03-17 18,43.0,145.5,989.7,1010.8,21.1,600.0,0.81,3.802,36.1,52.0,35.6,53.2,482.0
1300,1,2024-03-18 00,44.75,177.75,978.7,1006.0,27.3,780.0,0.64,4.428,42.4,58.7,37.6,54.0,460.0
1303,0,2024-03-18 00,43.5,148.0,987.2,1010.2,23.1,590.0,1.19,4.202,38.6,57.0,38.5,54.1,389.0
1300,1,2024-03-18 06,45.75,180.75,980.0,1005.5,25.5,810.0,0.55,4.1,39.8,53.4,34.5,47.1,454.0
1303,0,2024-03-18 06,44.25,149.25,982.0,1007.7,25.6,550.0,1.77,4.946,42.6,66.2,36.5,49.8,204.0
1303,0,2024-03-18 12,43.5,150.75,981.6,1008.1,26.5,640.0,1.32,4.697,42.9,63.7,40.0,57.8,202.0
1300,1,2024-03-18 12,46.75,183.0,982.6,1005.6,23.1,850.0,0.69,3.698,36.6,47.4,29.9,42.2,490.0
1303,0,2024-03-18 18,44.0,153.75,979.0,1006.0,27.0,760.0,0.44,4.41,42.3,59.3,41.6,60.1,495.0
1300,1,2024-03-18 18,48.0,184.75,984.5,1005.4,20.9,880.0,0.66,3.363,33.6,42.2,33.1,43.3,494.0
1303,0,2024-03-19 00,44.75,155.75,978.0,1005.7,27.7,810.0,0.22,4.366,42.3,57.9,39.3,54.9,500.0
1300,1,2024-03-19 00,50.75,186.25,987.3,1007.4,20.1,940.0,0.34,3.222,31.9,38.8,34.9,46.6,492.0
1303,0,2024-03-19 06,45.5,157.25,975.7,1003.4,27.7,790.0,0.29,4.419,42.1,57.8,42.7,58.7,451.0
1300,1,2024-03-19 06,52.75,186.0,987.8,1008.0,20.2,800.0,0.76,3.298,31.1,38.7,31.8,46.8,488.0
1303,0,2024-03-19 12,46.75,158.0,976.1,1003.1,27.0,720.0,0.68,4.485,41.3,57.5,44.1,58.4,312.0
1300,1,2024-03-19 12,53.75,185.75,988.2,1008.0,19.8,770.0,0.82,3.192,29.8,36.9,31.2,42.3,490.0
1304,0,2024-03-19 18,45.25,156.0,976.3,1002.7,26.4,630.0,0.85,4.661,41.8,61.3,41.0,58.0,308.0
1300,1,2024-03-19 18,55.5,185.75,987.2,1007.8,20.6,760.0,0.41,3.325,30.3,37.7,35.3,47.2,500.0
1304,0,2024-03-20 00,44.25,159.75,980.0,1002.1,22.0,730.0,0.17,3.578,35.5,47.9,36.9,54.8,494.0
1304,0,2024-03-20 06,44.5,163.0,980.7,1000.9,20.2,710.0,0.25,3.285,32.9,43.7,36.7,55.4,483.0
1304,0,2024-03-20 12,44.75,165.0,984.0,1002.0,18.0,660.0,0.34,3.031,30.3,40.2,37.1,55.9,483.0
1305,1,2024-03-20 12,36.25,145.75,985.2,1008.3,23.2,550.0,0.58,4.449,42.5,70.2,45.0,65.5,270.0
1305,1,2024-03-20 18,37.25,147.25,974.3,1005.8,31.5,470.0,1.85,6.803,53.9,104.9,44.8,64.7,297.0
1304,0,2024-03-20 18,45.25,167.0,986.3,1001.4,15.1,590.0,0.31,2.702,26.9,35.5,36.8,54.3,476.0
1305,1,2024-03-21 00,36.5,148.5,972.5,1005.8,33.3,430.0,2.3,7.756,57.4,121.7,46.7,73.0,215.0
1305,1,2024-03-21 06,36.75,153.0,971.0,1002.6,31.6,530.0,1.56,6.258,53.2,97.6,49.9,75.7,206.0
1305,1,2024-03-21 12,38.25,156.75,972.7,1002.4,29.6,580.0,1.46,5.536,49.5,83.5,46.5,72.2,412.0
1305,1,2024-03-21 18,38.5,159.25,973.4,1001.7,28.3,570.0,1.4,5.342,47.9,80.1,47.3,69.1,367.0
1305,1,2024-03-22 00,39.0,162.75,977.1,1002.4,25.3,620.0,1.1,4.514,43.1,66.9,44.1,64.7,325.0
1308,0,2024-03-22 00,40.5,225.25,1003.3,1019.8,16.5,520.0,1.03,3.269,31.9,47.0,31.9,43.6,130.0
1308,0,2024-03-22 06,40.75,225.75,1000.5,1020.5,20.1,490.0,1.54,4.177,37.6,59.7,33.3,44.6,109.0
1308,0,2024-03-22 12,40.75,227.5,999.6,1019.1,19.5,530.0,1.24,3.822,36.0,54.6,35.6,50.5,187.0
1308,0,2024-03-22 18,41.0,229.75,999.4,1018.3,19.0,550.0,1.3,3.659,35.1,52.0,30.9,43.9,321.0
1311,0,2024-03-23 00,46.5,178.5,975.7,999.8,24.1,800.0,0.31,3.88,37.7,49.9,35.1,48.3,402.0
1312,0,2024-03-23 00,50.5,197.25,987.3,1005.9,18.6,590.0,1.0,3.416,30.9,41.3,32.5,47.1,408.0
1308,0,2024-03-23 00,42.0,232.0,998.5,1014.2,15.8,600.0,1.26,2.909,29.7,40.6,29.8,40.7,477.0
1311,0,2024-03-23 06,48.25,182.25,976.0,998.1,22.0,830.0,0.27,3.535,34.6,44.2,35.7,44.8,497.0
1312,0,2024-03-23 06,52.5,197.75,981.9,1003.0,21.1,630.0,0.89,3.753,33.2,44.2,34.3,46.8,493.0
1308,0,2024-03-23 06,43.75,233.25,996.9,1013.3,16.4,730.0,1.54,2.873,29.9,38.8,31.5,45.3,214.0
1311,0,2024-03-23 12,49.25,182.5,977.5,998.3,20.8,770.0,0.66,3.428,32.9,42.2,31.8,44.4,496.0
1312,0,2024-03-23 12,54.0,197.5,978.6,1000.9,22.2,700.0,0.66,3.734,33.3,43.1,30.5,44.7,493.0
1308,0,2024-03-23 12,45.0,233.25,995.6,1011.9,16.3,730.0,1.33,2.846,29.3,37.6,32.6,44.7,412.0
1312,0,2024-03-23 18,55.5,196.25,977.0,998.7,21.7,720.0,0.78,3.648,32.5,41.3,28.7,45.3,361.0
1311,0,2024-03-23 18,49.25,182.5,979.9,999.2,19.3,730.0,0.86,3.258,31.3,40.1,30.6,42.7,369.0
1312,0,2024-03-24 00,55.5,194.75,975.6,997.3,21.7,790.0,0.88,3.592,32.6,40.7,30.1,43.5,426.0
1311,0,2024-03-24 00,49.0,182.25,984.2,1000.7,16.5,650.0,1.33,2.994,28.7,37.0,31.3,42.6,235.0
1312,0,2024-03-24 06,55.0,194.0,975.5,997.0,21.5,830.0,0.85,3.52,32.4,40.1,32.1,44.2,479.0
1312,0,2024-03-24 12,54.5,194.0,979.0,998.5,19.5,850.0,0.66,3.164,29.8,36.3,32.3,45.5,495.0
1313,0,2024-03-24 12,50.5,144.5,999.2,1017.7,18.5,630.0,0.57,3.246,30.0,39.3,24.6,45.7,432.0
1312,0,2024-03-24 18,56.5,196.25,981.1,999.4,18.3,890.0,0.32,2.922,27.6,32.7,31.9,43.7,490.0
1313,0,2024-03-24 18,51.0,145.5,995.2,1017.6,22.4,560.0,1.12,4.205,35.8,50.5,29.3,42.3,262.0
1312,0,2024-03-25 00,56.5,196.5,983.5,1000.5,16.9,860.0,0.45,2.716,25.8,30.4,28.9,41.2,383.0
1313,0,2024-03-25 00,50.5,146.25,995.4,1017.4,22.0,530.0,1.36,4.285,36.0,51.8,28.9,41.7,88.0
1312,0,2024-03-25 06,55.5,201.0,986.0,1001.2,15.2,820.0,0.32,2.465,23.7,27.9,30.6,40.5,280.0
1313,0,2024-03-25 06,50.25,148.25,994.9,1014.9,20.0,510.0,1.36,4.08,34.4,49.5,30.4,42.7,294.0
1313,0,2024-03-25 12,50.75,148.75,995.9,1015.5,19.7,450.0,1.27,4.362,35.0,52.6,28.3,38.8,319.0
1314,0,2024-03-25 18,49.5,156.75,997.6,1013.6,16.1,550.0,1.39,3.075,28.2,37.7,28.4,36.7,91.0
1314,0,2024-03-26 00,49.5,158.25,995.7,1013.3,17.6,530.0,1.37,3.44,30.6,42.2,29.8,38.6,195.0
1314,0,2024-03-26 06,49.5,157.5,992.6,1011.4,18.8,500.0,1.4,3.812,32.7,46.8,33.8,44.7,91.0
1315,0,2024-03-26 12,35.25,144.5,993.1,1015.5,22.4,480.0,1.25,4.719,43.0,76.3,41.9,56.3,183.0
1314,0,2024-03-26 12,48.25,158.0,993.1,1010.3,17.2,450.0,1.29,3.772,32.0,47.2,34.1,47.0,393.0
1316,0,2024-03-26 12,45.5,215.25,998.3,1013.5,15.2,450.0,0.92,3.387,30.2,44.3,28.0,38.0,476.0
1316,0,2024-03-26 18,46.75,217.25,989.2,1012.9,23.7,410.0,2.22,5.761,43.0,73.8,34.2,48.2,92.0
1315,0,2024-03-26 18,35.75,149.5,990.7,1012.8,22.1,470.0,1.29,4.8,43.0,76.7,43.8,63.5,306.0
1317,0,2024-03-26 18,44.0,178.5,995.9,1011.9,16.0,520.0,0.89,3.165,30.1,42.5,34.9,46.6,494.0
1316,0,2024-03-27 00,47.25,218.75,982.7,1012.4,29.7,430.0,2.74,6.878,49.2,87.4,37.6,57.0,92.0
1315,0,2024-03-27 00,36.0,154.0,990.7,1013.1,22.4,480.0,1.23,4.751,42.9,75.4,45.1,62.7,241.0
1317,0,2024-03-27 00,45.5,182.25,995.1,1011.3,16.2,520.0,1.08,3.207,29.9,42.0,29.7,42.1,492.0
1316,0,2024-03-27 06,47.5,221.75,979.4,1012.2,32.8,510.0,2.17,6.642,50.4,84.1,37.9,54.9,168.0
1315,0,2024-03-27 06,37.25,159.25,988.1,1009.9,21.8,510.0,1.4,4.438,41.1,68.4,42.5,58.8,244.0
1317,0,2024-03-27 06,46.5,185.5,993.4,1010.5,17.1,510.0,1.14,3.421,31.0,44.0,28.0,41.4,421.0
1316,0,2024-03-27 12,48.0,223.25,979.0,1010.9,31.9,550.0,1.67,6.131,48.4,77.0,38.5,54.7,281.0
1315,0,2024-03-27 12,39.0,164.75,986.9,1009.0,22.1,520.0,1.59,4.454,40.7,66.1,40.1,57.4,154.0
1316,0,2024-03-27 18,47.75,224.75,981.2,1011.4,30.2,560.0,1.43,5.745,46.5,72.4,39.4,52.8,299.0
1315,0,2024-03-27 18,41.75,170.25,984.3,1006.8,22.5,560.0,1.73,4.361,39.9,61.1,38.8,57.0,205.0
1315,0,2024-03-28 00,45.0,174.75,981.9,1006.6,24.8,540.0,2.25,4.898,41.8,64.6,38.8,59.9,251.0
1316,0,2024-03-28 00,47.75,226.25,984.6,1010.8,26.2,520.0,1.13,5.281,42.8,66.6,39.3,53.8,363.0
1315,0,2024-03-28 06,47.25,178.25,980.3,1006.3,26.0,540.0,2.25,5.108,42.4,64.9,35.0,49.4,214.0
1316,0,2024-03-28 06,47.25,227.5,988.1,1011.8,23.7,520.0,0.88,4.769,39.9,60.6,37.0,51.7,349.0
1315,0,2024-03-28 12,49.5,182.0,981.2,1007.2,26.0,550.0,1.75,5.066,41.6,62.2,35.4,47.0,320.0
1316,0,2024-03-28 12,46.75,230.0,990.0,1012.0,21.9,500.0,0.87,4.561,38.3,58.4,35.3,48.4,363.0
1315,0,2024-03-28 18,51.0,184.25,980.2,1006.6,26.5,540.0,2.05,5.256,42.1,63.1,34.5,47.2,175.0
1316,0,2024-03-28 18,47.25,231.5,992.6,1012.4,19.8,510.0,1.06,4.055,35.1,51.5,31.8,42.0,386.0
1315,0,2024-03-29 00,52.5,186.25,979.0,1007.3,28.3,520.0,2.37,5.795,44.4,68.2,35.9,50.1,131.0
1316,0,2024-03-29 00,48.0,231.75,995.7,1012.7,17.0,550.0,1.11,3.291,30.2,41.3,28.4,38.0,327.0
1315,0,2024-03-29 06,55.5,190.25,977.3,1008.4,31.1,570.0,1.69,5.928,45.3,67.1,38.2,52.4,334.0
1316,0,2024-03-29 06,48.0,231.5,999.7,1015.0,15.2,550.0,1.1,2.961,27.8,37.2,25.9,34.2,366.0
1319,0,2024-03-29 06,40.0,227.75,1000.1,1017.5,17.4,430.0,1.41,4.016,35.5,58.3,34.2,46.4,152.0
1315,0,2024-03-29 12,57.5,192.5,979.7,1009.6,29.9,620.0,1.42,5.348,42.2,59.2,34.1,48.5,241.0
1319,0,2024-03-29 12,39.75,230.25,995.0,1016.2,21.2,440.0,1.56,4.826,40.8,70.4,38.0,52.9,223.0
1319,0,2024-03-29 18,38.25,232.5,994.2,1016.1,22.0,490.0,1.22,4.637,41.5,69.9,37.9,54.4,156.0
1319,0,2024-03-30 00,38.25,233.75,993.1,1013.9,20.8,490.0,1.33,4.38,39.9,66.0,37.2,54.3,266.0
1321,1,2024-03-30 06,48.25,196.5,992.8,1012.2,19.4,520.0,0.97,3.894,33.9,48.7,35.3,44.7,421.0
1319,0,2024-03-30 06,37.25,233.75,995.3,1015.0,19.7,510.0,1.11,4.032,38.4,62.2,36.5,52.2,175.0
1321,1,2024-03-30 12,50.0,198.0,984.3,1010.2,25.9,450.0,1.86,5.871,43.8,71.5,39.3,52.8,223.0
1319,0,2024-03-30 12,36.25,235.0,995.7,1013.6,17.9,560.0,1.08,3.417,35.2,53.9,34.4,46.9,271.0
1321,1,2024-03-30 18,53.25,201.25,974.4,1007.3,32.9,410.0,2.72,8.109,52.5,94.4,49.9,63.9,140.0
1319,0,2024-03-30 18,35.25,236.0,997.8,1014.4,16.5,560.0,1.17,3.206,34.0,51.8,34.2,47.1,419.0
1321,1,2024-03-31 00,57.25,204.0,970.3,1004.8,34.5,530.0,2.37,6.913,49.4,76.7,50.5,70.6,204.0
1322,0,2024-03-31 18,49.75,159.5,996.5,1011.8,15.3,580.0,0.76,2.885,27.0,35.3,30.6,41.7,309.0
1322,0,2024-04-01 00,52.0,159.25,988.3,1010.8,22.5,540.0,1.45,4.443,36.8,52.6,32.0,42.7,498.0
1322,0,2024-04-01 06,53.25,159.75,985.2,1009.5,24.3,560.0,1.26,4.601,37.7,53.6,31.4,43.1,233.0
1324,1,2024-04-01 12,40.25,156.5,981.3,1010.8,29.5,500.0,1.21,6.043,49.5,87.3,43.7,67.4,360.0
1322,0,2024-04-01 12,54.25,161.25,986.3,1008.9,22.6,590.0,0.78,4.099,34.6,47.1,32.2,44.2,225.0
1324,1,2024-04-01 18,44.0,160.0,967.7,1006.6,39.0,430.0,2.62,9.054,60.5,121.6,44.7,68.4,366.0
1322,0,2024-04-01 18,55.75,162.75,988.2,1005.4,17.3,630.0,0.38,3.06,27.4,34.5,30.4,43.6,500.0
1324,1,2024-04-02 00,46.5,162.75,955.1,1004.7,49.6,410.0,4.34,12.022,70.7,154.7,53.2,76.7,80.0
1324,1,2024-04-02 06,50.25,166.0,952.2,1001.7,49.4,500.0,3.14,10.31,67.0,125.2,50.5,74.8,223.0
1324,1,2024-04-02 12,53.0,168.0,951.0,1000.7,49.8,560.0,2.93,9.6,65.0,112.2,52.1,73.1,245.0
