label,id,when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,max_step_km,season,month,stratum
0,pool_2024090200_43_192,2024-09-02 00,43.25,191.75,1002.4,1018.1,15.8,15.6,410.0,1.01,3.795,32.7,51.7,0.0,2024,9,s0179
1,2024202502,2024-09-26 00,47.25,208.75,988.7,1010.1,21.4,22.5,530.0,1.19,4.238,36.6,53.9,505.0,2024,9,s0180
0,pool_2024090212_45_199,2024-09-02 12,45.25,198.75,992.8,1017.3,24.5,24.0,400.0,1.98,6.009,44.4,79.0,0.0,2024,9,s0180
0,pool_2024092500_46_185,2024-09-25 00,46.25,185.25,1000.4,1018.8,18.4,18.4,460.0,0.82,4.011,34.2,51.8,0.0,2024,9,s0180
0,pool_2024092012_46_151,2024-09-20 12,46.0,150.75,991.8,1009.7,17.8,17.5,390.0,1.58,4.497,35.7,58.3,0.0,2024,9,s0180
1,2024202503,2024-09-30 00,46.75,205.75,981.0,1013.5,32.5,33.3,480.0,1.92,6.94,51.3,88.9,348.0,2024,10,s0181
0,pool_2024102618_50_220,2024-10-26 18,50.25,220.5,971.3,1008.4,37.1,38.2,490.0,2.56,7.789,54.8,94.6,0.0,2024,10,s0181
0,pool_2024102700_52_223,2024-10-27 00,51.5,223.0,974.7,1008.0,33.3,34.2,490.0,2.24,6.981,50.3,83.3,0.0,2024,10,s0181
0,pool_2024102818_51_161,2024-10-28 18,51.0,160.75,979.8,1009.6,29.8,31.2,520.0,1.69,5.997,46.0,72.0,0.0,2024,10,s0181
1,2024202504,2024-10-02 06,49.0,146.25,998.5,1008.8,10.3,11.3,630.0,1.0,1.799,18.6,22.2,535.0,2024,10,s0182
0,pool_2024101506_49_177,2024-10-15 06,48.75,177.25,1000.8,1016.1,15.3,19.4,810.0,0.54,2.39,24.7,29.7,0.0,2024,10,s0182
1,2024202505,2024-10-10 12,38.0,152.0,993.0,1015.9,22.9,23.2,480.0,1.3,4.824,42.6,73.1,309.0,2024,10,s0183
0,pool_2024102500_38_220,2024-10-25 00,37.75,220.25,995.3,1016.4,21.1,21.3,490.0,1.39,4.347,39.9,66.3,0.0,2024,10,s0183
0,pool_2024102512_40_224,2024-10-25 12,40.25,224.25,990.6,1010.3,19.7,20.1,420.0,1.56,4.789,39.9,69.2,0.0,2024,10,s0183
0,pool_2024102412_36_217,2024-10-24 12,36.25,217.25,997.5,1021.3,23.7,23.9,470.0,1.59,5.084,44.6,80.2,0.0,2024,10,s0183
1,2024202506,2024-10-30 12,35.75,151.75,999.2,1017.0,17.8,18.1,510.0,0.93,3.549,35.5,56.7,494.0,2024,10,s0184
0,pool_2024101006_35_151,2024-10-10 06,35.0,150.75,993.1,1011.7,18.7,19.6,550.0,1.12,3.558,36.7,57.9,0.0,2024,10,s0184
0,pool_2024102618_34_182,2024-10-26 18,34.0,181.5,997.7,1013.4,15.7,15.7,450.0,1.41,3.488,34.6,58.2,0.0,2024,10,s0184
0,pool_2024102506_39_222,2024-10-25 06,39.0,222.0,994.2,1014.6,20.4,20.2,450.0,1.28,4.498,39.4,66.7,0.0,2024,10,s0184
1,2024202507,2024-11-03 06,39.5,165.75,990.4,1008.8,18.4,18.1,380.0,1.61,4.75,38.7,69.7,545.0,2024,11,s0185
0,pool_2024112406_42_182,2024-11-24 06,42.25,182.5,995.9,1014.1,18.2,18.3,480.0,0.89,3.813,34.5,52.9,0.0,2024,11,s0185
0,pool_2024112006_38_170,2024-11-20 06,37.75,170.5,998.2,1015.1,16.9,16.7,390.0,1.81,4.278,36.8,65.2,0.0,2024,11,s0185
0,pool_2024110312_40_171,2024-11-03 12,40.0,171.0,986.6,1008.1,21.5,20.9,370.0,2.0,5.661,43.1,82.2,0.0,2024,11,s0185
1,2024202508,2024-11-08 12,54.5,155.0,1005.6,1013.7,8.0,9.6,740.0,0.14,1.292,13.3,14.8,531.0,2024,11,s0186
1,2024202509,2024-11-12 06,35.25,158.5,993.1,1014.4,21.3,20.8,410.0,1.68,5.077,43.0,82.1,405.0,2024,11,s0187
0,pool_2024111112_34_146,2024-11-11 12,33.75,146.5,999.9,1016.7,16.8,16.0,310.0,1.53,5.177,40.2,87.0,0.0,2024,11,s0187
0,pool_2024111200_34_156,2024-11-12 00,33.75,155.75,998.8,1016.3,17.5,17.5,460.0,0.73,3.814,37.1,64.1,0.0,2024,11,s0187
0,pool_2024110306_40_165,2024-11-03 06,39.5,165.25,989.9,1008.9,19.0,18.5,370.0,1.67,5.002,39.8,73.4,0.0,2024,11,s0187
1,2024202510,2024-11-18 18,42.5,203.75,1015.1,1024.5,9.4,9.1,280.0,0.5,3.26,26.5,45.0,539.0,2024,11,s0188
1,2024202511,2024-11-21 06,34.5,148.0,998.0,1015.8,17.8,17.7,440.0,1.05,4.029,37.8,66.4,334.0,2024,11,s0189
1,2024202512,2024-11-26 06,38.0,167.75,1005.5,1012.3,6.8,7.4,560.0,0.24,1.321,16.2,20.0,483.0,2024,11,s0190
1,2024202513,2024-11-29 12,45.0,152.25,991.6,994.2,2.5,7.0,1200.0,0.78,0.579,7.3,7.6,539.0,2024,11,s0191
1,2024202514,2024-12-06 06,36.5,174.0,991.9,1007.6,15.7,16.1,510.0,0.69,3.154,32.3,49.5,405.0,2024,12,s0192
0,pool_2024120606_36_174,2024-12-06 06,36.5,174.0,991.9,1007.6,15.7,16.1,510.0,0.69,3.154,32.3,49.5,0.0,2024,12,s0192
0,pool_2024121206_42_208,2024-12-12 06,41.5,207.5,1000.2,1016.9,16.7,16.0,310.0,0.87,5.152,37.8,72.6,0.0,2024,12,s0192
0,pool_2024122200_38_151,2024-12-22 00,38.5,150.75,986.5,1006.4,19.9,23.8,710.0,0.74,3.352,35.8,50.3,0.0,2024,12,s0192
1,2024202515,2024-12-07 12,44.0,191.25,959.7,1001.3,41.6,43.8,530.0,2.32,8.273,60.9,111.2,550.0,2024,12,s0193
0,pool_2024122306_46_168,2024-12-23 06,46.25,167.75,943.9,983.0,39.1,46.2,690.0,2.13,6.692,55.6,86.5,0.0,2024,12,s0193
0,pool_2024122218_44_162,2024-12-22 18,44.5,162.0,952.8,990.7,37.9,41.6,590.0,3.08,7.051,56.0,93.9,0.0,2024,12,s0193
0,pool_2024122300_46_164,2024-12-23 00,45.5,164.5,946.2,986.9,40.8,45.2,600.0,2.96,7.532,58.6,98.6,0.0,2024,12,s0193
1,2024202516,2024-12-09 06,43.25,174.5,976.0,994.3,18.3,19.2,540.0,1.48,3.547,33.3,48.3,439.0,2024,12,s0194
0,pool_2024120918_46_168,2024-12-09 18,46.25,168.0,968.3,988.5,20.2,20.2,220.0,1.28,9.173,47.5,118.5,0.0,2024,12,s0194
0,pool_2024120112_43_198,2024-12-01 12,42.75,197.5,977.1,995.5,18.4,19.8,510.0,2.45,3.874,35.3,53.3,0.0,2024,12,s0194
0,pool_2024120300_46_198,2024-12-03 00,45.5,198.0,972.8,989.3,16.5,19.2,620.0,1.61,3.093,30.2,40.5,0.0,2024,12,s0194
1,2024202517,2024-12-13 12,41.75,147.25,1006.9,1010.1,3.2,2.9,430.0,0.26,0.679,8.3,9.5,539.0,2024,12,s0195
1,2024202518,2024-12-14 06,44.0,199.5,985.7,1009.3,23.6,23.2,410.0,1.87,5.651,43.2,75.9,291.0,2024,12,s0196
0,pool_2024120618_49_210,2024-12-06 18,49.0,210.0,979.7,1006.4,26.7,27.0,470.0,2.13,5.735,43.9,70.9,0.0,2024,12,s0196
0,pool_2024122418_47_177,2024-12-24 18,47.25,177.25,954.8,981.0,26.2,37.2,890.0,0.59,4.177,40.5,53.1,0.0,2024,12,s0196
0,pool_2024121600_47_195,2024-12-16 00,46.75,194.75,972.9,992.8,19.9,19.2,310.0,1.58,6.203,41.5,79.5,0.0,2024,12,s0196
1,2024202519,2024-12-18 06,51.0,192.0,949.4,981.8,32.5,36.3,590.0,3.36,6.159,48.4,74.0,547.0,2024,12,s0197
0,pool_2024122312_47_171,2024-12-23 12,47.25,171.25,944.2,979.4,35.2,45.8,800.0,1.49,5.72,50.8,72.7,0.0,2024,12,s0197
0,pool_2024121812_52_191,2024-12-18 12,51.75,191.25,950.7,981.7,31.0,35.8,630.0,3.05,5.683,46.1,67.5,0.0,2024,12,s0197
0,pool_2024121800_50_192,2024-12-18 00,49.5,192.5,949.7,981.8,32.1,35.2,560.0,3.77,6.278,49.0,77.1,0.0,2024,12,s0197
1,2024202520,2024-12-18 18,47.25,194.75,971.4,982.9,11.4,23.5,1200.0,0.83,1.962,22.2,24.9,545.0,2024,12,s0198
0,pool_2024120418_49_219,2024-12-04 18,49.25,218.75,993.0,1008.8,15.7,15.2,430.0,1.49,3.544,29.9,43.7,0.0,2024,12,s0198
0,pool_2024120712_52_145,2024-12-07 12,51.75,144.75,985.8,1001.9,16.1,16.2,340.0,2.05,4.763,34.4,56.6,0.0,2024,12,s0198
0,pool_2024120312_48_201,2024-12-03 12,48.25,201.25,974.1,989.6,15.5,18.6,660.0,1.51,2.815,27.5,35.2,0.0,2024,12,s0198
1,2024202521,2024-12-19 06,34.0,152.5,1004.5,1011.0,6.5,6.7,540.0,0.45,1.245,16.4,20.8,545.0,2024,12,s0199
1,2024202522,2024-12-23 00,55.5,213.25,962.2,983.6,21.4,28.0,770.0,1.41,3.634,32.7,41.2,549.0,2024,12,s0200
0,pool_2024122018_54_164,2024-12-20 18,54.0,164.5,977.7,997.2,19.6,28.2,900.0,1.17,3.137,30.0,36.2,0.0,2024,12,s0200
0,pool_2024121812_53_227,2024-12-18 12,53.0,227.25,991.8,1014.5,22.7,22.3,360.0,1.18,6.188,41.9,72.3,0.0,2024,12,s0200
0,pool_2024122006_56_204,2024-12-20 06,56.0,203.5,972.3,991.2,18.9,19.2,390.0,1.77,4.917,35.7,55.4,0.0,2024,12,s0200
1,2024202523,2024-12-26 06,53.5,197.0,967.5,980.3,12.8,26.2,1200.0,0.4,2.182,22.7,25.3,546.0,2024,12,s0201
0,pool_2024120112_49_152,2024-12-01 12,48.75,151.75,989.8,1006.8,17.0,18.1,540.0,1.11,3.358,30.4,41.7,0.0,2024,12,s0201
0,pool_2024122006_53_177,2024-12-20 06,53.0,176.75,975.9,991.3,15.4,20.2,810.0,0.84,2.489,24.5,29.1,0.0,2024,12,s0201
0,pool_2024121418_53_198,2024-12-14 18,53.0,198.0,983.5,1000.5,17.0,16.6,300.0,1.67,5.522,36.6,64.5,0.0,2024,12,s0201
1,2024202524,2024-12-28 12,49.25,184.0,983.2,998.5,15.3,18.1,710.0,0.29,2.544,25.4,31.3,548.0,2024,12,s0202
0,pool_2024122100_53_164,2024-12-21 00,53.25,163.75,980.8,999.3,18.5,26.0,870.0,1.24,2.993,28.9,34.9,0.0,2024,12,s0202
0,pool_2024122512_54_191,2024-12-25 12,53.75,190.75,958.8,977.9,19.1,28.5,900.0,1.48,3.162,30.3,36.6,0.0,2024,12,s0202
0,pool_2024120706_52_146,2024-12-07 06,52.25,145.75,983.6,1001.8,18.2,19.1,470.0,2.17,4.054,33.1,47.9,0.0,2024,12,s0202
1,2024202525,2024-12-30 06,35.25,169.75,1000.0,1010.9,11.0,10.5,350.0,1.25,2.995,28.4,48.4,489.0,2024,12,s0203
0,pool_2024120418_31_149,2024-12-04 18,30.75,149.25,995.3,1010.8,15.5,14.8,240.0,1.47,6.154,41.7,112.3,0.0,2024,12,s0203
1,2024202526,2024-12-31 00,39.75,142.25,1002.2,1013.2,11.0,13.3,740.0,0.35,1.803,21.5,26.3,454.0,2024,1,s0204
1,2024202527,2024-12-31 18,42.0,151.75,983.5,1005.8,22.3,24.0,550.0,1.28,4.362,39.6,60.8,538.0,2024,1,s0205
0,pool_2025011218_40_192,2025-01-12 18,40.5,191.5,992.1,1009.4,17.3,16.7,360.0,1.05,4.65,37.2,66.8,0.0,2024,1,s0205
0,pool_2025011706_44_191,2025-01-17 06,44.5,191.25,975.2,998.6,23.4,24.6,510.0,2.78,4.819,40.9,64.2,0.0,2024,1,s0205
0,pool_2025010906_46_145,2025-01-09 06,46.0,145.0,985.1,1009.4,24.3,24.6,430.0,2.25,5.713,43.5,74.1,0.0,2024,1,s0205
1,2024202528,2025-01-06 00,40.0,206.25,981.3,998.6,17.2,18.5,570.0,1.35,3.252,32.7,47.2,545.0,2024,1,s0206
0,pool_2025010600_40_206,2025-01-06 00,40.0,206.25,981.3,998.6,17.2,18.5,570.0,1.35,3.252,32.7,47.2,0.0,2024,1,s0206
0,pool_2025012606_36_153,2025-01-26 06,35.75,153.0,996.3,1013.4,17.2,23.0,830.0,1.09,2.767,33.0,44.2,0.0,2024,1,s0206
0,pool_2025012212_35_160,2025-01-22 12,35.0,159.75,992.0,1013.1,21.1,21.4,460.0,2.16,4.656,42.2,75.8,0.0,2024,1,s0206
1,2024202529,2025-01-08 00,34.25,202.5,987.1,1005.5,18.4,22.7,750.0,0.82,3.023,35.4,50.1,535.0,2024,1,s0207
0,pool_2025012318_33_200,2025-01-23 18,33.25,200.0,995.2,1018.2,23.0,23.3,470.0,1.44,4.962,45.1,84.5,0.0,2024,1,s0207
0,pool_2025012406_33_200,2025-01-24 06,33.0,200.25,998.4,1016.0,17.6,18.0,460.0,1.11,3.911,38.1,67.0,0.0,2024,1,s0207
0,pool_2025012218_32_202,2025-01-22 18,31.75,202.25,999.4,1019.9,20.4,21.0,490.0,1.8,4.291,42.0,76.1,0.0,2024,1,s0207
1,2024202530,2025-01-08 06,45.75,163.0,989.9,1003.7,13.8,13.9,480.0,1.06,2.895,27.1,37.7,453.0,2024,1,s0208
0,pool_2025010518_46_181,2025-01-05 18,45.75,180.75,971.7,988.2,16.5,25.1,940.0,0.51,2.665,28.6,34.7,0.0,2024,1,s0208
0,pool_2025010512_46_179,2025-01-05 12,46.25,179.0,972.4,989.4,17.1,26.2,950.0,0.59,2.753,29.3,35.6,0.0,2024,1,s0208
0,pool_2025011612_49_185,2025-01-16 12,49.25,185.25,979.2,997.8,18.6,33.1,1090.0,0.28,3.038,31.4,37.4,0.0,2024,1,s0208
1,2024202531,2025-01-09 18,49.0,181.25,959.4,995.5,36.0,37.9,510.0,1.76,7.437,54.1,92.0,544.0,2024,1,s0209
0,pool_2025010712_46_148,2025-01-07 12,46.5,148.5,970.7,1010.6,39.9,40.9,480.0,2.54,8.511,59.2,109.5,0.0,2024,1,s0209
0,pool_2025010706_44_148,2025-01-07 06,44.5,148.5,975.4,1011.4,36.0,36.8,490.0,2.3,7.502,55.4,99.9,0.0,2024,1,s0209
0,pool_2025012306_45_178,2025-01-23 06,45.0,178.25,978.0,1010.3,32.3,33.0,480.0,2.06,6.878,51.6,90.8,0.0,2024,1,s0209
1,2024202532,2025-01-09 18,38.25,149.75,997.8,1007.9,10.1,12.4,680.0,0.7,1.826,21.9,27.5,548.0,2024,1,s0210
1,2024202533,2025-01-12 18,37.25,145.25,1006.3,1019.6,13.3,13.8,510.0,0.75,2.708,28.6,41.8,532.0,2024,1,s0211
0,pool_2025012212_38_168,2025-01-22 12,38.25,167.75,994.7,1012.6,17.9,18.9,550.0,1.17,3.441,34.5,51.9,0.0,2024,1,s0211
1,2024202534,2025-01-15 12,37.5,151.0,1004.2,1011.9,7.7,8.1,490.0,0.58,1.645,19.1,25.2,439.0,2024,1,s0212
1,2024202535,2025-01-16 00,45.5,147.75,1000.8,1010.4,9.6,9.4,400.0,0.6,2.353,22.2,30.8,547.0,2024,1,s0213
1,2024202536,2025-01-26 06,35.75,153.0,996.3,1013.4,17.2,23.0,830.0,1.09,2.767,33.0,44.2,531.0,2024,1,s0214
0,pool_2025012400_33_200,2025-01-24 00,32.75,200.0,995.8,1016.1,20.3,20.5,460.0,1.38,4.45,41.8,76.8,0.0,2024,1,s0214
0,pool_2025012818_38_210,2025-01-28 18,38.25,209.5,999.2,1020.5,21.3,21.7,490.0,1.65,4.438,40.3,66.9,0.0,2024,1,s0214
0,pool_2025012206_34_156,2025-01-22 06,34.25,156.25,992.4,1013.3,20.9,21.2,460.0,2.28,4.603,42.1,76.3,0.0,2024,1,s0214
1,2024202537,2025-02-03 06,34.5,154.25,993.6,1009.7,16.1,16.7,520.0,0.6,3.212,33.7,52.9,542.0,2024,2,s0215
0,pool_2025021312_39_195,2025-02-13 12,39.25,194.75,985.8,1003.9,18.1,21.4,690.0,1.36,3.097,33.1,45.7,0.0,2024,2,s0215
0,pool_2025020212_33_209,2025-02-02 12,33.25,209.0,993.4,1014.3,21.0,22.0,530.0,1.33,4.142,41.3,70.5,0.0,2024,2,s0215
0,pool_2025020406_38_150,2025-02-04 06,37.75,150.5,988.2,1003.2,15.0,15.4,470.0,1.02,3.28,32.1,50.0,0.0,2024,2,s0215
1,2024202538,2025-02-07 12,49.0,174.25,973.9,989.2,15.3,32.0,1200.0,0.6,2.669,28.5,33.0,548.0,2024,2,s0216
0,pool_2025020206_51_231,2025-02-02 06,51.25,231.25,1006.3,1025.4,19.1,18.9,480.0,0.95,3.928,32.7,47.0,0.0,2024,2,s0216
0,pool_2025020218_50_235,2025-02-02 18,49.5,235.25,1005.5,1023.7,18.2,18.5,530.0,1.18,3.496,31.0,42.9,0.0,2024,2,s0216
0,pool_2025022218_46_196,2025-02-22 18,46.5,196.0,975.8,991.5,15.8,16.6,490.0,1.36,3.378,30.4,43.5,0.0,2024,2,s0216
1,2024202539,2025-02-13 00,41.5,151.0,987.2,1004.0,16.8,20.3,730.0,0.75,2.783,29.9,39.2,332.0,2024,2,s0217
0,pool_2025021612_42_186,2025-02-16 12,42.0,185.75,978.2,994.9,16.7,16.8,370.0,1.47,4.531,36.4,63.2,0.0,2024,2,s0217
0,pool_2025020900_44_163,2025-02-09 00,43.75,162.75,961.9,981.5,19.6,23.9,690.0,1.52,3.465,34.4,46.8,0.0,2024,2,s0217
0,pool_2025021618_44_187,2025-02-16 18,43.75,187.0,972.3,993.5,21.2,21.2,330.0,1.75,6.427,44.1,86.7,0.0,2024,2,s0217
1,2024202540,2025-02-25 06,36.75,170.0,991.9,1009.8,17.9,17.8,430.0,1.28,4.135,37.4,64.5,400.0,2024,2,s0218
0,pool_2025022000_40_163,2025-02-20 00,40.5,162.75,980.4,997.6,17.2,22.5,800.0,1.1,2.814,31.1,40.4,0.0,2024,2,s0218
0,pool_2025020618_40_160,2025-02-06 18,40.25,160.5,984.1,999.6,15.5,15.0,250.0,1.05,5.981,39.1,86.4,0.0,2024,2,s0218
0,pool_2025020218_33_210,2025-02-02 18,32.75,210.5,996.5,1015.1,18.6,20.1,580.0,1.08,3.473,37.5,59.9,0.0,2024,2,s0218
1,2024202541,2025-03-09 18,37.75,153.0,1008.5,1023.2,14.7,14.2,360.0,0.71,3.955,34.0,60.3,327.0,2024,3,s0219
0,pool_2025032618_36_183,2025-03-26 18,36.25,183.25,1003.3,1018.8,15.5,16.9,620.0,0.2,2.722,30.4,43.0,0.0,2024,3,s0219
0,pool_2025032518_35_183,2025-03-25 18,35.0,183.25,1001.4,1017.8,16.4,16.9,490.0,1.26,3.449,34.7,56.1,0.0,2024,3,s0219
0,pool_2025032600_35_184,2025-03-26 00,35.0,183.5,1002.7,1017.8,15.1,16.1,550.0,0.76,2.936,31.8,47.8,0.0,2024,3,s0219
1,2024202542,2025-03-19 12,38.75,149.25,996.0,1015.7,19.7,20.2,510.0,0.55,3.962,37.3,59.1,532.0,2024,3,s0220
0,pool_2025031612_37_144,2025-03-16 12,37.0,144.0,990.9,1014.1,23.2,24.5,550.0,1.67,4.449,42.2,69.0,0.0,2024,3,s0220
0,pool_2025032600_40_218,2025-03-26 00,40.25,217.75,993.5,1015.3,21.8,22.6,520.0,1.44,4.353,39.6,62.9,0.0,2024,3,s0220
0,pool_2025032600_42_144,2025-03-26 00,42.5,144.0,990.8,1008.0,17.2,18.2,570.0,0.54,3.201,31.4,44.2,0.0,2024,3,s0220
1,2025202601,2025-09-04 18,33.25,133.5,1002.2,1011.5,9.4,9.2,350.0,0.49,2.638,26.6,44.9,395.0,2025,9,s0221
1,2025202602,2025-09-25 12,58.5,212.0,987.1,1005.1,18.1,23.0,780.0,0.89,2.949,26.9,32.3,548.0,2025,9,s0222
0,pool_2025092818_58_148,2025-09-28 18,57.5,148.0,979.9,1001.2,21.3,23.4,610.0,0.39,3.839,32.3,42.5,0.0,2025,9,s0222
0,pool_2025092206_54_220,2025-09-22 06,54.0,220.5,986.7,1005.6,18.9,19.2,400.0,1.74,4.807,35.8,55.5,0.0,2025,9,s0222
0,pool_2025092812_58_176,2025-09-28 12,57.75,176.0,983.6,1001.1,17.5,19.3,650.0,0.43,2.973,26.5,32.8,0.0,2025,9,s0222
1,2025202603,2025-09-28 06,35.75,164.5,988.3,1016.6,28.3,26.9,200.0,2.06,13.443,60.2,214.7,389.0,2025,9,s0223
0,pool_2025092606_32_154,2025-09-26 06,32.25,153.75,986.2,1013.9,27.7,26.3,230.0,2.03,11.417,58.9,199.7,0.0,2025,9,s0223
0,pool_2025092506_33_156,2025-09-25 06,32.75,156.0,983.8,1016.1,32.4,30.9,280.0,2.63,11.031,62.3,190.3,0.0,2025,9,s0223
0,pool_2025092800_34_162,2025-09-28 00,34.25,162.25,992.1,1017.1,25.0,23.7,200.0,1.86,11.835,56.2,196.3,0.0,2025,9,s0223
1,2025202604,2025-10-02 00,38.25,149.5,1001.0,1017.1,16.1,15.9,410.0,1.52,3.877,34.7,58.5,545.0,2025,10,s0224
0,pool_2025100200_38_150,2025-10-02 00,38.25,149.5,1001.0,1017.1,16.1,15.9,410.0,1.52,3.877,34.7,58.5,0.0,2025,10,s0224
0,pool_2025102706_40_206,2025-10-27 06,40.5,205.75,1004.3,1019.9,15.5,15.7,480.0,0.8,3.281,31.4,47.1,0.0,2025,10,s0224
1,2025202605,2025-10-08 00,49.25,143.0,1001.0,1016.1,15.1,16.1,540.0,0.74,2.974,27.4,36.6,339.0,2025,10,s0225
0,pool_2025101906_50_229,2025-10-19 06,50.25,229.0,992.1,1011.2,19.1,19.6,500.0,1.18,3.923,33.3,47.6,0.0,2025,10,s0225
0,pool_2025101218_52_168,2025-10-12 18,52.5,168.5,984.0,1003.5,19.5,23.7,710.0,1.3,3.34,30.9,39.3,0.0,2025,10,s0225
0,pool_2025101818_47_150,2025-10-18 18,47.0,150.0,999.8,1018.3,18.6,19.4,560.0,0.96,3.471,31.9,44.3,0.0,2025,10,s0225
1,2025202606,2025-10-09 00,33.0,141.0,969.2,1016.7,47.5,46.5,150.0,2.72,30.985,85.4,530.9,381.0,2025,10,s0226
1,2025202607,2025-10-13 12,52.75,177.25,990.2,1004.6,14.3,17.2,700.0,1.06,2.462,23.8,28.9,544.0,2025,10,s0227
0,pool_2025102506_55_210,2025-10-25 06,54.75,210.0,987.4,1003.4,15.9,16.4,560.0,0.42,2.934,26.1,33.5,0.0,2025,10,s0227
0,pool_2025100618_53_165,2025-10-06 18,53.0,164.75,988.2,1005.1,17.0,26.6,960.0,0.81,2.773,27.5,32.4,0.0,2025,10,s0227
0,pool_2025102518_49_230,2025-10-25 18,48.75,230.5,987.2,1005.7,18.5,18.4,430.0,1.12,4.289,34.7,53.2,0.0,2025,10,s0227
1,2025202608,2025-10-13 18,34.25,147.75,986.8,1015.9,29.1,27.9,220.0,1.99,12.701,60.9,210.6,322.0,2025,10,s0228
0,pool_2025101312_34_145,2025-10-13 12,34.0,145.0,987.1,1016.6,29.6,28.2,180.0,1.87,15.68,63.3,261.7,0.0,2025,10,s0228
0,pool_2025101318_34_148,2025-10-13 18,34.25,147.75,986.8,1015.9,29.1,27.9,220.0,1.99,12.701,60.9,210.6,0.0,2025,10,s0228
1,2025202609,2025-10-16 00,35.75,130.75,1014.4,1022.1,7.7,8.5,650.0,0.59,1.302,17.0,20.8,548.0,2025,10,s0229
1,2025202610,2025-10-27 06,40.5,205.75,1004.3,1019.9,15.5,15.7,480.0,0.8,3.281,31.4,47.1,402.0,2025,10,s0230
0,pool_2025100612_46_164,2025-10-06 12,45.5,163.5,994.5,1011.4,16.8,16.6,370.0,1.66,4.478,35.2,58.6,0.0,2025,10,s0230
1,2025202611,2025-10-28 06,45.25,180.5,989.8,1012.4,22.6,22.8,450.0,1.16,5.057,40.7,66.5,547.0,2025,10,s0231
0,pool_2025100118_48_229,2025-10-01 18,48.5,229.25,985.6,1012.6,27.0,26.8,420.0,1.15,6.387,46.0,79.6,0.0,2025,10,s0231
0,pool_2025100200_49_230,2025-10-02 00,49.25,230.5,989.7,1012.2,22.5,22.1,380.0,1.09,5.818,41.6,71.7,0.0,2025,10,s0231
0,pool_2025101906_49_160,2025-10-19 06,48.75,160.0,986.7,1014.3,27.6,27.8,450.0,1.63,6.173,45.8,76.6,0.0,2025,10,s0231
1,2025202612,2025-10-29 06,48.75,177.0,996.7,1003.2,6.5,6.6,400.0,0.76,1.66,16.2,20.6,548.0,2025,10,s0232
1,2025202613,2025-10-31 06,31.75,135.0,1005.9,1014.7,8.8,8.7,350.0,0.91,2.496,26.0,44.3,496.0,2025,11,s0233
1,2025202614,2025-11-07 00,40.75,157.75,987.4,1012.5,25.1,25.7,460.0,2.25,5.579,45.5,79.8,408.0,2025,11,s0234
0,pool_2025112618_42_222,2025-11-26 18,42.5,222.25,999.0,1019.9,20.9,20.1,300.0,0.82,6.713,44.3,92.7,0.0,2025,11,s0234
0,pool_2025112706_37_202,2025-11-27 06,37.0,201.75,983.6,1011.3,27.7,27.1,380.0,1.72,7.135,51.9,110.6,0.0,2025,11,s0234
0,pool_2025110806_41_214,2025-11-08 06,40.75,213.75,988.7,1012.0,23.4,26.8,660.0,1.52,4.058,39.7,58.0,0.0,2025,11,s0234
1,2025202615,2025-11-14 18,35.0,166.0,993.5,1012.4,18.9,18.5,380.0,1.33,4.857,40.8,79.0,532.0,2025,11,s0235
0,pool_2025111500_37_170,2025-11-15 00,36.75,170.0,989.1,1012.2,23.0,22.3,370.0,1.68,6.016,46.1,93.8,0.0,2025,11,s0235
0,pool_2025112618_35_190,2025-11-26 18,34.75,190.0,990.1,1008.7,18.6,17.9,340.0,1.55,5.253,41.6,86.0,0.0,2025,11,s0235
0,pool_2025111412_34_160,2025-11-14 12,33.75,160.5,997.8,1012.9,15.1,14.7,360.0,1.06,4.071,36.0,68.4,0.0,2025,11,s0235
1,2025202616,2025-11-15 12,52.75,171.25,974.9,1000.7,25.8,34.0,810.0,0.8,4.2,38.0,49.2,549.0,2025,11,s0236
0,pool_2025111012_55_214,2025-11-10 12,55.0,213.75,979.2,1006.8,27.6,27.2,410.0,2.18,6.634,45.2,75.6,0.0,2025,11,s0236
0,pool_2025110518_52_221,2025-11-05 18,52.5,221.0,965.2,995.5,30.3,35.2,670.0,1.7,5.258,43.8,61.9,0.0,2025,11,s0236
0,pool_2025111206_53_164,2025-11-12 06,53.25,163.75,976.0,999.0,23.0,32.5,870.0,1.07,3.737,34.8,43.5,0.0,2025,11,s0236
1,2025202617,2025-11-22 06,46.5,164.5,993.0,1007.1,14.1,17.0,700.0,1.04,2.433,25.1,31.3,284.0,2025,11,s0237
0,pool_2025112418_51_200,2025-11-24 18,50.75,200.5,987.4,1005.1,17.8,17.9,410.0,1.81,4.365,34.2,52.6,0.0,2025,11,s0237
0,pool_2025110512_50_196,2025-11-05 12,50.5,195.75,987.7,1005.7,18.0,18.0,470.0,0.93,3.821,32.1,46.2,0.0,2025,11,s0237
0,pool_2025112506_50_214,2025-11-25 06,50.25,214.25,996.2,1012.1,15.8,16.5,440.0,1.27,3.744,31.1,45.5,0.0,2025,11,s0237
1,2025202618,2025-11-26 06,37.5,155.5,997.4,1011.1,13.7,14.7,580.0,0.75,2.535,27.9,38.9,507.0,2025,11,s0238
0,pool_2025112612_41_220,2025-11-26 12,41.0,219.5,999.9,1018.0,18.2,17.3,280.0,1.06,6.186,41.4,88.0,0.0,2025,11,s0238
